cbo,rfc,lcom,loc,cam,amc,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
12,42,54,233,0.261538462,16.61538462,6,True,False,0.19194680665363875,False,0.1,False,0.09496319192290316,RandomForest,RandomForest,False,0.1
6,29,6,164,1.0,39.5,7,False,False,0.12860505034380587,False,0.1,False,0.17597735040066526,RandomForest,RandomForest,False,0.1
2,7,4,502,0.5555555560000001,124.0,4,False,False,0.29052816422994365,False,0.3,False,0.2153362446178468,RandomForest,RandomForest,False,0.3
12,37,56,269,0.205128205,19.38461538,7,False,False,0.1952731372356741,False,0.1,False,0.2063891442531441,RandomForest,RandomForest,False,0.1
3,11,0,84,0.4375,19.75,12,False,False,0.19037886353546693,False,0.2,False,0.042992520345088235,RandomForest,RandomForest,False,0.2
15,72,54,457,0.194444444,20.28571429,3,True,False,0.34387231774783394,False,0.4,True,0.5323661587933349,AdaBoost,AdaBoost,True,0.5323661587933349
5,3,3,8,0.666666667,0.0,1,False,False,0.04657533246818802,False,0.0,False,0.02419158187610802,RandomForest,RandomForest,False,0.0
3,19,3,83,0.666666667,26.66666667,4,False,False,0.10411673914734,False,0.0,False,0.0334286148470822,RandomForest,RandomForest,False,0.0
29,123,2700,1021,0.20593692,11.77922078,14,True,True,0.6285274367236928,False,0.1,False,0.4628129136365885,Voting,Voting,True,0.6285274367236928
4,1,0,1,1.0,0.0,1,False,False,0.03405874272437704,False,0.0,False,0.059977353806092815,RandomForest,RandomForest,False,0.0
5,10,0,36,0.4375,7.75,1,False,False,0.07172004991518367,False,0.0,False,0.08024656703022166,RandomForest,RandomForest,False,0.0
3,20,15,106,0.5555555560000001,16.66666667,4,False,False,0.10488422096367983,False,0.0,False,0.3362855242519678,RandomForest,RandomForest,False,0.0
9,51,28,344,0.294117647,18.76470588,5,True,True,0.5487469902434684,False,0.5,False,0.4725446661260339,Voting,Voting,True,0.5487469902434684
5,9,0,27,0.625,5.5,1,False,False,0.059489924225347435,False,0.0,False,0.09118492256707576,RandomForest,RandomForest,False,0.0
8,45,15,279,0.327272727,24.09090909,10,True,False,0.2837218183581248,False,0.5,False,0.3314199966305678,RandomForest,RandomForest,False,0.5
8,49,54,450,0.346153846,33.0,6,True,True,0.5805245733370891,False,0.4,True,0.5882233024758592,RandomForest,RandomForest,False,0.4
24,24,276,24,0.089285714,0.0,1,False,False,0.44542627587731937,False,0.5,False,0.4884216056961319,RandomForest,RandomForest,False,0.5
7,69,8,379,0.4166666670000001,74.4,12,True,True,0.6192528786517227,True,0.6,True,0.7030193020063836,RandomForest,RandomForest,True,0.6
3,29,55,161,0.29333333300000003,9.466666667,3,False,False,0.1321973808337336,False,0.1,False,0.19260868865796,RandomForest,RandomForest,False,0.1
9,13,0,69,0.533333333,12.6,3,False,False,0.08079752305805805,False,0.2,False,0.15937564604213916,RandomForest,RandomForest,False,0.2
2,21,1,120,0.666666667,38.33333333,6,False,False,0.1301814380926455,False,0.2,False,0.1644263369529333,RandomForest,RandomForest,False,0.2
7,26,6,193,0.533333333,36.6,5,True,False,0.14115894904944468,True,0.7,False,0.4104717830938222,RandomForest,RandomForest,True,0.7
3,26,9,210,0.642857143,28.14285714,13,True,False,0.24253202548653585,False,0.2,False,0.25605115935649203,RandomForest,RandomForest,False,0.2
10,53,0,419,0.28571428600000004,28.78571429,7,False,True,0.6157448371855865,True,0.7,False,0.4706023856639924,AdaBoost,AdaBoost,False,0.4706023856639924
7,50,271,392,0.384615385,13.34615385,9,False,False,0.3586767932112478,False,0.4,False,0.2431591551946161,RandomForest,RandomForest,False,0.4
28,137,774,1254,0.127906977,26.88636364,5,True,True,0.9795356926694979,True,0.9,True,0.6776513271128438,RandomForest,RandomForest,True,0.9
7,5,10,5,0.4,0.0,1,False,False,0.06855208481017501,False,0.0,False,0.0899655643286263,RandomForest,RandomForest,False,0.0
12,109,233,881,0.157051282,32.11538462,4,True,True,0.9765007699937752,True,0.9,True,0.6788897930855822,RandomForest,RandomForest,True,0.9
7,39,100,241,0.382352941,12.41176471,7,False,False,0.2127343828402878,False,0.1,False,0.04069924938298068,RandomForest,RandomForest,False,0.1
142,158,1627,1752,0.160233918,28.96551724,17,True,True,0.9802833872437204,True,0.9,True,0.9090777690383598,RandomForest,RandomForest,True,0.9
4,56,107,689,0.260869565,28.73913043,7,True,True,0.8706444252836144,True,0.6,True,0.5328451237342549,RandomForest,RandomForest,True,0.6
4,29,17,224,0.4,18.72727273,3,False,False,0.1478767147026438,False,0.4,False,0.29945678884862353,RandomForest,RandomForest,False,0.4
6,24,0,133,0.325,15.25,6,False,False,0.15596646222721486,False,0.1,False,0.07820124638140802,RandomForest,RandomForest,False,0.1
8,16,8,77,0.4375,14.0,2,False,False,0.4298958612652624,False,0.3,False,0.26430828712683235,RandomForest,RandomForest,False,0.3
5,7,0,33,0.583333333,6.75,2,True,False,0.06873433603009746,False,0.0,False,0.059791108953372536,RandomForest,RandomForest,False,0.0
2,11,3,51,0.666666667,7.166666667,1,False,False,0.0710130445681326,False,0.0,False,0.02988076843513505,RandomForest,RandomForest,False,0.0
4,41,15,388,0.2,54.0,3,True,False,0.2089535209859886,True,0.8,True,0.5358765284753542,RandomForest,RandomForest,True,0.8
5,30,0,328,0.375,30.8,12,False,False,0.4265663351019375,False,0.2,False,0.27480183840652617,RandomForest,RandomForest,False,0.2
3,26,0,115,0.625,27.0,1,False,False,0.10943720958295797,False,0.0,False,0.0902464997689722,RandomForest,RandomForest,False,0.0
18,53,86,348,0.155080214,18.82352941,8,True,False,0.41128313199814376,True,0.7,True,0.5941318079122518,RandomForest,RandomForest,True,0.7
9,34,68,199,0.292307692,14.15384615,5,False,False,0.17997015093710422,False,0.4,True,0.5167578414670649,RandomForest,RandomForest,False,0.4
1,17,0,251,0.5,77.33333333,11,False,False,0.13950576454078312,False,0.0,False,0.1085834413894418,RandomForest,RandomForest,False,0.0
1,7,0,58,0.666666667,17.66666667,4,False,False,0.07499849483862008,False,0.1,False,0.026527076121261532,RandomForest,RandomForest,False,0.1
9,16,11,195,0.4,29.5,3,False,False,0.4420962844999492,True,0.6,False,0.4503628079603333,RandomForest,RandomForest,True,0.6
24,45,46,189,0.375,12.0,3,False,False,0.17947645075405766,False,0.2,False,0.2380587786860506,RandomForest,RandomForest,False,0.2
7,37,66,184,0.512820513,12.84615385,4,False,False,0.15811418213928566,False,0.2,False,0.2991821033028439,RandomForest,RandomForest,False,0.2
7,25,12,133,0.270833333,14.875,3,False,False,0.14144529866217834,False,0.1,False,0.07454725422071816,RandomForest,RandomForest,False,0.1
25,109,268,879,0.125,28.68965517,29,True,True,0.9933297948973048,True,0.8,True,0.7734704844122665,RandomForest,RandomForest,True,0.8
6,17,0,156,0.583333333,46.33333333,9,False,False,0.4667109922473103,False,0.0,False,0.4006711112424576,RandomForest,RandomForest,False,0.0
4,7,0,34,0.5,7.25,2,False,False,0.07413148592803323,False,0.0,False,0.09481454352180667,RandomForest,RandomForest,False,0.0
5,21,130,125,0.36,5.0,4,False,False,0.4536971716605301,False,0.4,False,0.4933118341869827,RandomForest,RandomForest,False,0.4
29,40,72,463,0.177777778,26.9375,5,False,True,0.6108890054636241,True,0.6,True,0.5189222218388209,RandomForest,RandomForest,True,0.6
0,2,0,15,1.0,3.0,0,False,False,0.3751968385705504,True,1.0,True,0.8635111058232137,Voting,Voting,False,0.3751968385705504
9,36,62,202,0.307692308,14.30769231,5,True,True,0.5189095003733345,False,0.4,False,0.4840852630234178,Voting,Voting,True,0.5189095003733345
7,1,0,1,1.0,0.0,1,False,False,0.03939734652351647,False,0.0,False,0.0425925746106532,RandomForest,RandomForest,False,0.0
1,14,28,271,0.45,32.875,7,False,False,0.4689030455500623,False,0.1,False,0.18427490986143166,RandomForest,RandomForest,False,0.1
1,0,0,7,0.0,0.0,0,False,False,0.08280767534873965,False,0.0,False,0.046284133148373735,RandomForest,RandomForest,False,0.0
6,10,0,74,0.583333333,12.8,5,False,False,0.0865403288043241,False,0.2,False,0.2343015774651009,RandomForest,RandomForest,False,0.2
13,32,0,192,0.238095238,14.83333333,4,False,False,0.17129085463801808,False,0.0,False,0.13418458683272222,RandomForest,RandomForest,False,0.0
15,108,244,712,0.178030303,26.92,8,True,True,0.9785494345671704,True,0.8,True,0.7227849050262445,RandomForest,RandomForest,True,0.8
3,7,0,27,0.666666667,7.666666667,1,False,False,0.06294484596792045,False,0.0,False,0.09578370565258038,RandomForest,RandomForest,False,0.0
2,9,1,22,1.0,10.0,1,False,False,0.05300504605590642,False,0.0,False,0.08066221811045239,RandomForest,RandomForest,False,0.0
8,75,53,968,0.183333333,86.27272727,17,True,True,0.9696131099978054,True,0.9,True,0.8966504828269147,RandomForest,RandomForest,True,0.9
2,11,3,25,0.666666667,7.333333333,1,False,False,0.07069854845447493,False,0.0,False,0.014939716903299012,RandomForest,RandomForest,False,0.0
5,20,28,156,0.481481481,15.88888889,1,False,False,0.1026526726838928,False,0.3,False,0.302512195389211,RandomForest,RandomForest,False,0.3
5,42,233,269,0.269230769,9.115384615,3,False,False,0.22560444823581904,False,0.2,False,0.2995110877947626,RandomForest,RandomForest,False,0.2
7,28,0,191,0.314285714,25.71428571,2,False,False,0.148978418228181,False,0.1,False,0.08527995696122398,RandomForest,RandomForest,False,0.1
4,1,0,1,1.0,0.0,1,False,False,0.04075562969195092,False,0.0,False,0.039518257496544536,RandomForest,RandomForest,False,0.0
3,6,6,24,0.7,3.4,1,False,False,0.059174903428525376,False,0.0,False,0.1701403438297263,RandomForest,RandomForest,False,0.0
5,27,3,135,0.5,21.16666667,2,False,False,0.12509811832838,False,0.2,False,0.11848971974772307,RandomForest,RandomForest,False,0.2
5,16,0,82,1.0,15.0,3,False,False,0.06975047171965257,False,0.3,False,0.3925512521694368,RandomForest,RandomForest,False,0.3
13,57,4,377,0.5,44.75,7,False,False,0.2978992861875423,True,0.7,False,0.4776844131263533,RandomForest,RandomForest,True,0.7
2,7,21,7,0.642857143,0.0,1,False,False,0.06313360064633543,False,0.2,False,0.10424488449380576,RandomForest,RandomForest,False,0.2
10,42,126,274,0.17857142899999998,11.66666667,4,False,False,0.2213977703422869,False,0.2,False,0.31504027564112025,RandomForest,RandomForest,False,0.2
12,97,302,1230,0.272321429,41.78571429,20,False,True,0.985084355804276,True,0.9,True,0.566722703745269,RandomForest,RandomForest,True,0.9
1,0,0,25,0.0,0.0,0,False,False,0.08288611084922974,False,0.0,False,0.08646713085345183,RandomForest,RandomForest,False,0.0
5,12,3,44,1.0,13.66666667,1,False,False,0.3894941001459933,False,0.2,False,0.15965971548481805,RandomForest,RandomForest,False,0.2
4,10,0,55,0.666666667,17.0,1,False,False,0.06889377260387416,False,0.0,False,0.08855424582163515,RandomForest,RandomForest,False,0.0
10,90,63,615,0.222222222,42.14285714,3,False,True,0.9442426279101528,True,0.9,True,0.8408746738515792,RandomForest,RandomForest,True,0.9
4,15,0,105,0.5,24.5,1,False,False,0.4253822592494364,False,0.0,False,0.13965419489805422,RandomForest,RandomForest,False,0.0
5,21,3,104,0.533333333,15.66666667,1,False,False,0.10097924766303006,False,0.1,False,0.1737336108539918,RandomForest,RandomForest,False,0.1
3,1,0,1,1.0,0.0,1,False,False,0.04121728635572676,False,0.0,False,0.04265535055545192,RandomForest,RandomForest,False,0.0
6,30,0,182,0.6,88.5,9,False,False,0.4832715189072724,False,0.5,False,0.38928258548543787,RandomForest,RandomForest,False,0.5
14,24,11,124,0.35714285700000004,14.71428571,1,False,False,0.11639395641969205,False,0.1,False,0.1007767750413699,RandomForest,RandomForest,False,0.1
2,12,0,68,0.5,15.25,1,False,False,0.08473651208114469,False,0.0,False,0.07991701328887685,RandomForest,RandomForest,False,0.0
6,15,6,122,0.4375,13.625,2,False,False,0.09648944589998873,False,0.1,False,0.4588141704472207,RandomForest,RandomForest,False,0.1
5,45,21,359,0.45,34.3,2,False,False,0.20453700799837046,True,0.7,True,0.6433962124400143,Voting,Voting,False,0.20453700799837046
5,4,6,4,0.625,0.0,1,False,False,0.05744932576278256,False,0.0,False,0.07132470221344116,RandomForest,RandomForest,False,0.0
1,8,0,43,0.666666667,6.0,1,False,False,0.06601248377537462,False,0.0,False,0.04517094750482487,RandomForest,RandomForest,False,0.0
7,40,58,292,0.32967033,20.92307692,10,False,True,0.6911520272361403,False,0.5,False,0.4831201582222101,RandomForest,RandomForest,False,0.5
4,15,3,70,0.533333333,10.0,1,False,False,0.08615003386776164,False,0.0,False,0.059926402535749435,RandomForest,RandomForest,False,0.0
7,39,148,285,0.375,12.6,5,False,False,0.19737865664230989,False,0.1,False,0.17318448765758102,RandomForest,RandomForest,False,0.1
1,6,1,20,0.75,9.0,1,False,False,0.05862911019605969,False,0.0,False,0.028315564448013062,RandomForest,RandomForest,False,0.0
10,47,145,1004,0.18487395,54.66666667,47,True,True,0.9847721394381868,True,0.7,True,0.6911519366382888,RandomForest,RandomForest,True,0.7
16,79,365,466,0.20952381,13.64516129,4,False,True,0.9227913426082712,False,0.4,False,0.2994729505371189,RandomForest,RandomForest,False,0.4
3,5,1,12,0.75,5.0,1,False,False,0.3888907410322671,True,0.7,True,0.5944697641483246,Voting,Voting,False,0.3888907410322671
7,37,44,231,0.291666667,17.75,5,False,False,0.19851981531327,True,0.7,False,0.3275652718510664,RandomForest,RandomForest,True,0.7
5,30,8,214,0.5,25.25,6,False,False,0.1613569113278659,True,0.7,False,0.4599356579664649,RandomForest,RandomForest,True,0.7
3,20,3,82,0.5,26.33333333,6,False,False,0.1293226124092898,False,0.0,False,0.33952774954185183,RandomForest,RandomForest,False,0.0
4,43,81,230,0.28571428600000004,14.92857143,5,False,True,0.5551106012948147,True,0.7,True,0.5110752308511354,RandomForest,RandomForest,True,0.7
8,27,21,94,0.4,7.272727272999999,1,False,False,0.12099352714962515,False,0.2,False,0.3997470586394335,RandomForest,RandomForest,False,0.2
8,6,1,25,0.833333333,7.0,3,False,False,0.3856687908575762,False,0.3,False,0.322487588252912,RandomForest,RandomForest,False,0.3
10,64,22,791,0.703703704,86.88888889,23,True,True,0.6262200978018355,True,0.7,True,0.5656657380709896,RandomForest,RandomForest,True,0.7
3,11,1,74,0.5555555560000001,10.66666667,1,False,False,0.07574238486344488,False,0.0,False,0.19183527663455607,RandomForest,RandomForest,False,0.0
9,10,6,185,0.5,34.0,5,False,False,0.4327145952947249,False,0.4,False,0.4717520407199076,RandomForest,RandomForest,False,0.4
13,14,6,56,0.375,12.75,1,False,False,0.09184840052195677,False,0.1,False,0.17640885308130885,RandomForest,RandomForest,False,0.1
32,120,417,2098,0.290441176,58.05714286,19,True,True,0.6586130287953157,False,0.5,True,0.5534084477654919,RandomForest,RandomForest,False,0.5
3,1,0,1,1.0,0.0,1,False,False,0.037475192722273405,False,0.0,False,0.05894236973080469,RandomForest,RandomForest,False,0.0
13,87,69,498,0.233333333,31.73333333,7,True,True,0.9560148182832,True,0.9,True,0.5136898695180966,RandomForest,RandomForest,True,0.9
4,21,3,108,0.428571429,13.71428571,2,False,False,0.11616659908382042,False,0.1,False,0.06958836382093574,RandomForest,RandomForest,False,0.1
4,41,0,381,0.818181818,29.5,3,True,False,0.15269591121639928,False,0.2,False,0.428780936972146,RandomForest,RandomForest,False,0.2
2,1,0,1,1.0,0.0,1,False,False,0.03802256567350137,False,0.0,False,0.03923638461260573,RandomForest,RandomForest,False,0.0
6,72,22,623,0.273809524,45.84615385,1,True,True,0.8910465211501388,True,0.8,True,0.9137117504314048,RandomForest,RandomForest,True,0.8
6,60,402,4541,0.191666667,109.0243902,47,True,True,0.6629545704725266,True,0.7,True,0.5610368276100812,RandomForest,RandomForest,True,0.7
27,23,68,400,0.708333333,28.23076923,50,True,True,0.6171576294854124,False,0.4,False,0.4440910089360256,Voting,Voting,True,0.6171576294854124
13,31,76,165,0.1953125,8.8125,4,False,False,0.17199845937457714,False,0.2,False,0.27813167516144377,RandomForest,RandomForest,False,0.2
6,30,30,282,0.472222222,22.08333333,6,False,False,0.17934628789095453,False,0.3,False,0.14094183354857678,RandomForest,RandomForest,False,0.3
4,5,0,24,0.875,4.75,1,False,False,0.04656604124798466,False,0.0,False,0.33975428589218865,RandomForest,RandomForest,False,0.0
15,76,152,573,0.17857142899999998,25.85714286,23,True,True,0.9765783699265906,True,0.9,True,0.7031676773335924,RandomForest,RandomForest,True,0.9
5,18,14,90,0.40625,8.333333332999999,1,True,False,0.1011271594969618,False,0.1,False,0.2845563269446953,RandomForest,RandomForest,False,0.1
7,46,27,372,0.214285714,24.92857143,5,False,False,0.3352370141234581,False,0.4,True,0.5340521832382882,RandomForest,RandomForest,False,0.4
1,0,0,26,0.0,0.0,0,False,False,0.08340220736957789,False,0.1,False,0.042925832517037577,RandomForest,RandomForest,False,0.1
3,30,9,278,0.5555555560000001,36.42857143,3,False,False,0.1441610407114434,False,0.1,False,0.3279790527282927,RandomForest,RandomForest,False,0.1
4,17,0,131,0.5555555560000001,20.0,1,False,False,0.09213777300194488,False,0.1,False,0.08707429230827449,RandomForest,RandomForest,False,0.1
4,17,0,107,0.476190476,13.85714286,5,False,False,0.4498165260273255,False,0.4,False,0.4445882393427261,RandomForest,RandomForest,False,0.4
1,2,0,4,1.0,3.0,0,False,False,0.0377106928021341,False,0.0,False,0.0659155137463885,RandomForest,RandomForest,False,0.0
14,42,113,356,0.268907563,18.38888889,11,True,False,0.4952326990846829,False,0.3,False,0.4909634476072337,RandomForest,RandomForest,False,0.3
19,33,66,261,0.259259259,20.58333333,8,False,False,0.28785506219790835,False,0.1,False,0.15519544272015634,RandomForest,RandomForest,False,0.1
11,20,0,75,0.4375,17.5,3,True,False,0.11268531461693687,False,0.1,False,0.04985156131757172,RandomForest,RandomForest,False,0.1
5,39,4,274,0.46875,32.5,5,False,False,0.20966318821441648,False,0.5,False,0.4221935469710749,RandomForest,RandomForest,False,0.5
14,62,133,625,0.26623376600000004,27.22727273,9,False,True,0.913233581037005,True,0.9,True,0.536721997033206,RandomForest,RandomForest,True,0.9
8,10,0,51,0.625,11.5,1,False,False,0.06505654579572491,False,0.0,False,0.167235280379585,RandomForest,RandomForest,False,0.0
18,66,77,315,0.222222222,19.53333333,2,False,True,0.7609642987052601,False,0.5,True,0.5263782407859503,RandomForest,RandomForest,False,0.5
18,80,86,631,0.188888889,37.75,4,True,True,0.934323890230727,True,0.6,False,0.47357998560118897,RandomForest,RandomForest,True,0.6
23,45,348,204,0.079192547,6.25,4,True,True,0.7401212224323981,True,0.6,True,0.5920464205403873,RandomForest,RandomForest,True,0.6
5,1,0,1,1.0,0.0,1,False,False,0.03640109544970069,False,0.0,False,0.056650229051984816,RandomForest,RandomForest,False,0.0
13,26,0,198,0.392857143,26.71428571,5,False,False,0.1616688887597036,False,0.0,False,0.09150081713640217,RandomForest,RandomForest,False,0.0
3,10,0,44,0.5555555560000001,13.33333333,4,False,False,0.4185666816321612,False,0.2,False,0.3711040984357082,RandomForest,RandomForest,False,0.2
6,15,2,85,0.5,19.5,6,True,False,0.11645442247350668,False,0.1,False,0.05706767532415236,RandomForest,RandomForest,False,0.1
5,70,407,615,0.316129032,18.16129032,11,False,True,0.5985007097966889,False,0.4,False,0.422146607871251,RandomForest,RandomForest,False,0.4
2,11,3,25,0.666666667,7.333333333,1,False,False,0.06780612088600307,False,0.0,False,0.004448640885845287,RandomForest,RandomForest,False,0.0
4,13,0,85,0.5,19.75,1,False,False,0.08745232712616631,False,0.1,False,0.07865631891411194,RandomForest,RandomForest,False,0.1
5,7,0,29,0.625,6.0,1,False,False,0.060473462207862864,False,0.0,False,0.3262659536432573,RandomForest,RandomForest,False,0.0
34,63,200,528,0.219387755,17.57142857,8,True,True,0.8758197828684141,True,0.9,True,0.6484904927253348,RandomForest,RandomForest,True,0.9
3,11,0,56,0.375,8.0,3,False,False,0.09651962344841014,False,0.2,False,0.1546015290883898,RandomForest,RandomForest,False,0.2
3,9,0,64,0.533333333,11.2,1,False,False,0.07344569523954986,False,0.0,False,0.06020133672907505,RandomForest,RandomForest,False,0.0
7,3,3,3,0.476190476,0.0,1,False,False,0.05869485140905276,False,0.0,False,0.035399383787646635,RandomForest,RandomForest,False,0.0
67,14,35,75,0.32,6.2,3,False,False,0.042769835355908135,False,0.3,False,0.27269730634894185,RandomForest,RandomForest,False,0.3
5,26,0,172,0.375,20.125,4,False,False,0.4892175608193544,False,0.0,False,0.1583010828381136,RandomForest,RandomForest,False,0.0
4,42,185,249,0.211180124,9.52173913,3,False,False,0.2399552015479688,False,0.0,False,0.17982256358028728,RandomForest,RandomForest,False,0.0
9,1,0,1,1.0,0.0,1,False,False,0.034333607402601045,False,0.0,False,0.052216891904492906,RandomForest,RandomForest,False,0.0
3,0,0,0,0.0,0.0,0,False,False,0.08219353707328282,False,0.0,False,0.026691499985582283,RandomForest,RandomForest,False,0.0
8,15,20,136,0.476190476,15.375,7,False,False,0.12533566002853844,False,0.1,False,0.3606535323669126,RandomForest,RandomForest,False,0.1
5,21,10,71,0.533333333,13.2,2,False,False,0.10293884588778364,False,0.0,False,0.2006027941055805,RandomForest,RandomForest,False,0.0
2,36,38,620,0.293650794,28.0,3,True,True,0.6817732463274293,True,0.6,False,0.4957338050634461,RandomForest,RandomForest,True,0.6
8,13,6,44,0.625,10.0,2,False,False,0.07323679613618983,False,0.1,False,0.08909455922325134,RandomForest,RandomForest,False,0.1
3,31,3,202,0.666666667,66.33333333,14,False,True,0.5995361468529937,False,0.1,True,0.6190247520762223,RandomForest,RandomForest,False,0.1
25,59,67,304,0.261538462,20.35714286,4,True,True,0.6935353327728402,True,0.6,False,0.4628560324506738,RandomForest,RandomForest,True,0.6
7,51,381,376,0.241935484,10.67741935,4,False,False,0.4928262829284429,False,0.1,False,0.2258567547119609,RandomForest,RandomForest,False,0.1
10,12,1,76,0.666666667,24.33333333,4,False,False,0.07698058493940686,False,0.0,False,0.09175374883560712,RandomForest,RandomForest,False,0.0
1,5,0,45,0.666666667,13.33333333,2,False,False,0.06165700768616295,False,0.0,False,0.16143214530269456,RandomForest,RandomForest,False,0.0
8,49,21,265,0.363636364,22.72727273,7,False,True,0.6622666722728546,True,0.9,True,0.5584427782730138,RandomForest,RandomForest,True,0.9
4,14,15,56,0.476190476,6.571428571,1,False,False,0.08476590006274383,False,0.0,False,0.1973133472305784,RandomForest,RandomForest,False,0.0
4,1,0,1,1.0,0.0,1,False,False,0.03693472502570588,False,0.0,False,0.05700271960667064,RandomForest,RandomForest,False,0.0
25,157,744,1828,0.13986014,39.04444444,19,True,True,0.9974096776486068,True,0.9,True,0.8382925532815169,RandomForest,RandomForest,True,0.9
1,6,1,22,0.666666667,6.0,1,False,False,0.05923709362810356,False,0.0,False,0.16309428199339948,RandomForest,RandomForest,False,0.0
3,32,0,1254,0.5555555560000001,207.3333333,2,False,False,0.15345759075709162,False,0.1,False,0.2995172469303247,RandomForest,RandomForest,False,0.1
3,8,8,101,0.625,18.0,1,False,False,0.3997562183228384,False,0.0,False,0.06458805381625406,RandomForest,RandomForest,False,0.0
6,55,79,322,0.268907563,16.11111111,3,False,False,0.31946226726414845,False,0.4,False,0.4766850087072113,RandomForest,RandomForest,False,0.4
2,4,1,12,0.75,5.0,1,False,False,0.3844406377615916,False,0.5,True,0.5258800283281041,RandomForest,RandomForest,False,0.5
21,96,246,610,0.15416666699999998,24.08333333,14,False,True,0.9763187390419872,True,0.9,True,0.786751817857614,RandomForest,RandomForest,True,0.9
7,20,12,75,0.259259259,7.0,1,False,False,0.11785304020795445,False,0.0,False,0.17311588432379255,RandomForest,RandomForest,False,0.0
5,19,21,105,0.2,14.0,8,True,True,0.5385858389339588,False,0.2,False,0.22374190625136536,Voting,Voting,True,0.5385858389339588
365,288,6692,2384,0.090084034,18.55833333,6,True,True,0.6765171551057488,True,1.0,True,0.7821441683147639,RandomForest,RandomForest,True,1.0
2,24,19,373,0.4166666670000001,52.14285714,6,False,False,0.16404673883973406,False,0.0,False,0.2566505221750937,RandomForest,RandomForest,False,0.0
10,100,271,788,0.216748768,24.83333333,3,True,True,0.6323849731825538,False,0.4,False,0.4154383222166774,Voting,Voting,True,0.6323849731825538
7,33,37,178,0.386363636,14.54545455,4,False,False,0.15097875691177418,False,0.4,False,0.3734842627680924,RandomForest,RandomForest,False,0.4
3,13,31,76,0.375,6.3,2,True,False,0.08210107100222529,False,0.1,False,0.0947397156885822,RandomForest,RandomForest,False,0.1
3,58,108,345,0.254901961,18.70588235,4,False,False,0.28764008388338125,True,0.7,False,0.4125342692175025,RandomForest,RandomForest,True,0.7
112,112,461,1021,0.12770562800000002,28.91176471,7,True,True,0.9485847219704041,True,0.8,True,0.6181855220804163,RandomForest,RandomForest,True,0.8
7,45,183,307,0.386363636,12.18181818,11,False,False,0.4121918534386517,False,0.0,False,0.0715677717103343,RandomForest,RandomForest,False,0.0
10,15,0,110,0.571428571,12.0,2,False,False,0.07492373139536686,False,0.0,False,0.06110605430822081,RandomForest,RandomForest,False,0.0
5,24,4,156,0.3125,16.0,6,False,False,0.4870080421200413,False,0.4,False,0.19781865581577965,RandomForest,RandomForest,False,0.4
9,38,29,260,0.228571429,21.81818182,2,False,False,0.16986729056978214,False,0.3,False,0.1945587784795112,RandomForest,RandomForest,False,0.3
8,26,1,149,1.0,73.5,1,False,False,0.0755527946689965,False,0.5,False,0.4191108595687694,RandomForest,RandomForest,False,0.5
7,31,3,123,0.55,19.16666667,2,False,False,0.1194965759462301,False,0.0,False,0.2412725883891649,RandomForest,RandomForest,False,0.0
5,54,138,703,0.17763157899999998,33.2,11,False,True,0.9121482092903278,True,0.6,True,0.7146872087906673,RandomForest,RandomForest,True,0.6
5,25,16,152,0.75,17.625,3,False,False,0.09671895480544236,False,0.3,False,0.26396300232118075,RandomForest,RandomForest,False,0.3
7,38,84,234,0.375,12.8125,6,False,False,0.1871657492877856,False,0.2,False,0.2289613171417019,RandomForest,RandomForest,False,0.2
13,118,265,1542,0.177777778,55.59259259,10,True,True,0.9842859981821062,True,0.8,True,0.7682916792216559,RandomForest,RandomForest,True,0.8
27,41,57,312,0.45,19.06666667,4,False,False,0.1631800876704745,False,0.2,False,0.3920384858827689,RandomForest,RandomForest,False,0.2
3,39,41,469,0.311111111,29.33333333,1,True,False,0.18033232243454492,True,0.6,True,0.6589185150014005,RandomForest,RandomForest,True,0.6
15,47,44,240,0.254545455,18.58333333,6,False,True,0.5787448203490372,False,0.5,True,0.5166846764834095,RandomForest,RandomForest,False,0.5
6,50,24,404,0.458333333,43.33333333,2,True,True,0.5319332171248058,True,0.8,True,0.5713138499542604,RandomForest,RandomForest,True,0.8
11,5,10,5,0.5,0.0,1,False,False,0.05331640551873298,False,0.1,False,0.0884234191170961,RandomForest,RandomForest,False,0.1
7,31,16,147,0.35714285700000004,17.0,2,True,False,0.4663651211859242,False,0.3,False,0.4299948808229273,RandomForest,RandomForest,False,0.3
6,2,1,2,0.75,0.0,1,False,False,0.04234818876968966,False,0.0,False,0.08037038894226763,RandomForest,RandomForest,False,0.0
25,112,962,837,0.15531914900000002,15.85416667,7,True,True,0.9618232476306268,True,0.9,True,0.5506581562688745,RandomForest,RandomForest,True,0.9
8,26,6,152,0.75,37.0,7,False,False,0.4653285612505374,False,0.4,False,0.4490949199696925,RandomForest,RandomForest,False,0.4
4,24,0,186,0.6190476189999999,24.85714286,6,True,False,0.12847511638305095,False,0.1,False,0.3262124223552338,RandomForest,RandomForest,False,0.1
1,4,0,11,1.0,9.0,0,False,False,0.0365314430173835,False,0.0,False,0.1288655398938198,RandomForest,RandomForest,False,0.0
