rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
10,10,True,True,0.9999999999999944,True,1.0,True,0.9517126601715742,Voting,Voting,True,0.9999999999999944
21,5,True,True,0.9999999869646508,True,1.0,True,0.9517126601715742,Voting,Voting,True,0.9999999869646508
15,3,True,True,0.9999634696405888,True,1.0,True,0.9517126601715742,Voting,Voting,True,0.9999634696405888
15,3,True,True,0.9999634696405888,True,1.0,True,0.9517126601715742,Voting,Voting,True,0.9999634696405888
33,14,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
3,2,True,True,0.979358298763098,True,1.0,True,0.9189055580128276,Voting,Voting,True,0.979358298763098
54,5,True,True,0.9999999920617282,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.9999999920617282
7,2,True,True,0.9866727259135444,True,1.0,True,0.8584419981504046,Voting,Voting,True,0.9866727259135444
20,0,True,True,0.5003611217738356,True,0.8413850931677018,True,0.5071449000124315,Voting,Voting,True,0.5003611217738356
41,18,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
12,8,True,True,0.9999999998717564,True,1.0,True,0.9217417554133668,Voting,Voting,True,0.9999999998717564
7,3,True,True,0.9993015187997236,True,1.0,True,0.8591172041152432,Voting,Voting,True,0.9993015187997236
15,3,True,True,0.9997216385411538,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9997216385411538
13,4,True,True,0.9999823161034856,True,1.0,True,0.9137874707484168,Voting,Voting,True,0.9999823161034856
17,6,True,True,0.9999999716361401,True,1.0,True,0.8700204481915217,Voting,Voting,True,0.9999999716361401
77,60,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
18,5,True,True,0.9999994986426741,True,1.0,True,0.886675169998164,Voting,Voting,True,0.9999994986426741
29,8,True,True,0.9999999999818936,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.9999999999818936
3,0,False,False,0.012962285850024437,False,0.0,False,0.02135256115783632,Voting,Voting,False,0.012962285850024437
22,20,True,True,1.0,True,1.0,True,0.931387326318888,Voting,Voting,True,1.0
25,12,True,True,0.9999999999999996,True,1.0,True,0.8916321863154596,Voting,Voting,True,0.9999999999999996
3,2,True,True,0.979358298763098,True,1.0,True,0.9189055580128276,Voting,Voting,True,0.979358298763098
20,7,True,True,0.9999999989876379,True,1.0,True,0.9241266939094808,Voting,Voting,True,0.9999999989876379
20,11,True,True,0.9999999999999934,True,1.0,True,0.9241266939094808,Voting,Voting,True,0.9999999999999934
68,40,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
33,6,True,True,0.999999995506572,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.999999995506572
9,4,True,True,0.9999719707563336,True,1.0,True,0.8664712944503153,Voting,Voting,True,0.9999719707563336
25,6,True,True,0.9999999887105816,True,1.0,True,0.8916321863154596,Voting,Voting,True,0.9999999887105816
1,1,True,True,0.5604133335286342,True,1.0,True,0.9990055389778048,Voting,Voting,True,0.5604133335286342
14,3,True,True,0.9996876967053041,True,1.0,True,0.9027014214497548,Voting,Voting,True,0.9996876967053041
3,2,True,True,0.979358298763098,True,1.0,True,0.9189055580128276,Voting,Voting,True,0.979358298763098
7,2,True,True,0.9866727259135444,True,1.0,True,0.8584419981504046,Voting,Voting,True,0.9866727259135444
7,6,True,True,0.9999999102813996,True,1.0,True,0.8591172041152432,Voting,Voting,True,0.9999999102813996
8,7,True,True,0.9999999959684086,True,1.0,True,0.8661726483997781,Voting,Voting,True,0.9999999959684086
2,1,True,True,0.540208501508421,True,0.9720807453416148,True,0.5194498463804444,Voting,Voting,True,0.540208501508421
57,3,True,True,0.9999977895705344,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.9999977895705344
5,4,True,True,0.9999555740311588,True,1.0,True,0.8662135356473932,Voting,Voting,True,0.9999555740311588
112,26,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
3,2,True,True,0.979358298763098,True,1.0,True,0.9189055580128276,Voting,Voting,True,0.979358298763098
33,2,True,True,0.9993061743383996,True,1.0,True,0.8946749744483637,Voting,Voting,True,0.9993061743383996
15,9,True,True,0.9999999999954228,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9999999999954228
123,33,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
9,2,True,True,0.9059932236998036,True,0.8,True,0.5096987141338651,Voting,Voting,True,0.9059932236998036
28,2,True,True,0.9987680139670996,True,1.0,True,0.8946749744483637,Voting,Voting,True,0.9987680139670996
15,3,True,True,0.9997216385411538,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9997216385411538
49,19,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
15,4,True,True,0.999985953786754,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.999985953786754
8,3,True,True,0.9993773528606528,True,1.0,True,0.8661726483997781,Voting,Voting,True,0.9993773528606528
15,3,True,True,0.9997216385411538,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9997216385411538
12,12,True,True,0.9999999999999992,True,1.0,True,0.9217417554133668,Voting,Voting,True,0.9999999999999992
15,3,True,True,0.9997216385411538,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9997216385411538
7,2,True,True,0.9866727259135444,True,1.0,True,0.8584419981504046,Voting,Voting,True,0.9866727259135444
6,2,True,True,0.9851187684088956,True,1.0,True,0.8632286782883186,Voting,Voting,True,0.9851187684088956
16,4,True,True,0.999987481579818,True,1.0,True,0.8848797614829018,Voting,Voting,True,0.999987481579818
10,8,True,True,0.9999999998385424,True,1.0,True,0.8876744623988254,Voting,Voting,True,0.9999999998385424
25,6,True,True,0.9999999887105816,True,1.0,True,0.8916321863154596,Voting,Voting,True,0.9999999887105816
20,12,True,True,0.9999999999999996,True,1.0,True,0.9241266939094808,Voting,Voting,True,0.9999999999999996
4,3,True,True,0.99901414163755,True,1.0,True,0.8734025015404163,Voting,Voting,True,0.99901414163755
85,17,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
53,6,True,True,0.9999999995508996,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.9999999995508996
22,3,True,True,0.99987562651916,True,1.0,True,0.931387326318888,Voting,Voting,True,0.99987562651916
15,3,True,True,0.9997216385411538,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9997216385411538
2,1,True,True,0.540208501508421,True,0.9720807453416148,True,0.5194498463804444,Voting,Voting,True,0.540208501508421
39,20,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
3,2,True,True,0.979358298763098,True,1.0,True,0.9189055580128276,Voting,Voting,True,0.979358298763098
21,8,True,True,0.9999999999545084,True,1.0,True,0.9347084129138648,Voting,Voting,True,0.9999999999545084
11,6,True,True,0.9999999433974964,True,1.0,True,0.9293781497058312,Voting,Voting,True,0.9999999433974964
2,2,True,True,0.9770127527265832,True,1.0,True,0.8556903664519052,Voting,Voting,True,0.9770127527265832
16,5,True,True,0.999999368794691,True,1.0,True,0.8848797614829018,Voting,Voting,True,0.999999368794691
15,3,True,True,0.9997216385411538,True,1.0,True,0.8674219295649651,Voting,Voting,True,0.9997216385411538
18,1,True,True,0.9242087557077192,True,0.85,True,0.5194561424205841,Voting,Voting,True,0.9242087557077192
1,1,True,True,0.5604133335286342,True,1.0,True,0.9990055389778048,Voting,Voting,True,0.5604133335286342
23,7,True,True,0.9999999992833608,True,1.0,True,0.9284224440354178,Voting,Voting,True,0.9999999992833608
4,2,True,True,0.9814787954235488,True,1.0,True,0.8734025015404163,Voting,Voting,True,0.9814787954235488
54,16,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
41,15,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
25,7,True,True,0.999999999430784,True,1.0,True,0.8916321863154596,Voting,Voting,True,0.999999999430784
5,2,True,True,0.9833930261086786,True,1.0,True,0.8662135356473932,Voting,Voting,True,0.9833930261086786
8,0,True,False,0.1886009310929584,True,1.0,True,0.5082293872229751,Voting,Voting,False,0.30482946059478266
8,2,True,True,0.9880704946199468,True,1.0,True,0.8655496582399693,Voting,Voting,True,0.9880704946199468
2,1,True,True,0.540208501508421,True,0.9720807453416148,True,0.5194498463804444,Voting,Voting,True,0.540208501508421
7,7,True,True,0.999999995476358,True,1.0,True,0.8591172041152432,Voting,Voting,True,0.999999995476358
16,6,True,True,0.9999999681743666,True,1.0,True,0.8848797614829018,Voting,Voting,True,0.9999999681743666
18,9,True,True,0.9999999999967598,True,1.0,True,0.886675169998164,Voting,Voting,True,0.9999999999967598
65,17,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
192,66,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
7,3,True,True,0.9993015187997236,True,1.0,True,0.8591172041152432,Voting,Voting,True,0.9993015187997236
109,15,True,True,1.0,True,1.0,True,0.8952347175347121,Voting,Voting,True,1.0
48,9,True,True,0.9999999999998976,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.9999999999998976
7,4,True,True,0.9999647121362442,True,1.0,True,0.8591172041152432,Voting,Voting,True,0.9999647121362442
6,4,True,True,0.999960405808412,True,1.0,True,0.8632286782883186,Voting,Voting,True,0.999960405808412
2,1,True,True,0.540208501508421,True,0.9720807453416148,True,0.5194498463804444,Voting,Voting,True,0.540208501508421
17,4,True,True,0.9999888432018668,True,1.0,True,0.8700204481915217,Voting,Voting,True,0.9999888432018668
72,5,True,True,0.9999999990011162,True,1.0,True,0.8952347175347121,Voting,Voting,True,0.9999999990011162
49,0,True,True,0.9616570478619358,True,1.0,True,0.9068908170738827,Voting,Voting,True,0.9616570478619358
77,3,True,True,0.9999999232260428,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999232260428
32,11,True,True,0.9999999999999996,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999999999996
13,4,True,True,0.9999886859025492,True,1.0,True,0.919740022317088,Voting,Voting,True,0.9999886859025492
97,10,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
23,21,True,True,1.0,True,1.0,True,0.933004154786432,Voting,Voting,True,1.0
83,21,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
115,2,True,True,0.9999999861268124,True,1.0,True,0.9060362527683542,Voting,Voting,True,0.9999999861268124
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting,Voting,True,0.5922288028370627
26,11,True,True,0.9999999999999992,True,1.0,True,0.876123811295136,Voting,Voting,True,0.9999999999999992
19,19,True,True,1.0,True,1.0,True,0.9111806971827792,Voting,Voting,True,1.0
27,8,True,True,0.999999999991581,True,1.0,True,0.8784866511289635,Voting,Voting,True,0.999999999991581
14,1,True,True,0.6484487242073929,False,0.19345238095238093,False,0.4956834802291021,Voting,Voting,True,0.6484487242073929
14,2,True,True,0.9952895795112592,True,1.0,True,0.8782663575292949,Voting,Voting,True,0.9952895795112592
70,7,True,True,0.9999999999991908,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999999991908
0,0,True,False,0.3426497119727103,True,1.0,True,0.9999996643902191,Voting,Voting,False,0.3426497119727103
12,3,True,True,0.9997192593526938,True,1.0,True,0.8858509406721583,Voting,Voting,True,0.9997192593526938
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting,Voting,True,0.5922288028370627
8,2,True,True,0.9901122426197638,True,1.0,True,0.919380305222094,Voting,Voting,True,0.9901122426197638
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
84,37,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
22,11,True,True,0.9999999999999986,True,1.0,True,0.9268537629044648,Voting,Voting,True,0.9999999999999986
23,10,True,True,0.9999999999999708,True,1.0,True,0.933004154786432,Voting,Voting,True,0.9999999999999708
50,4,True,True,0.9999998940246068,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999998940246068
6,3,True,True,0.999401828542784,True,1.0,True,0.9119082296863574,Voting,Voting,True,0.999401828542784
48,11,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
20,8,True,True,0.9999999999796286,True,1.0,True,0.9163469844740608,Voting,Voting,True,0.9999999999796286
115,52,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
5,1,True,True,0.5864907040852682,True,0.7,True,0.9172954519584364,Voting,Voting,True,0.5864907040852682
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
0,0,True,False,0.3426497119727103,True,1.0,True,0.9999996643902191,Voting,Voting,False,0.3426497119727103
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting,Voting,True,0.5922288028370627
15,11,True,True,0.9999999999999964,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9999999999999964
14,3,True,True,0.9997818565998499,True,1.0,True,0.8834295452319518,Voting,Voting,True,0.9997818565998499
2,2,True,True,0.9795976803490528,True,1.0,True,0.8993380752601298,Voting,Voting,True,0.9795976803490528
45,4,True,True,0.9999998007873064,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999998007873064
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting,Voting,True,0.5922288028370627
74,21,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
23,4,True,True,0.9999967981107916,True,1.0,True,0.933004154786432,Voting,Voting,True,0.9999967981107916
23,0,True,True,0.7239479627140174,True,0.7184676133979541,True,0.5072558321584706,Voting,Voting,True,0.7239479627140174
2,2,True,True,0.9795976803490528,True,1.0,True,0.8993380752601298,Voting,Voting,True,0.9795976803490528
26,3,True,True,0.9999520161772938,True,1.0,True,0.876123811295136,Voting,Voting,True,0.9999520161772938
12,2,True,True,0.9939612703676228,True,1.0,True,0.8800172345790038,Voting,Voting,True,0.9939612703676228
19,3,True,True,0.9998839184957022,True,1.0,True,0.9111806971827792,Voting,Voting,True,0.9998839184957022
49,0,True,True,0.9745118775696318,True,1.0,True,0.8961709452690824,Voting,Voting,True,0.9745118775696318
41,11,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
43,10,True,True,0.9999999999999976,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999999999976
27,13,True,True,1.0,True,1.0,True,0.8784866511289635,Voting,Voting,True,1.0
26,2,True,True,0.9989528592408696,True,1.0,True,0.8705097305002955,Voting,Voting,True,0.9989528592408696
14,1,True,True,0.6484487242073929,False,0.19345238095238093,False,0.4956834802291021,Voting,Voting,True,0.6484487242073929
7,3,True,True,0.9994726539456096,True,1.0,True,0.8651666075755521,Voting,Voting,True,0.9994726539456096
30,21,True,True,1.0,True,1.0,True,0.9103196492691192,Voting,Voting,True,1.0
23,0,True,True,0.7239479627140174,True,0.7184676133979541,True,0.5072558321584706,Voting,Voting,True,0.7239479627140174
24,2,True,True,0.9986533390860348,True,1.0,True,0.8478830273064226,Voting,Voting,True,0.9986533390860348
346,119,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
14,10,True,True,0.9999999999999094,True,1.0,True,0.8834295452319518,Voting,Voting,True,0.9999999999999094
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting,Voting,True,0.9818857218366815
2,2,True,True,0.9795976803490528,True,1.0,True,0.8993380752601298,Voting,Voting,True,0.9795976803490528
11,1,True,False,0.4070343561511904,False,0.16666666666666666,False,0.16085770234716176,Voting,Voting,False,0.4070343561511904
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting,Voting,True,0.9818857218366815
41,5,True,True,0.9999999849202976,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999849202976
24,8,True,True,0.999999999987705,True,1.0,True,0.8542101595342827,Voting,Voting,True,0.999999999987705
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting,Voting,True,0.9818857218366815
124,27,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting,Voting,True,0.9818857218366815
168,22,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
79,26,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
27,2,True,True,0.9990766965253762,True,1.0,True,0.8728780167815454,Voting,Voting,True,0.9990766965253762
32,8,True,True,0.9999999999955212,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999999955212
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
122,71,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
48,3,True,True,0.9999970142030484,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999970142030484
8,1,True,False,0.30315287610207514,False,0.0,False,0.09200386605585203,Voting,Voting,False,0.30315287610207514
8,4,True,True,0.9999787323728354,True,1.0,True,0.9210020186261476,Voting,Voting,True,0.9999787323728354
36,5,True,True,0.9999999716531472,True,1.0,True,0.9103427574312166,Voting,Voting,True,0.9999999716531472
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
56,41,True,True,1.0,True,1.0,True,0.9103427574312166,Voting,Voting,True,1.0
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
30,23,True,True,1.0,True,1.0,True,0.9103196492691192,Voting,Voting,True,1.0
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
10,2,True,True,0.9922671999640076,True,1.0,True,0.9105685656655174,Voting,Voting,True,0.9922671999640076
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting,Voting,True,0.9818857218366815
27,3,True,True,0.999957705894976,True,1.0,True,0.8784866511289635,Voting,Voting,True,0.999957705894976
12,5,True,True,0.9999994135349146,True,1.0,True,0.8858509406721583,Voting,Voting,True,0.9999994135349146
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting,Voting,True,0.9998077114757756
12,3,True,True,0.9997192593526938,True,1.0,True,0.8858509406721583,Voting,Voting,True,0.9997192593526938
9,3,True,True,0.9995901695821484,True,1.0,True,0.8410761079145689,Voting,Voting,True,0.9995901695821484
10,9,True,True,0.9999999999967112,True,1.0,True,0.9374662368492194,Voting,Voting,True,0.9999999999967112
20,0,True,True,0.5685519007780958,True,0.7589056209528346,True,0.5051465682217432,Voting,Voting,True,0.5685519007780958
2,2,True,True,0.9796868725190824,True,1.0,True,0.9681248902054308,Voting,Voting,True,0.9796868725190824
22,3,True,True,0.9998965778854964,True,1.0,True,0.9073045365234996,Voting,Voting,True,0.9998965778854964
10,1,True,False,0.4267034695428765,False,0.1376190476190476,False,0.4916465979213623,Voting,Voting,False,0.4267034695428765
46,9,True,True,0.9999999999999352,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999999352
114,40,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
2,2,True,True,0.9796868725190824,True,1.0,True,0.9681248902054308,Voting,Voting,True,0.9796868725190824
8,3,True,True,0.9994962822088448,True,1.0,True,0.8480430039156373,Voting,Voting,True,0.9994962822088448
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting,Voting,True,0.9817413617358932
4,0,False,False,0.013650533094830131,False,0.0,False,0.08563296414714541,Voting,Voting,False,0.013650533094830131
145,27,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
2,1,True,True,0.5736284275853388,True,1.0,True,0.9385871706246908,Voting,Voting,True,0.5736284275853388
9,9,True,True,0.9999999999957376,True,1.0,True,0.830597517816845,Voting,Voting,True,0.9999999999957376
2,1,False,True,0.5736284275853388,True,1.0,True,0.9385871706246908,Voting,Voting,True,0.5736284275853388
15,5,True,True,0.9999995168137582,True,1.0,True,0.8376477340595527,Voting,Voting,True,0.9999995168137582
101,5,True,True,0.9999999999713424,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999713424
117,54,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
69,48,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
10,5,True,True,0.9999991491311718,True,1.0,True,0.8897661095137545,Voting,Voting,True,0.9999991491311718
41,7,True,True,0.9999999999461059,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999461059
6,0,True,False,0.016748803859268822,False,0.0,False,0.13421991248511952,Voting,Voting,False,0.016748803859268822
13,2,True,True,0.9938850158630194,True,1.0,True,0.8506207595388772,Voting,Voting,True,0.9938850158630194
21,4,True,True,0.9999946721685506,True,1.0,True,0.9108747365346244,Voting,Voting,True,0.9999946721685506
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting,Voting,True,0.9817413617358932
83,13,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
22,5,True,True,0.9999997811901046,True,1.0,True,0.9073045365234996,Voting,Voting,True,0.9999997811901046
34,10,True,True,0.9999999999999885,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999999885
1,1,True,True,0.5855249170798641,True,1.0,True,0.9391380143406014,Voting,Voting,True,0.5855249170798641
20,10,True,True,0.9999999999999436,True,1.0,True,0.940575399608193,Voting,Voting,True,0.9999999999999436
4,2,True,True,0.9835989451128896,True,1.0,True,0.9540048373986221,Voting,Voting,True,0.9835989451128896
37,6,True,True,0.9999999981571872,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999981571872
69,40,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
27,13,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
73,16,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
37,5,True,True,0.9999999599297924,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999599297924
63,7,True,True,0.9999999999955308,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999955308
5,5,True,True,0.9999985016602454,True,1.0,True,0.951636197481232,Voting,Voting,True,0.9999985016602454
178,76,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
59,21,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
18,4,True,True,0.9999925183602856,True,1.0,True,0.9120527113220228,Voting,Voting,True,0.9999925183602856
29,8,True,True,0.9999999999903618,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999903618
57,6,True,True,0.9999999998083596,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999998083596
7,6,True,True,0.9999999450494174,True,1.0,True,0.8771057107844505,Voting,Voting,True,0.9999999450494174
41,16,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting,Voting,True,0.9817413617358932
4,3,True,True,0.9992085735948718,True,1.0,True,0.9540048374025232,Voting,Voting,True,0.9992085735948718
4,2,True,True,0.9835989451128896,True,1.0,True,0.9540048373986221,Voting,Voting,True,0.9835989451128896
49,0,True,True,0.9564557525289864,True,1.0,True,0.8936688218406718,Voting,Voting,True,0.9564557525289864
133,110,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
11,2,True,True,0.9923673375222976,True,1.0,True,0.8468302225590059,Voting,Voting,True,0.9923673375222976
4,2,True,True,0.9835989451128896,True,1.0,True,0.9540048373986221,Voting,Voting,True,0.9835989451128896
28,8,True,True,0.9999999999892067,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999892067
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting,Voting,True,0.9997717038533088
69,34,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
49,0,True,True,0.9564557525289864,True,1.0,True,0.8936688218406718,Voting,Voting,True,0.9564557525289864
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting,Voting,True,0.9817413617358932
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting,Voting,True,0.9997717038533088
23,0,True,True,0.6647211591081242,True,0.7358255633255633,True,0.5107924264973566,Voting,Voting,True,0.6647211591081242
56,20,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting,Voting,True,0.9817413617358932
7,2,True,True,0.9881527197151102,True,1.0,True,0.8771057107239264,Voting,Voting,True,0.9881527197151102
23,0,True,True,0.6647211591081242,True,0.7358255633255633,True,0.5107924264973566,Voting,Voting,True,0.6647211591081242
25,7,True,True,0.999999999670438,True,1.0,True,0.8826881739682481,Voting,Voting,True,0.999999999670438
10,3,True,True,0.9995981899161238,True,1.0,True,0.8897661095137545,Voting,Voting,True,0.9995981899161238
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting,Voting,True,0.9997717038533088
4,2,True,True,0.9835989451128896,True,1.0,True,0.9540048373986221,Voting,Voting,True,0.9835989451128896
1,1,True,True,0.5855249170798641,True,1.0,True,0.9391380143406014,Voting,Voting,True,0.5855249170798641
22,11,True,True,0.9999999999999979,True,1.0,True,0.9073045365234996,Voting,Voting,True,0.9999999999999979
13,3,True,True,0.9997137651899676,True,1.0,True,0.8584195080581909,Voting,Voting,True,0.9997137651899676
12,10,True,True,0.9999999999998604,True,1.0,True,0.8598002499036688,Voting,Voting,True,0.9999999999998604
4,2,True,True,0.9835989451128896,True,1.0,True,0.9540048373986221,Voting,Voting,True,0.9835989451128896
33,14,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
38,7,True,True,0.9999999999243184,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999243184
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting,Voting,True,0.9997717038533088
22,6,True,True,0.9999999899370164,True,1.0,True,0.9073045365234996,Voting,Voting,True,0.9999999899370164
26,16,True,True,1.0,True,1.0,True,0.8822665118684909,Voting,Voting,True,1.0
54,4,True,True,0.9999998727619698,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999998727619698
23,0,True,True,0.6647211591081242,True,0.7358255633255633,True,0.5107924264973566,Voting,Voting,True,0.6647211591081242
36,12,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
2,1,True,True,0.5736284275853388,True,1.0,True,0.9385871706246908,Voting,Voting,True,0.5736284275853388
21,10,True,True,0.9999999999999496,True,1.0,True,0.9108747365346244,Voting,Voting,True,0.9999999999999496
64,26,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
49,19,True,True,1.0,True,1.0,True,0.8877116782735706,Voting,Voting,True,1.0
8,0,True,False,0.18736355493262846,False,0.43666666666666665,True,0.5029495277903655,AdaBoost,Voting,False,0.2859841714506713
49,8,True,True,0.9999999999989976,True,1.0,True,0.8877116782735706,Voting,Voting,True,0.9999999999989976
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting,Voting,True,0.9997717038533088
