cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
0,51,574,0,4,True,False,0.13832571840143132,False,0.0,False,0.04586765739334042,Voting,Voting,False,0.13832571840143132
10,31,174,1,3,False,False,0.1377641993586511,False,0.3,False,0.3753728098471111,Voting,Voting,False,0.1377641993586511
2,5,18,1,1,False,False,0.0793374953482628,False,0.0,False,0.044291126311881535,Voting,Voting,False,0.0793374953482628
1,11,67,0,3,False,False,0.08255008426014519,False,0.0,False,0.19237365102862386,Voting,Voting,False,0.08255008426014519
2,30,581,1,6,False,False,0.1141456781390389,False,0.0,False,0.1043775274204328,Voting,Voting,False,0.1141456781390389
1,22,47,0,1,False,False,0.09662179811644367,False,0.0,False,0.04148370852628192,Voting,Voting,False,0.09662179811644367
11,7,79,1,1,False,False,0.09439602351123526,False,0.2,False,0.21582523398370693,Voting,Voting,False,0.09439602351123526
2,5,11,0,1,False,False,0.07326166275236998,False,0.0,False,0.10860603885669184,Voting,Voting,False,0.07326166275236998
0,2,5,0,0,False,False,0.06535823843621341,False,0.0,False,0.08767688719015003,Voting,Voting,False,0.06535823843621341
2,13,296,1,5,False,False,0.09094328101555714,False,0.1,False,0.1819501812038806,Voting,Voting,False,0.09094328101555714
29,110,879,2,3,False,True,0.5958810748035537,False,0.5,True,0.5051606763492651,RandomForest,RandomForest,False,0.5
8,60,555,1,2,False,False,0.18012589583441976,False,0.4,False,0.26472192821287505,Voting,Voting,False,0.18012589583441976
14,176,4485,1,32,True,True,0.6228869247158948,False,0.2,False,0.4583520547137099,Voting,Voting,True,0.6228869247158948
4,23,166,0,1,False,False,0.09882166266662658,False,0.1,False,0.05699621134437007,Voting,Voting,False,0.09882166266662658
1,6,10,0,1,False,False,0.07336565146744499,False,0.0,False,0.07586542319521067,Voting,Voting,False,0.07336565146744499
2,56,307,0,8,False,False,0.1757578328315533,False,0.2,False,0.2650378536576381,Voting,Voting,False,0.1757578328315533
3,7,25,0,1,False,False,0.0769509650975654,False,0.0,False,0.044218447844661515,Voting,Voting,False,0.0769509650975654
16,89,918,1,5,False,True,0.6939093210950281,False,0.5,True,0.6270226944653974,RandomForest,RandomForest,False,0.5
1,15,17,0,1,False,False,0.08631524747867016,False,0.0,False,0.0350123327139689,Voting,Voting,False,0.08631524747867016
5,13,81,1,7,False,False,0.10830799423103277,False,0.0,False,0.1183056352703784,Voting,Voting,False,0.10830799423103277
0,2,7,0,0,False,False,0.06530318220972355,False,0.0,False,0.13203076158253915,Voting,Voting,False,0.06530318220972355
6,20,157,3,1,False,False,0.1247630509335954,False,0.0,False,0.06574134196904896,Voting,Voting,False,0.1247630509335954
0,8,31,0,1,False,False,0.07420432714938023,False,0.0,False,0.01693633623026605,Voting,Voting,False,0.07420432714938023
2,5,11,0,1,False,False,0.07326166275236998,False,0.0,False,0.10860603885669184,Voting,Voting,False,0.07326166275236998
25,88,674,1,10,False,False,0.4850494996297418,True,1.0,True,0.6132762630325233,Voting,Voting,False,0.4850494996297418
9,2,2,0,1,False,False,0.07912670516502343,False,0.0,False,0.0066051473920520935,Voting,Voting,False,0.07912670516502343
11,39,594,3,14,True,True,0.6535601956495602,True,0.8,True,0.6691441731781225,Voting,Voting,True,0.6535601956495602
2,14,47,0,1,False,False,0.08790176579036413,False,0.0,False,0.039519085171785366,Voting,Voting,False,0.08790176579036413
4,7,17,0,1,False,False,0.08235846528524694,False,0.0,False,0.025870207534499604,Voting,Voting,False,0.08235846528524694
4,10,56,1,1,False,False,0.08888678107566272,False,0.2,False,0.06312013534515243,Voting,Voting,False,0.08888678107566272
4,18,104,1,4,False,False,0.10798127156874836,False,0.5,False,0.2312264935677408,Voting,Voting,False,0.10798127156874836
3,30,206,1,1,False,False,0.11348891986243798,False,0.0,False,0.049982943326153814,Voting,Voting,False,0.11348891986243798
0,2,5,0,0,False,False,0.06896826307875438,False,0.0,False,0.09849111320244006,Voting,Voting,False,0.06896826307875438
2,25,212,0,3,False,False,0.1062213929973324,False,0.2,False,0.060350923659112786,Voting,Voting,False,0.1062213929973324
3,26,221,1,3,False,False,0.11315902173050267,False,0.1,False,0.0637636541740895,Voting,Voting,False,0.11315902173050267
11,38,351,1,3,False,False,0.4802455033967655,False,0.5,True,0.5140208941209561,Voting,Voting,False,0.4802455033967655
1,17,160,0,1,False,False,0.08853241721263007,False,0.1,False,0.03980102192639565,Voting,Voting,False,0.08853241721263007
1,10,54,0,1,False,False,0.08119732385266812,False,0.1,False,0.15737652580356096,Voting,Voting,False,0.08119732385266812
53,104,1169,3,13,False,True,0.9692729443052148,True,0.7,True,0.5984029912267007,Voting,Voting,True,0.9692729443052148
2,13,58,0,1,False,False,0.08640696117614431,False,0.0,False,0.0560360716923785,Voting,Voting,False,0.08640696117614431
1,22,184,0,14,False,False,0.489087866645997,False,0.4,False,0.30905610612555073,Voting,Voting,False,0.489087866645997
8,0,57,0,0,False,False,0.07672714878861052,True,0.8,False,0.34931126334170354,Voting,Voting,False,0.07672714878861052
3,13,101,0,10,False,False,0.11713485318249199,True,0.6,True,0.502809611142211,Voting,Voting,False,0.11713485318249199
0,7,33,0,1,False,False,0.0764901464748186,False,0.0,False,0.015001272010429806,Voting,Voting,False,0.0764901464748186
5,31,125,0,1,False,False,0.11619047407918265,False,0.2,False,0.3075990545996188,Voting,Voting,False,0.11619047407918265
4,119,1190,0,1,True,False,0.481059479977349,False,0.1,False,0.2635464673323026,Voting,Voting,False,0.481059479977349
5,50,375,1,16,False,False,0.2935024543931937,False,0.0,False,0.3189136560999221,Voting,Voting,False,0.2935024543931937
0,17,58,0,1,False,False,0.08870687578481518,False,0.0,False,0.010876196221835534,Voting,Voting,False,0.08870687578481518
5,31,189,0,5,False,False,0.1281070617747803,False,0.1,False,0.3430874316690006,Voting,Voting,False,0.1281070617747803
9,33,212,1,3,False,False,0.1362444727620218,False,0.0,False,0.20328974514394105,Voting,Voting,False,0.1362444727620218
4,8,21,0,1,False,False,0.08355163566596835,False,0.0,False,0.023911041337162497,Voting,Voting,False,0.08355163566596835
11,85,865,0,12,False,True,0.7409380533211846,True,1.0,True,0.8100113995562942,Voting,Voting,True,0.7409380533211846
2,11,43,1,3,False,False,0.09275646217626893,False,0.0,False,0.01195379904504264,Voting,Voting,False,0.09275646217626893
3,15,64,0,1,False,False,0.09047017306649446,False,0.1,False,0.2546119526890906,Voting,Voting,False,0.09047017306649446
1,13,2144,0,1,False,False,0.3670279998546905,False,0.0,False,0.05708856997590156,Voting,Voting,False,0.3670279998546905
4,69,170,0,1,False,False,0.18093870831365172,False,0.0,False,0.17772118958757216,Voting,Voting,False,0.18093870831365172
1,56,329,0,1,False,False,0.14725256065794734,False,0.0,False,0.07827875843820334,Voting,Voting,False,0.14725256065794734
39,175,1350,0,4,False,True,0.6490196785061285,False,0.2,False,0.3504053563656642,Voting,Voting,True,0.6490196785061285
8,16,88,1,1,False,False,0.10328688205820252,False,0.2,False,0.4433475460551329,Voting,Voting,False,0.10328688205820252
0,8,20,0,1,False,False,0.07788984961409595,False,0.0,False,0.05180415400942938,Voting,Voting,False,0.07788984961409595
5,54,3880,1,95,False,True,0.6457547650323426,False,0.2,False,0.4021332175254295,Voting,Voting,True,0.6457547650323426
1,11,19,0,1,False,False,0.08301605892280096,False,0.0,False,0.045800237586589576,Voting,Voting,False,0.08301605892280096
2,5,16,1,1,False,False,0.08022112258169219,False,0.0,False,0.02869515439110903,Voting,Voting,False,0.08022112258169219
4,12,12,0,1,False,False,0.08888674471999126,False,0.0,False,0.11682740089907792,Voting,Voting,False,0.08888674471999126
2,13,58,0,1,False,False,0.08640696117614431,False,0.0,False,0.0560360716923785,Voting,Voting,False,0.08640696117614431
6,6,16,0,1,False,False,0.08409215211552817,False,0.0,False,0.07544643543035495,Voting,Voting,False,0.08409215211552817
8,29,433,4,2,True,False,0.14838456257355365,False,0.4,False,0.4437373323368962,Voting,Voting,False,0.14838456257355365
6,27,90,0,3,False,False,0.11861318698554894,False,0.2,False,0.17362359963292334,Voting,Voting,False,0.11861318698554894
3,11,60,0,2,False,False,0.0878546256217373,False,0.0,False,0.183115011350051,Voting,Voting,False,0.0878546256217373
3,11,342,0,2,False,False,0.08358196251908569,False,0.0,False,0.08447204891279725,Voting,Voting,False,0.08358196251908569
6,17,150,0,1,False,False,0.4298787322621123,False,0.1,False,0.23684873206210924,Voting,Voting,False,0.4298787322621123
6,35,209,3,3,False,False,0.1464739654908863,False,0.2,False,0.15613793902954498,Voting,Voting,False,0.1464739654908863
0,47,384,0,4,False,False,0.13877927984130664,False,0.2,False,0.21166731648618475,Voting,Voting,False,0.13877927984130664
2,1,298,0,0,False,False,0.06654853875189333,False,0.0,False,0.016755345987427613,Voting,Voting,False,0.06654853875189333
14,16,144,0,4,False,False,0.1191841868542059,True,0.6,True,0.5238721985023372,Voting,Voting,False,0.1191841868542059
0,5,5,0,1,False,False,0.0745635266343672,False,0.0,False,0.012634881059799027,Voting,Voting,False,0.0745635266343672
0,24,257,0,3,False,False,0.10068866041861617,False,0.0,False,0.06126573940897996,Voting,Voting,False,0.10068866041861617
0,8,76,1,2,False,False,0.08261977492450555,False,0.0,False,0.004699772280373749,Voting,Voting,False,0.08261977492450555
2,8,33,1,1,False,False,0.08367672489056101,False,0.0,False,0.01353634511041921,Voting,Voting,False,0.08367672489056101
0,2,41,0,0,False,False,0.06845475361270666,False,0.2,False,0.21583723138151656,Voting,Voting,False,0.06845475361270666
6,15,390,0,1,False,False,0.0901494569825398,False,0.1,False,0.17414284070451366,Voting,Voting,False,0.0901494569825398
2,16,56,1,1,False,False,0.09386517080732204,False,0.0,False,0.11800979994040073,Voting,Voting,False,0.09386517080732204
11,35,484,1,34,False,True,0.5666615928057314,False,0.2,False,0.4189907415469665,Voting,Voting,True,0.5666615928057314
16,1,1,0,1,False,False,0.0949328487085856,False,0.0,False,0.01802639292384537,Voting,Voting,False,0.0949328487085856
14,76,2884,6,39,False,True,0.9433165440167643,True,1.0,True,0.6595562953751344,Voting,Voting,True,0.9433165440167643
10,56,514,1,19,False,False,0.4760449885571503,False,0.4,False,0.4984829426512128,Voting,Voting,False,0.4760449885571503
0,6,36,0,1,False,False,0.07526214958199763,False,0.0,False,0.015363793159181325,Voting,Voting,False,0.07526214958199763
0,16,63,0,2,False,False,0.08992849258082543,False,0.0,False,0.06173093218805172,Voting,Voting,False,0.08992849258082543
4,24,161,0,1,False,False,0.10309844915484162,False,0.0,False,0.022002433471254388,Voting,Voting,False,0.10309844915484162
0,11,34,1,1,False,False,0.08457177496214036,False,0.0,False,0.012565349523980735,Voting,Voting,False,0.08457177496214036
7,71,1068,2,14,False,False,0.4632689835730674,True,0.6,True,0.5118456546014741,Voting,Voting,False,0.4632689835730674
2,3,3,0,1,False,False,0.07493563538178542,False,0.0,False,0.06427522146554779,Voting,Voting,False,0.07493563538178542
0,63,185,1,2,False,False,0.169077049876609,False,0.1,False,0.2544282150838265,Voting,Voting,False,0.169077049876609
11,55,786,0,6,False,False,0.18816680638288386,False,0.4,False,0.3752799626151981,Voting,Voting,False,0.18816680638288386
0,53,1126,0,6,False,False,0.1698449481927723,False,0.5,False,0.4512650253027954,Voting,Voting,False,0.1698449481927723
13,32,210,1,5,False,False,0.1509631599792592,False,0.0,False,0.16590109276786216,Voting,Voting,False,0.1509631599792592
0,8,31,0,1,False,False,0.07771861133160439,False,0.0,False,0.015137924643458518,Voting,Voting,False,0.07771861133160439
14,77,702,0,25,False,True,0.5953697763446831,False,0.4,True,0.7107252314480905,RandomForest,RandomForest,False,0.4
11,102,1083,0,16,False,True,0.9159897536534162,True,0.8,True,0.5600765567351916,Voting,Voting,True,0.9159897536534162
6,9,101,2,1,False,False,0.4275225932495377,False,0.1,False,0.3163368050529938,Voting,Voting,False,0.4275225932495377
2,45,265,1,2,False,False,0.13857929525042711,False,0.0,False,0.2765360289750096,Voting,Voting,False,0.13857929525042711
9,18,507,0,3,False,False,0.10367125190534864,False,0.1,False,0.2453322659698987,Voting,Voting,False,0.10367125190534864
9,57,511,1,2,False,False,0.17233352951612044,True,0.8,False,0.3175634789346355,Voting,Voting,False,0.17233352951612044
3,29,453,2,6,False,False,0.13038595551063506,False,0.0,False,0.11047429867097604,Voting,Voting,False,0.13038595551063506
0,0,0,0,0,False,False,0.06688275947658635,False,0.0,False,0.05594237512763786,Voting,Voting,False,0.06688275947658635
4,14,87,0,4,False,False,0.09870885374099876,False,0.5,False,0.3282573337190601,Voting,Voting,False,0.09870885374099876
3,17,102,0,6,False,False,0.10746670280115472,False,0.5,False,0.2795025823468898,Voting,Voting,False,0.10746670280115472
1,14,104,0,1,False,False,0.08548623916241993,False,0.1,False,0.14036240044930146,Voting,Voting,False,0.08548623916241993
14,29,309,2,5,False,False,0.15333025054102764,False,0.2,False,0.3660841518124363,Voting,Voting,False,0.15333025054102764
3,20,78,0,3,False,False,0.10287096692276758,False,0.0,False,0.15790501167363966,Voting,Voting,False,0.10287096692276758
1,55,1188,0,6,False,False,0.18502315022784546,False,0.5,False,0.4208972315260763,Voting,Voting,False,0.18502315022784546
0,20,564,0,3,False,False,0.09079000642774797,False,0.0,False,0.12931070560107194,Voting,Voting,False,0.09079000642774797
2,15,230,0,3,False,False,0.08534544002137039,False,0.1,False,0.10696181932946314,Voting,Voting,False,0.08534544002137039
17,1,1,0,1,False,False,0.08287042173618721,False,0.0,False,0.011208981970044277,Voting,Voting,False,0.08287042173618721
5,11,44,0,1,False,False,0.08309959525409685,False,0.0,False,0.08998781750844026,Voting,Voting,False,0.08309959525409685
14,121,1074,5,11,False,True,0.9600700767112404,True,0.9,True,0.6894684548188716,Voting,Voting,True,0.9600700767112404
7,10,10,0,1,False,False,0.08471982411401598,False,0.0,False,0.08221080520808541,Voting,Voting,False,0.08471982411401598
11,61,695,2,22,False,True,0.8319789685401114,True,0.6,True,0.5185889766146158,Voting,Voting,True,0.8319789685401114
1,24,133,0,3,False,False,0.10392831713889353,False,0.3,False,0.10722359868183852,Voting,Voting,False,0.10392831713889353
11,111,1771,0,4,False,True,0.8817336474016481,True,0.6,True,0.6814964439512399,Voting,Voting,True,0.8817336474016481
0,2,5,0,0,False,False,0.06443031599054562,False,0.0,False,0.1326825971640379,Voting,Voting,False,0.06443031599054562
0,16,63,0,2,False,False,0.08844900019868461,False,0.1,False,0.09921837470562328,Voting,Voting,False,0.08844900019868461
9,11,56,4,2,False,False,0.12071874711318352,False,0.0,False,0.17134045167427792,Voting,Voting,False,0.12071874711318352
2,19,205,0,4,False,False,0.09591854943301284,False,0.0,False,0.04395186016451957,Voting,Voting,False,0.09591854943301284
0,4,4,0,1,False,False,0.0693543863096116,False,0.0,False,0.01697516882577743,Voting,Voting,False,0.0693543863096116
3,10,51,0,1,False,False,0.0793430132791859,False,0.0,False,0.14049510033590554,Voting,Voting,False,0.0793430132791859
0,3,3,0,1,False,False,0.0679856520211397,False,0.0,False,0.03171075628037998,Voting,Voting,False,0.0679856520211397
0,2,5,0,0,False,False,0.06443031599054562,False,0.0,False,0.1326825971640379,Voting,Voting,False,0.06443031599054562
0,37,273,0,2,False,False,0.11955039859753752,False,0.0,False,0.014213297864113806,Voting,Voting,False,0.11955039859753752
19,41,206,2,3,False,False,0.1818443514202499,False,0.2,True,0.5038512908611289,Voting,Voting,False,0.1818443514202499
3,15,125,0,6,False,False,0.0987838010459518,False,0.0,False,0.1605417167815554,Voting,Voting,False,0.0987838010459518
15,55,630,1,1,False,True,0.5068267352142294,True,0.6,True,0.7206697040842969,Voting,Voting,True,0.5068267352142294
7,3,3,0,1,False,False,0.07406624899267608,False,0.0,False,0.024463944372607627,Voting,Voting,False,0.07406624899267608
9,20,166,1,4,False,False,0.11256198867310924,False,0.2,False,0.24602959365476545,Voting,Voting,False,0.11256198867310924
1,27,223,0,12,False,False,0.13873187747704332,False,0.1,False,0.04517977698972935,Voting,Voting,False,0.13873187747704332
7,44,317,0,4,False,False,0.14840767890053194,False,0.0,False,0.08076149703793775,Voting,Voting,False,0.14840767890053194
0,18,55,0,4,False,False,0.09785987116163944,False,0.0,False,0.033642224871939706,Voting,Voting,False,0.09785987116163944
11,94,970,1,1,False,False,0.3145015573324492,False,0.4,False,0.4820357592072809,Voting,Voting,False,0.3145015573324492
2,11,203,0,2,False,False,0.0773240963443305,False,0.0,False,0.03212582824070561,Voting,Voting,False,0.0773240963443305
6,6,16,0,1,False,False,0.07717775688163933,False,0.0,False,0.04547564565622831,Voting,Voting,False,0.07717775688163933
0,20,68,2,2,False,False,0.10568216229885984,False,0.1,False,0.031811628702922604,Voting,Voting,False,0.10568216229885984
8,68,1201,0,11,True,False,0.29159627563299795,True,0.8,False,0.4116413421119465,RandomForest,RandomForest,True,0.8
1,42,361,0,1,False,False,0.12419437991815276,False,0.0,False,0.07847201171616235,Voting,Voting,False,0.12419437991815276
6,18,168,2,11,False,False,0.13841053526825506,False,0.1,False,0.15787337292964485,Voting,Voting,False,0.13841053526825506
1,15,493,0,1,False,False,0.07121404481448519,False,0.0,False,0.078256084958053,Voting,Voting,False,0.07121404481448519
26,118,1231,4,14,False,True,0.963656528244132,True,1.0,True,0.7358315977209867,Voting,Voting,True,0.963656528244132
5,25,172,1,7,False,False,0.12745295565500045,False,0.1,False,0.29578880964133364,Voting,Voting,False,0.12745295565500045
5,10,38,0,1,False,False,0.08170247535229484,False,0.0,False,0.07638684767947708,Voting,Voting,False,0.08170247535229484
7,22,128,0,1,False,False,0.10119530175991533,False,0.0,False,0.2397640423286429,Voting,Voting,False,0.10119530175991533
28,231,2501,4,5,True,True,0.9941706673216176,False,0.5,True,0.5767755110133732,Voting,Voting,True,0.9941706673216176
29,14,14,0,1,False,False,0.14704847187763584,False,0.0,False,0.011812900139252432,Voting,Voting,False,0.14704847187763584
5,6,16,0,1,False,False,0.07622998908026289,False,0.0,False,0.021806841872664896,Voting,Voting,False,0.07622998908026289
11,94,696,1,6,False,False,0.318620807169199,False,0.1,True,0.5035445285725855,Voting,Voting,False,0.318620807169199
2,8,48,2,3,False,False,0.08992757032182809,False,0.0,False,0.05317502389240829,Voting,Voting,False,0.08992757032182809
15,164,1513,2,7,False,True,0.6431099454760041,False,0.5,False,0.43075079588909854,Voting,Voting,True,0.6431099454760041
109,6,16,0,0,False,True,0.5216551361488152,False,0.2,False,0.1515681155876474,Voting,Voting,True,0.5216551361488152
3,15,193,1,3,True,False,0.09224778405609564,False,0.0,False,0.07680902690582625,Voting,Voting,False,0.09224778405609564
1,2,4,0,0,False,False,0.06522941798212241,False,0.0,False,0.08402152693841004,Voting,Voting,False,0.06522941798212241
2,11,40,0,1,False,False,0.08037377744355928,False,0.0,False,0.06075278646832698,Voting,Voting,False,0.08037377744355928
8,26,230,0,5,False,False,0.1184158409157002,False,0.0,False,0.014497399479243856,Voting,Voting,False,0.1184158409157002
0,3,3,0,1,False,False,0.0679856520211397,False,0.0,False,0.03171075628037998,Voting,Voting,False,0.0679856520211397
12,66,461,1,11,False,False,0.25341590026429484,False,0.3,False,0.4361638664117045,Voting,Voting,False,0.25341590026429484
34,5,14,0,1,False,False,0.189337948412074,False,0.0,False,0.02338969321622684,Voting,Voting,False,0.189337948412074
25,71,1338,2,11,True,True,0.5180211844031459,True,0.8,False,0.4170492474487785,Voting,Voting,True,0.5180211844031459
21,18,20,0,1,False,False,0.1199288257204066,False,0.0,False,0.013452207849692786,Voting,Voting,False,0.1199288257204066
0,46,330,0,6,False,False,0.1504510509117142,False,0.0,False,0.055366436236839525,Voting,Voting,False,0.1504510509117142
16,49,233,0,3,True,False,0.17563100917995733,False,0.1,False,0.3058710416367069,Voting,Voting,False,0.17563100917995733
2,7,24,0,1,False,False,0.0747531287333422,False,0.0,False,0.04080192992322163,Voting,Voting,False,0.0747531287333422
16,13,13,0,1,False,False,0.10101609544015644,False,0.0,False,0.05392651823630055,Voting,Voting,False,0.10101609544015644
2,16,863,0,10,False,False,0.0921890869592849,False,0.2,False,0.2048767978950266,Voting,Voting,False,0.0921890869592849
4,45,337,1,4,False,False,0.15164888066669685,False,0.0,False,0.16174489208876042,Voting,Voting,False,0.15164888066669685
0,2,2,0,1,False,False,0.06663955841026688,False,0.0,False,0.08711858181024447,Voting,Voting,False,0.06663955841026688
25,14,113,0,1,False,False,0.1204775996302382,False,0.1,False,0.12083432264368672,Voting,Voting,False,0.1204775996302382
3,10,38,0,1,False,False,0.07979195143070793,False,0.0,False,0.1539146258445916,Voting,Voting,False,0.07979195143070793
2,10,12,0,1,False,False,0.07976923066361342,False,0.0,False,0.09457842556751167,Voting,Voting,False,0.07976923066361342
6,17,68,0,1,False,False,0.09338548881249024,False,0.0,False,0.06779124465535513,Voting,Voting,False,0.09338548881249024
0,4,6,0,1,False,False,0.06929146278708144,False,0.0,False,0.017650666789730762,Voting,Voting,False,0.06929146278708144
2,5,10,0,1,False,False,0.07225677091737846,False,0.0,False,0.06068941908577991,Voting,Voting,False,0.07225677091737846
0,4,10,0,1,False,False,0.06916582083251098,False,0.0,False,0.02438638458821667,Voting,Voting,False,0.06916582083251098
4,52,774,0,4,False,False,0.14536619839418402,False,0.2,False,0.2949438809266665,Voting,Voting,False,0.14536619839418402
4,87,373,1,1,False,False,0.2432055988748673,False,0.1,False,0.22225336005633267,Voting,Voting,False,0.2432055988748673
5,8,26,0,1,False,False,0.07896311443943413,False,0.0,False,0.01460115237753497,Voting,Voting,False,0.07896311443943413
7,85,540,2,3,False,False,0.2615215097272545,False,0.3,False,0.2382297677095529,Voting,Voting,False,0.2615215097272545
2,18,96,0,1,False,False,0.4232536253302587,False,0.2,False,0.19968876135928865,Voting,Voting,False,0.4232536253302587
4,12,77,0,4,False,False,0.0905397660316921,False,0.1,False,0.06293197844748047,Voting,Voting,False,0.0905397660316921
9,18,1423,1,15,False,False,0.26796891373038484,False,0.3,False,0.3653683462698095,Voting,Voting,False,0.26796891373038484
5,5,69,5,1,False,False,0.12339705810103875,False,0.0,False,0.10441703496316412,Voting,Voting,False,0.12339705810103875
7,66,923,1,6,False,False,0.20564829552688949,False,0.1,False,0.23555275119253424,Voting,Voting,False,0.20564829552688949
4,4,23,2,2,False,False,0.08359116458127115,False,0.0,False,0.050052332416755684,Voting,Voting,False,0.08359116458127115
17,67,626,5,3,True,False,0.4116850506632005,False,0.2,False,0.3962396702612276,Voting,Voting,False,0.4116850506632005
10,17,85,1,1,False,False,0.1022518626152516,False,0.3,False,0.08222406135440634,Voting,Voting,False,0.1022518626152516
2,4,21,0,1,False,False,0.07046093203145501,False,0.0,False,0.08773907412104923,Voting,Voting,False,0.07046093203145501
9,67,960,3,2,False,False,0.239770453125926,True,0.7,True,0.5269412043096537,Voting,Voting,False,0.239770453125926
6,15,67,1,1,True,False,0.09463816711657096,False,0.0,False,0.029547441282960333,Voting,Voting,False,0.09463816711657096
14,37,237,2,9,False,False,0.18539182531613346,False,0.5,False,0.4678690100290904,Voting,Voting,False,0.18539182531613346
4,8,40,0,1,False,False,0.07754128434957204,False,0.0,False,0.06154505576907015,Voting,Voting,False,0.07754128434957204
38,15,57,3,1,True,False,0.3859920497315696,False,0.0,False,0.09375290173203303,Voting,Voting,False,0.3859920497315696
11,113,1577,2,33,False,True,0.6331170350700945,True,0.7,True,0.6507348046769186,Voting,Voting,True,0.6331170350700945
2,11,265,0,3,False,False,0.08399304805594378,False,0.0,False,0.0494769167433775,Voting,Voting,False,0.08399304805594378
5,6,40,0,3,False,False,0.08441454965761372,False,0.0,False,0.07640870440330995,Voting,Voting,False,0.08441454965761372
2,10,83,2,3,False,False,0.0970882738404932,False,0.0,False,0.06822205191583874,Voting,Voting,False,0.0970882738404932
5,75,720,1,7,False,False,0.26600323370899714,False,0.3,False,0.4950168900165011,Voting,Voting,False,0.26600323370899714
3,1,1,0,1,False,False,0.07282051663829557,False,0.0,False,0.03266072638192386,Voting,Voting,False,0.07282051663829557
12,4,13,0,1,False,False,0.09307132420917012,False,0.0,False,0.12784827113014802,Voting,Voting,False,0.09307132420917012
4,22,131,0,1,False,False,0.10421538940488707,False,0.0,False,0.020751255550748988,Voting,Voting,False,0.10421538940488707
2,10,273,0,2,False,False,0.08145106291217441,False,0.0,False,0.034301642364197665,Voting,Voting,False,0.08145106291217441
0,46,401,1,5,False,False,0.15131736078317867,False,0.2,False,0.2413782962629825,Voting,Voting,False,0.15131736078317867
3,36,245,1,6,False,False,0.14104706634114486,False,0.0,False,0.1078728873037638,Voting,Voting,False,0.14104706634114486
13,34,412,0,3,False,False,0.14848303728008427,False,0.4,False,0.4584942705848302,Voting,Voting,False,0.14848303728008427
34,181,2634,6,19,True,True,0.993032597177745,True,1.0,True,0.8745287188544908,Voting,Voting,True,0.993032597177745
1,8,10,0,1,False,False,0.07886630898303387,False,0.0,False,0.03791658229485699,Voting,Voting,False,0.07886630898303387
11,143,1875,0,15,False,True,0.6281193186653289,False,0.2,False,0.22459328193166675,Voting,Voting,True,0.6281193186653289
1,16,139,0,5,False,False,0.4267704893902089,False,0.3,False,0.3848495386660545,Voting,Voting,False,0.4267704893902089
2,19,90,1,6,False,False,0.1086563376275827,False,0.0,False,0.0572002228287954,Voting,Voting,False,0.1086563376275827
4,6,33,0,1,False,False,0.08072685737126846,False,0.0,False,0.07805942395667202,Voting,Voting,False,0.08072685737126846
12,6,45,1,1,False,False,0.10236955495245867,False,0.2,False,0.15749230826210886,Voting,Voting,False,0.10236955495245867
0,3,5,0,1,False,False,0.07077525605993998,False,0.0,False,0.07789500747657266,Voting,Voting,False,0.07077525605993998
4,18,162,2,3,False,False,0.1136836896145935,False,0.0,False,0.0937343642233972,Voting,Voting,False,0.1136836896145935
7,28,184,1,3,False,False,0.13038072042791746,False,0.1,False,0.2505769295095837,Voting,Voting,False,0.13038072042791746
1,2,52,0,0,False,False,0.06966262743529328,False,0.3,False,0.16675504250360199,Voting,Voting,False,0.06966262743529328
0,3,3,0,1,False,False,0.07079763056532005,False,0.0,False,0.07736328124430651,Voting,Voting,False,0.07079763056532005
3,6,22,1,1,False,False,0.08462986524040213,False,0.0,False,0.09725657407219146,Voting,Voting,False,0.08462986524040213
25,133,2140,1,13,False,True,0.6312061961038763,False,0.3,False,0.4522808586268873,Voting,Voting,True,0.6312061961038763
0,4,6,0,1,False,False,0.0720381537662897,False,0.0,False,0.02685845818300233,Voting,Voting,False,0.0720381537662897
0,12,81,2,4,False,False,0.09764178288470517,False,0.0,False,0.11183838740424053,Voting,Voting,False,0.09764178288470517
79,311,2701,17,22,True,True,0.6666189197099291,False,0.5,True,0.5627667957538034,Voting,Voting,True,0.6666189197099291
17,174,1439,2,7,False,True,0.9846580962309172,False,0.4,False,0.44448103609816175,Voting,Voting,True,0.9846580962309172
2,4,10,0,1,False,False,0.07504817011501455,False,0.0,False,0.0488772922810792,Voting,Voting,False,0.07504817011501455
10,65,558,1,15,True,False,0.3353027713198615,False,0.3,False,0.23741114970248445,Voting,Voting,False,0.3353027713198615
5,59,499,0,15,True,False,0.24908956647417066,False,0.0,False,0.05518961259087925,Voting,Voting,False,0.24908956647417066
0,5,28,0,1,False,False,0.07308311376580852,False,0.0,False,0.03951064018092515,Voting,Voting,False,0.07308311376580852
2,40,1019,0,7,False,False,0.15187272430085366,False,0.2,False,0.1954091495535101,Voting,Voting,False,0.15187272430085366
1,5,18,1,1,False,False,0.0798730905443367,False,0.0,False,0.10255571031734807,Voting,Voting,False,0.0798730905443367
1,3,3,0,1,False,False,0.07229060261025012,False,0.0,False,0.14575875503420122,Voting,Voting,False,0.07229060261025012
