rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
25,0,False,False,0.28785945020310705,False,0.1859126984126984,False,0.0415445677584658,Voting,Voting,False,0.28785945020310705
5,0,False,False,0.2705534056429257,False,0.0,False,0.4851680877534021,Voting,Voting,False,0.2705534056429257
10,0,False,False,0.2746306975930317,False,0.1761111111111111,False,0.4900380922813842,Voting,Voting,False,0.2746306975930317
68,1,False,False,0.3363504933058599,True,0.9166666666666669,True,0.5040710755213891,Voting,Voting,False,0.3363504933058599
30,3,False,False,0.3135862344654548,False,0.0,False,0.10441554241482363,Voting,Voting,False,0.3135862344654548
5,0,False,False,0.2705534056429257,False,0.0,False,0.4851680877534021,Voting,Voting,False,0.2705534056429257
11,0,False,False,0.27546614518179896,False,0.0125,False,0.07139162774614713,Voting,Voting,False,0.27546614518179896
12,0,False,False,0.2763082461486488,False,0.0,False,0.4867395004730734,Voting,Voting,False,0.2763082461486488
48,2,False,False,0.3203280892310228,False,0.0,False,0.09166603297246176,Voting,Voting,False,0.3203280892310228
108,10,False,False,0.4973182163836194,False,0.2,False,0.2120665894680244,Voting,Voting,False,0.4973182163836194
75,3,False,False,0.36407760702146347,False,0.0,False,0.07134925925489646,Voting,Voting,False,0.36407760702146347
50,1,False,False,0.31547214381632377,False,0.0,False,0.060203035151431813,Voting,Voting,False,0.31547214381632377
28,3,False,False,0.3116487182555783,False,0.0,False,0.1093656958653631,Voting,Voting,False,0.3116487182555783
55,1,False,False,0.32106128422453245,False,0.0625,False,0.081284279736657,Voting,Voting,False,0.32106128422453245
57,0,False,True,0.6067521269546573,True,0.9409090909090908,True,0.5140717116141953,Voting,Voting,True,0.6067521269546573
279,8,True,True,0.934213958310432,True,0.8,True,0.7236762511157524,Voting,Voting,True,0.934213958310432
31,0,False,False,0.29356792110235275,False,0.3553571428571429,False,0.4941982275110438,Voting,Voting,False,0.29356792110235275
2,3,False,False,0.2890158281972603,False,0.0,False,0.12116106605218067,Voting,Voting,False,0.2890158281972603
339,12,True,True,0.9491294449582396,True,0.6,True,0.5227151866955929,Voting,Voting,True,0.9491294449582396
24,1,False,False,0.2890823648412641,False,0.0,False,0.06808612448163029,Voting,Voting,False,0.2890823648412641
71,0,False,False,0.33764317697565555,False,0.0,False,0.15323811696335793,Voting,Voting,False,0.33764317697565555
18,0,False,False,0.2815003683119534,False,0.0,False,0.4962925203249746,Voting,Voting,False,0.2815003683119534
9,0,False,False,0.3108389444046779,False,0.0,False,0.07569074526701784,Voting,Voting,False,0.3108389444046779
4,0,False,True,0.5767347121311842,True,0.9210280483341312,True,0.5120877798831966,Voting,Voting,True,0.5767347121311842
32,1,False,False,0.2967204864743875,False,0.0,False,0.06313813607947165,Voting,Voting,False,0.2967204864743875
12,0,False,False,0.2763082461486488,False,0.0,False,0.4867395004730734,Voting,Voting,False,0.2763082461486488
1,0,False,False,0.2674117856570451,False,0.0,False,0.04205879092392178,Voting,Voting,False,0.2674117856570451
25,4,False,False,0.3255115491712599,False,0.0,False,0.1483994954191411,Voting,Voting,False,0.3255115491712599
1,0,False,False,0.2674117856570451,False,0.0,False,0.04205879092392178,Voting,Voting,False,0.2674117856570451
1,0,False,False,0.2674117856570451,False,0.0,False,0.04205879092392178,Voting,Voting,False,0.2674117856570451
4,0,False,True,0.5767347121311842,True,0.9210280483341312,True,0.5120877798831966,Voting,Voting,True,0.5767347121311842
13,0,False,False,0.2771569966636485,False,0.0,False,0.035447502715066734,Voting,Voting,False,0.2771569966636485
37,0,False,False,0.4106248967322898,False,0.2433333333333333,False,0.07694908646492234,Voting,Voting,False,0.4106248967322898
46,3,False,False,0.33006149939369794,False,0.0,False,0.10032690468424107,Voting,Voting,False,0.33006149939369794
2,0,False,False,0.2681871525880431,False,0.0,False,0.0444981199518664,Voting,Voting,False,0.2681871525880431
2,0,False,False,0.2681871525880431,False,0.0,False,0.0444981199518664,Voting,Voting,False,0.2681871525880431
90,1,False,False,0.3646059285698405,False,0.0,False,0.08468486316052183,Voting,Voting,False,0.3646059285698405
23,0,False,False,0.4526761461163528,False,0.39,False,0.4944926633699026,Voting,Voting,False,0.4526761461163528
69,0,False,False,0.33519485966855783,False,0.0,False,0.2465891640364282,Voting,Voting,False,0.33519485966855783
6,0,False,False,0.29516504701541274,False,0.0,False,0.13357137691911822,Voting,Voting,False,0.29516504701541274
77,5,False,False,0.4017160215452751,False,0.0,False,0.05261355463021993,Voting,Voting,False,0.4017160215452751
291,7,False,True,0.9402950506675086,True,1.0,True,0.7988679142077698,Voting,Voting,True,0.9402950506675086
58,1,False,False,0.3244930620077817,False,0.0,False,0.0811670437150185,Voting,Voting,False,0.3244930620077817
20,3,False,False,0.2161175596974277,False,0.0,False,0.06300537715298883,Voting,Voting,False,0.2161175596974277
39,0,False,False,0.21057311438777304,True,0.5608333333333333,False,0.07332947352190179,Voting,Voting,False,0.21057311438777304
84,1,False,True,0.6106100894135018,False,0.0,False,0.055472146364594604,Voting,Voting,True,0.6106100894135018
58,3,False,False,0.2638319234788751,False,0.0,False,0.04596833102631501,Voting,Voting,False,0.2638319234788751
75,3,False,False,0.2948581787136721,False,0.025,False,0.04173554785079772,Voting,Voting,False,0.2948581787136721
228,1,False,True,0.6161729434487309,False,0.0,False,0.029990808262666625,Voting,Voting,True,0.6161729434487309
13,1,False,False,0.1832149597710945,False,0.0,False,0.11974517507059056,Voting,Voting,False,0.1832149597710945
23,0,False,False,0.1937935816891788,False,0.0,False,0.02001344992468052,Voting,Voting,False,0.1937935816891788
244,8,True,True,0.9496997890879628,True,1.0,True,0.9356724140299068,Voting,Voting,True,0.9496997890879628
91,1,False,False,0.29161980793191383,False,0.1,False,0.06853255448309506,Voting,Voting,False,0.29161980793191383
9,0,False,False,0.18188147598675053,False,0.0,False,0.0504716754332696,Voting,Voting,False,0.18188147598675053
21,0,False,False,0.19193225806596487,False,0.06666666666666668,False,0.4872901406471955,Voting,Voting,False,0.19193225806596487
121,5,False,True,0.8231718835702487,True,1.0,True,0.8644827010470272,Voting,Voting,True,0.8231718835702487
34,0,False,False,0.20496669595315825,True,0.6583333333333333,False,0.4720813184968395,Voting,Voting,False,0.20496669595315825
11,0,False,False,0.29453242441361344,False,0.0,False,0.11678698966812905,Voting,Voting,False,0.29453242441361344
37,2,False,False,0.2137311661810465,False,0.0,False,0.11169986342371507,Voting,Voting,False,0.2137311661810465
32,2,False,False,0.2081364600587156,False,0.0,False,0.0973999565939234,Voting,Voting,False,0.2081364600587156
20,0,False,False,0.24657685384003825,False,0.0,False,0.4805532702662606,Voting,Voting,False,0.24657685384003825
12,0,False,False,0.1842118530284167,False,0.0,False,0.4927972370371152,Voting,Voting,False,0.1842118530284167
2,0,False,False,0.17693548951462815,False,0.0,False,0.03204199672277568,Voting,Voting,False,0.17693548951462815
22,0,False,False,0.19285636148403226,False,0.0,False,0.04011980558514623,Voting,Voting,False,0.19285636148403226
35,0,False,False,0.20606128987042294,False,0.0,False,0.1507962521635106,Voting,Voting,False,0.20606128987042294
12,0,False,False,0.1842118530284167,False,0.0,False,0.4927972370371152,Voting,Voting,False,0.1842118530284167
21,0,False,False,0.19193225806596487,False,0.06666666666666668,False,0.4872901406471955,Voting,Voting,False,0.19193225806596487
65,3,False,False,0.2758200548877387,False,0.0,False,0.035525524253641035,Voting,Voting,False,0.2758200548877387
30,3,False,False,0.2259697917184928,False,0.0,False,0.06314801591881447,Voting,Voting,False,0.2259697917184928
19,0,False,False,0.19012351458329693,False,0.31607142857142856,False,0.10918661467334133,Voting,Voting,False,0.19012351458329693
69,4,False,False,0.3250775758934205,False,0.0,False,0.11319151462433115,Voting,Voting,False,0.3250775758934205
14,1,False,False,0.18402277967225164,False,0.0,False,0.12160578826877813,Voting,Voting,False,0.18402277967225164
5,0,False,False,0.17896942653428768,False,0.0909313725490196,False,0.030898303172479005,Voting,Voting,False,0.17896942653428768
17,0,False,False,0.230034299745574,False,0.0,False,0.4872773728427443,Voting,Voting,False,0.230034299745574
71,1,False,False,0.253630410889279,True,0.6316666666666666,True,0.8961412919824943,Voting,Voting,False,0.253630410889279
40,1,False,False,0.20984112177407774,False,0.0625,False,0.11476911018701125,Voting,Voting,False,0.20984112177407774
74,1,False,True,0.5921009539871785,True,0.8583333333333334,True,0.8675823888076901,Voting,Voting,True,0.5921009539871785
128,4,False,True,0.8027456388518132,True,1.0,True,0.7587066187534025,Voting,Voting,True,0.8027456388518132
9,1,False,False,0.18012487402001956,False,0.0,False,0.10279329067967656,Voting,Voting,False,0.18012487402001956
44,1,False,False,0.2146431152274689,False,0.0,False,0.12200196555213988,Voting,Voting,False,0.2146431152274689
10,0,False,False,0.2243111583117332,False,0.0,False,0.4869585368756916,Voting,Voting,False,0.2243111583117332
88,2,False,True,0.629944853769756,True,0.8166666666666667,True,0.8867269640176694,Voting,Voting,True,0.629944853769756
64,0,False,False,0.2439764837623037,False,0.0,False,0.17114768925230547,Voting,Voting,False,0.2439764837623037
27,1,False,False,0.19577810119261385,False,0.0,False,0.09106064382307992,Voting,Voting,False,0.19577810119261385
14,0,False,False,0.18583376268658355,False,0.2320238095238095,False,0.030935306282730942,Voting,Voting,False,0.18583376268658355
33,0,False,False,0.2038853414461764,False,0.30166666666666664,False,0.4892206457379527,Voting,Voting,False,0.2038853414461764
39,1,False,False,0.2086762269448381,False,0.0625,False,0.11466233416530915,Voting,Voting,False,0.2086762269448381
45,5,False,False,0.3417856472005925,False,0.0,False,0.1033264865166066,Voting,Voting,False,0.3417856472005925
16,1,False,False,0.18568027033830972,False,0.0,False,0.13209606368977306,Voting,Voting,False,0.18568027033830972
86,3,False,False,0.3185236406656449,False,0.1,False,0.2842496659137725,Voting,Voting,False,0.3185236406656449
18,1,False,False,0.1873931624853861,False,0.0,False,0.17666141788150044,Voting,Voting,False,0.1873931624853861
3,0,False,False,0.17759893320558962,False,0.0,False,0.0334924530695085,Voting,Voting,False,0.17759893320558962
17,0,False,False,0.22066896685329626,False,0.20769452769452773,False,0.493719279784428,Voting,Voting,False,0.22066896685329626
5,0,False,False,0.16002646266587064,False,0.20153804528804525,False,0.4932448622661525,Voting,Voting,False,0.16002646266587064
1,0,False,False,0.12802426874544168,False,0.0,False,0.013617405454408777,Voting,Voting,False,0.12802426874544168
78,2,False,False,0.2346769266257757,True,0.8,True,0.8638817997799164,Voting,Voting,False,0.2346769266257757
4,0,False,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting,Voting,False,0.4015353864420623
57,2,False,False,0.1889317813862421,False,0.0,False,0.16826487534672122,Voting,Voting,False,0.1889317813862421
14,0,False,False,0.32797036928014683,False,0.41527777777777775,False,0.4945096759700289,Voting,Voting,False,0.32797036928014683
12,3,False,False,0.1306394584306204,False,0.0,False,0.13410781748734055,Voting,Voting,False,0.1306394584306204
63,0,False,False,0.3042370041139671,False,0.15666666666666668,True,0.8208517929125374,Voting,Voting,False,0.3042370041139671
4,0,True,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting,Voting,False,0.4015353864420623
12,2,False,False,0.12301222944425247,False,0.0,False,0.1371791488248811,Voting,Voting,False,0.12301222944425247
132,6,True,True,0.5113157232982354,False,0.0,False,0.04168345821490922,Voting,Voting,True,0.5113157232982354
45,0,False,False,0.3551037450577453,True,0.8,True,0.8540942816626749,Voting,Voting,False,0.3551037450577453
56,1,False,False,0.1933197134634113,False,0.08333333333333333,False,0.007013251725113375,Voting,Voting,False,0.1933197134634113
37,1,False,False,0.16124564278404988,False,0.0,True,0.5069469050017971,Voting,Voting,False,0.16124564278404988
2,0,False,False,0.12905256942961796,False,0.0,False,0.014755292498075006,Voting,Voting,False,0.12905256942961796
31,1,False,False,0.15229265357355706,False,0.0,False,0.08084591184550248,Voting,Voting,False,0.15229265357355706
25,0,False,False,0.2824290277312151,False,0.0,False,0.4991636528043322,Voting,Voting,False,0.2824290277312151
19,0,False,False,0.23254635129720105,False,0.4854312354312354,True,0.5023568276919165,Voting,Voting,False,0.23254635129720105
26,2,False,False,0.139185823699936,False,0.0,False,0.08946741906075965,Voting,Voting,False,0.139185823699936
32,1,False,False,0.15374539487113273,False,0.0,False,0.14247941371557574,Voting,Voting,False,0.15374539487113273
10,0,False,False,0.21200649396788032,False,0.30177977819282165,False,0.4968755510740568,Voting,Voting,False,0.21200649396788032
510,13,False,True,0.6652785141534626,False,0.1,False,0.15624356263217618,Voting,Voting,True,0.6652785141534626
4,0,True,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting,Voting,False,0.4015353864420623
38,2,False,False,0.15615823249295788,False,0.0,False,0.051799395220329184,Voting,Voting,False,0.15615823249295788
8,0,False,False,0.2894528771201668,True,0.5310073260073261,False,0.4972603777290442,Voting,Voting,False,0.2894528771201668
15,0,False,False,0.23927728621237285,False,0.4603800366300366,False,0.4865070477329066,Voting,Voting,False,0.23927728621237285
101,1,False,False,0.2981058399636008,False,0.0,False,0.22281590872963944,Voting,Voting,False,0.2981058399636008
62,1,False,False,0.2046656194696959,False,0.0,False,0.02258159870162401,Voting,Voting,False,0.2046656194696959
4,0,False,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting,Voting,False,0.4015353864420623
12,1,False,False,0.12781309417333367,False,0.0,False,0.1318242949090973,Voting,Voting,False,0.12781309417333367
97,0,False,False,0.2981857550267901,False,0.0,False,0.08353570791388841,Voting,Voting,False,0.2981857550267901
190,5,False,True,0.6016837835396854,False,0.0,False,0.04132424919101561,Voting,Voting,True,0.6016837835396854
108,7,False,False,0.4658476174173655,False,0.0,False,0.1378097488465308,Voting,Voting,False,0.4658476174173655
13,0,False,False,0.22488064786644466,False,0.0,False,0.4825383281324935,Voting,Voting,False,0.22488064786644466
61,1,True,False,0.20273138021948367,False,0.0,False,0.028476335303494808,Voting,Voting,False,0.20273138021948367
9,0,False,False,0.2276701038327649,False,0.2348934364569039,False,0.4945834894069905,Voting,Voting,False,0.2276701038327649
18,0,False,False,0.3812295705364441,False,0.4690476190476189,False,0.4979245437084481,Voting,Voting,False,0.3812295705364441
79,1,False,True,0.5738635778357511,True,0.9,True,0.7681695104333772,Voting,Voting,True,0.5738635778357511
25,0,False,False,0.2824290277312151,False,0.0,False,0.4991636528043322,Voting,Voting,False,0.2824290277312151
55,0,False,False,0.4281464415174076,True,0.7480952380952381,True,0.500002175945402,Voting,Voting,False,0.5347960403766844
2,0,False,False,0.12905256942961796,False,0.0,False,0.014755292498075006,Voting,Voting,False,0.12905256942961796
90,3,False,False,0.2828964641430421,False,0.2,True,0.7146169209651821,Voting,Voting,False,0.2828964641430421
59,0,False,True,0.5466319920997053,False,0.5,True,0.7244237561197053,RandomForest,RandomForest,False,0.5
3,0,False,False,0.1300995656478557,False,0.0,False,0.015197918027597512,Voting,Voting,False,0.1300995656478557
1,0,False,False,0.12802426874544168,False,0.0,False,0.013617405454408777,Voting,Voting,False,0.12802426874544168
110,3,False,True,0.688991877998606,True,1.0,True,0.9155852728113738,Voting,Voting,True,0.688991877998606
32,0,False,False,0.3343346595168022,True,0.8373809523809523,True,0.5118767972332968,Voting,Voting,False,0.3343346595168022
117,1,False,False,0.3516141651605261,False,0.0,False,0.14473904852672084,Voting,Voting,False,0.3516141651605261
34,1,False,False,0.18526289238137286,False,0.0,False,0.056141568506873865,Voting,Voting,False,0.18526289238137286
5,0,False,False,0.15957556949309354,False,0.0,False,0.486904849604854,Voting,Voting,False,0.15957556949309354
14,0,False,False,0.168119174812597,False,0.0,False,0.014297402618485647,Voting,Voting,False,0.168119174812597
1,0,False,False,0.15614887003019726,False,0.0,False,0.010507228320251336,Voting,Voting,False,0.15614887003019726
25,0,False,False,0.1800409577549326,False,0.15083333333333335,False,0.17755144366054587,Voting,Voting,False,0.1800409577549326
27,0,False,False,0.1823765518609569,True,0.76,True,0.6496579181088348,Voting,Voting,False,0.1823765518609569
44,0,False,False,0.2042707167032433,False,0.0,False,0.10528010154277076,Voting,Voting,False,0.2042707167032433
19,1,False,False,0.1679063104641825,False,0.0,False,0.0579404125771957,Voting,Voting,False,0.1679063104641825
18,0,False,False,0.17227101187989746,False,0.0,False,0.01366758091258334,Voting,Voting,False,0.17227101187989746
25,0,False,False,0.1800409577549326,False,0.15083333333333335,False,0.17755144366054587,Voting,Voting,False,0.1800409577549326
17,0,False,False,0.21287979826751305,False,0.0,False,0.4879586562578172,Voting,Voting,False,0.21287979826751305
19,2,False,False,0.17056087341278456,False,0.0,False,0.1164271178759256,Voting,Voting,False,0.17056087341278456
6,0,False,False,0.16046866396736373,False,0.0,False,0.4823116823910192,Voting,Voting,False,0.16046866396736373
69,3,False,False,0.2602217871697545,False,0.0,False,0.10129354785425887,Voting,Voting,False,0.2602217871697545
12,0,False,False,0.16612376850264687,False,0.06912698412698412,False,0.4882610186771194,Voting,Voting,False,0.16612376850264687
29,0,False,False,0.18476292161781768,False,0.0,False,0.1910375579799883,Voting,Voting,False,0.18476292161781768
5,0,False,False,0.15957556949309354,False,0.0,False,0.486904849604854,Voting,Voting,False,0.15957556949309354
52,1,False,False,0.2101354642535657,False,0.0,False,0.07310460544895189,Voting,Voting,False,0.2101354642535657
40,0,False,False,0.19879002979166074,False,0.0,False,0.05997233047431085,Voting,Voting,False,0.19879002979166074
28,0,False,False,0.40578562697146864,False,0.4,False,0.3789354989824778,Voting,Voting,False,0.40578562697146864
28,1,False,False,0.17795401784623255,False,0.0,False,0.05647094112561171,Voting,Voting,False,0.17795401784623255
29,0,False,False,0.18476292161781768,False,0.0,False,0.1910375579799883,Voting,Voting,False,0.18476292161781768
38,0,False,False,0.19612607987709546,False,0.38666666666666666,False,0.4909301202542073,Voting,Voting,False,0.19612607987709546
33,0,False,False,0.18968721915634149,False,0.0,False,0.019733408695056395,Voting,Voting,False,0.18968721915634149
48,0,False,False,0.3210688518912581,False,0.075,False,0.12026479143204473,Voting,Voting,False,0.3210688518912581
4,0,False,False,0.4535687072927988,True,0.899513020144866,True,0.5099113848911022,Voting,Voting,False,0.4535687072927988
35,0,False,False,0.27555828814905503,False,0.0,False,0.019733408695056395,Voting,Voting,False,0.27555828814905503
3,0,False,False,0.1578328210413593,False,0.0,False,0.024214896297594928,Voting,Voting,False,0.1578328210413593
4,0,True,False,0.4535687072927988,True,0.899513020144866,True,0.5099113848911022,Voting,Voting,False,0.4535687072927988
12,0,False,False,0.16612376850264687,False,0.06912698412698412,False,0.4882610186771194,Voting,Voting,False,0.16612376850264687
16,0,False,False,0.2812795907241044,False,0.0,False,0.014876515109698145,Voting,Voting,False,0.2812795907241044
60,1,False,False,0.22267635092069585,False,0.3,False,0.29618423275983424,Voting,Voting,False,0.22267635092069585
76,2,False,True,0.5892739525512694,False,0.5,True,0.7682121346879985,RandomForest,RandomForest,False,0.5
2,0,False,False,0.15698342794131995,False,0.0,False,0.016717777950135078,Voting,Voting,False,0.15698342794131995
3,0,False,False,0.1578328210413593,False,0.0,False,0.024214896297594928,Voting,Voting,False,0.1578328210413593
38,1,False,False,0.1904054026590678,False,0.0,False,0.04142098159977182,Voting,Voting,False,0.1904054026590678
37,1,False,False,0.1890994818190052,False,0.0,False,0.05633077355277,Voting,Voting,False,0.1890994818190052
98,0,False,False,0.30228399355332985,False,0.0,False,0.15766777059774004,Voting,Voting,False,0.30228399355332985
30,5,False,False,0.2848733467288729,False,0.0,False,0.07050896547564628,Voting,Voting,False,0.2848733467288729
29,2,False,False,0.1816692154684221,False,0.0,False,0.10143782113814144,Voting,Voting,False,0.1816692154684221
23,1,False,False,0.17223528047555822,False,0.0,False,0.08114138241274557,Voting,Voting,False,0.17223528047555822
1,0,False,False,0.15614887003019726,False,0.0,False,0.010507228320251336,Voting,Voting,False,0.15614887003019726
87,1,False,False,0.273032995661506,False,0.0,False,0.10807242970967898,Voting,Voting,False,0.273032995661506
29,0,False,False,0.18476292161781768,False,0.0,False,0.1910375579799883,Voting,Voting,False,0.18476292161781768
1,0,False,False,0.15614887003019726,False,0.0,False,0.010507228320251336,Voting,Voting,False,0.15614887003019726
47,1,False,False,0.2027743856672257,False,0.0,False,0.07904429513589112,Voting,Voting,False,0.2027743856672257
9,0,False,False,0.20027038994807025,False,0.0,False,0.04645116355474405,Voting,Voting,False,0.20027038994807025
3,0,False,False,0.1578328210413593,False,0.0,False,0.024214896297594928,Voting,Voting,False,0.1578328210413593
0,0,False,False,0.15532928856772926,False,0.0,False,0.010507228320251336,Voting,Voting,False,0.15532928856772926
56,2,False,False,0.2250342710409644,False,0.0,False,0.09637823189990223,Voting,Voting,False,0.2250342710409644
81,3,False,True,0.6283673617985368,False,0.0,False,0.16253117895639058,Voting,Voting,True,0.6283673617985368
15,0,False,False,0.1679442607693958,False,0.0,False,0.4916871267090235,Voting,Voting,False,0.1679442607693958
23,3,False,False,0.21221864048119826,False,0.0,False,0.08818862369211483,Voting,Voting,False,0.21221864048119826
29,1,False,False,0.18283861047390407,False,0.0,False,0.08490131527586277,Voting,Voting,False,0.18283861047390407
27,2,False,False,0.1924103643104141,False,0.0,False,0.11178754031844516,Voting,Voting,False,0.1924103643104141
53,1,False,False,0.2085311714850444,False,0.0,False,0.08104100954846179,Voting,Voting,False,0.2085311714850444
14,1,False,False,0.17046186884034245,False,0.0,False,0.11782315084118725,Voting,Voting,False,0.17046186884034245
19,2,False,False,0.18556717467026249,False,0.0,False,0.09103046053076053,Voting,Voting,False,0.18556717467026249
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting,Voting,False,0.15930760136839178
144,2,False,False,0.4358661117970564,False,0.1,False,0.1998440466763603,Voting,Voting,False,0.4358661117970564
3,0,False,False,0.15989640006160824,False,0.0,False,0.0219636818773746,Voting,Voting,False,0.15989640006160824
58,1,False,False,0.21489336625814714,False,0.0,False,0.14431672315101432,Voting,Voting,False,0.21489336625814714
8,0,False,False,0.21858801677094689,False,0.0,False,0.491427441336896,Voting,Voting,False,0.21858801677094689
106,3,False,False,0.3547508472446824,True,0.9333333333333332,False,0.17537499342510252,Voting,Voting,False,0.3547508472446824
6,0,False,False,0.1617400357486745,False,0.11188605654078801,False,0.09753189802959414,Voting,Voting,False,0.1617400357486745
29,0,False,False,0.1795245517382024,False,0.0,False,0.1872134398662512,Voting,Voting,False,0.1795245517382024
7,0,False,False,0.24571331235911145,False,0.0,False,0.4927011841888622,Voting,Voting,False,0.24571331235911145
5,0,False,False,0.16111272463529328,False,0.06534090909090909,False,0.04150322266117301,Voting,Voting,False,0.16111272463529328
86,3,False,False,0.30567774878265364,False,0.0,False,0.06728560428508554,Voting,Voting,False,0.30567774878265364
1,0,False,False,0.15873186445142884,False,0.0,False,0.01945852577124227,Voting,Voting,False,0.15873186445142884
7,0,False,False,0.24571331235911145,False,0.0,False,0.4927011841888622,Voting,Voting,False,0.24571331235911145
26,0,False,False,0.260181375589268,False,0.0,False,0.4910372712006431,Voting,Voting,False,0.260181375589268
8,0,False,False,0.21858801677094689,False,0.0,False,0.491427441336896,Voting,Voting,False,0.21858801677094689
10,1,False,False,0.16762954578893216,False,0.0,False,0.11428601939239867,Voting,Voting,False,0.16762954578893216
4,0,False,False,0.4604981445612772,True,0.8964141780408337,True,0.5111245927505672,Voting,Voting,False,0.4604981445612772
32,0,False,False,0.18230801054558685,False,0.0,False,0.4999307094913639,Voting,Voting,False,0.18230801054558685
1,0,False,False,0.15873186445142884,False,0.0,False,0.01945852577124227,Voting,Voting,False,0.15873186445142884
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting,Voting,False,0.15930760136839178
131,1,False,False,0.3725831990902395,False,0.1,False,0.1154866463173082,Voting,Voting,False,0.3725831990902395
139,5,False,True,0.8587846780832457,True,1.0,True,0.9307104199069254,Voting,Voting,True,0.8587846780832457
25,2,False,False,0.19061551464800985,False,0.0,False,0.08604375299515626,Voting,Voting,False,0.19061551464800985
16,0,False,False,0.16869436302050686,False,0.12416666666666668,False,0.030207528561070413,Voting,Voting,False,0.16869436302050686
6,0,False,False,0.1617400357486745,False,0.11188605654078801,False,0.09753189802959414,Voting,Voting,False,0.1617400357486745
19,1,False,False,0.17428174553104467,False,0.0,False,0.11767487696449284,Voting,Voting,False,0.17428174553104467
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting,Voting,False,0.15930760136839178
75,3,False,False,0.2830992641150402,False,0.0,False,0.035182910792580895,Voting,Voting,False,0.2830992641150402
21,0,False,False,0.20966045551568588,False,0.12373737373737373,False,0.4854416679138653,Voting,Voting,False,0.20966045551568588
98,3,False,True,0.6672192560851955,True,1.0,True,0.8561065806466791,Voting,Voting,True,0.6672192560851955
64,1,False,True,0.5563879721024518,True,0.7388095238095238,True,0.8673750694230009,Voting,Voting,True,0.5563879721024518
1,0,False,False,0.15873186445142884,False,0.0,False,0.01945852577124227,Voting,Voting,False,0.15873186445142884
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting,Voting,False,0.15930760136839178
21,0,False,False,0.20966045551568588,False,0.12373737373737373,False,0.4854416679138653,Voting,Voting,False,0.20966045551568588
8,0,False,False,0.21858801677094689,False,0.0,False,0.491427441336896,Voting,Voting,False,0.21858801677094689
54,1,False,False,0.2097731503035584,False,0.0,False,0.08007948320165366,Voting,Voting,False,0.2097731503035584
9,0,False,False,0.16369739465877187,False,0.16952380952380952,False,0.07091071731189325,Voting,Voting,False,0.16369739465877187
5,0,False,False,0.16111272463529328,False,0.06534090909090909,False,0.04150322266117301,Voting,Voting,False,0.16111272463529328
4,0,False,False,0.4604981445612772,True,0.8964141780408337,True,0.5111245927505672,Voting,Voting,False,0.4604981445612772
33,2,False,False,0.1981331444388957,False,0.0,False,0.08360231657284982,Voting,Voting,False,0.1981331444388957
