cbo,rfc,lcom,loc,cam,amc,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2,15,1,73,0.75,35.5,6,False,False,0.035378239448760784,False,0.0,False,0.053274678472394296,Voting,Voting,False,0.035378239448760784
1,3,0,7,1.0,6.0,0,False,False,0.010803981383823135,False,0.0,False,0.023806562325739813,Voting,Voting,False,0.010803981383823135
12,42,54,233,0.261538462,16.61538462,6,True,False,0.08363898399414964,False,0.0,False,0.2714012347459812,Voting,Voting,False,0.08363898399414964
6,29,6,164,1.0,39.5,7,False,False,0.04098498064220294,False,0.3,False,0.16055379890898885,Voting,Voting,False,0.04098498064220294
2,7,4,502,0.5555555560000001,124.0,4,False,False,0.1743432968290215,False,0.4,False,0.15114654556580928,Voting,Voting,False,0.1743432968290215
12,37,56,269,0.205128205,19.38461538,7,False,False,0.08669161967044693,False,0.2,False,0.3266688786961889,Voting,Voting,False,0.08669161967044693
3,11,0,84,0.4375,19.75,12,False,False,0.06178775152487277,False,0.1,False,0.0997259961149622,Voting,Voting,False,0.06178775152487277
15,72,54,457,0.194444444,20.28571429,3,True,False,0.4820860879911816,False,0.4,False,0.490180789576993,Voting,Voting,False,0.4820860879911816
5,3,3,8,0.666666667,0.0,1,False,False,0.015480324621039975,False,0.0,False,0.03927774602881697,Voting,Voting,False,0.015480324621039975
3,19,3,83,0.666666667,26.66666667,4,False,False,0.03467158702367301,False,0.0,False,0.1207943297252908,Voting,Voting,False,0.03467158702367301
29,123,2700,1021,0.20593692,11.77922078,14,True,True,0.5430390268170091,True,0.6,False,0.4454823814981986,Voting,Voting,True,0.5430390268170091
4,1,0,1,1.0,0.0,1,False,False,0.010250265171034131,False,0.0,False,0.03082839271465795,Voting,Voting,False,0.010250265171034131
5,10,0,36,0.4375,7.75,1,False,False,0.02521528887108756,False,0.0,False,0.28431870449335633,Voting,Voting,False,0.02521528887108756
3,20,15,106,0.5555555560000001,16.66666667,4,False,False,0.036477207372029835,False,0.1,False,0.329641940506847,Voting,Voting,False,0.036477207372029835
9,51,28,344,0.294117647,18.76470588,5,True,False,0.09640498733010867,False,0.5,False,0.3929577699447821,Voting,Voting,False,0.09640498733010867
5,9,0,27,0.625,5.5,1,False,False,0.01969518560754764,False,0.0,False,0.08919497571595238,Voting,Voting,False,0.01969518560754764
8,45,15,279,0.327272727,24.09090909,10,True,False,0.11618785716217578,False,0.3,False,0.32702405276113816,Voting,Voting,False,0.11618785716217578
8,49,54,450,0.346153846,33.0,6,True,False,0.10701355372999892,False,0.4,False,0.4872723603591036,Voting,Voting,False,0.10701355372999892
24,24,276,24,0.089285714,0.0,1,False,False,0.3749557522594247,True,0.7,True,0.5205344553277725,Voting,Voting,False,0.3749557522594247
7,69,8,379,0.4166666670000001,74.4,12,True,False,0.487110104884337,False,0.5,True,0.533768597314422,AdaBoost,AdaBoost,True,0.533768597314422
3,29,55,161,0.29333333300000003,9.466666667,3,False,False,0.051108394249353886,False,0.1,False,0.2127078868622272,Voting,Voting,False,0.051108394249353886
9,13,0,69,0.533333333,12.6,3,False,False,0.028452380768638836,False,0.1,False,0.4234195793671888,Voting,Voting,False,0.028452380768638836
2,21,1,120,0.666666667,38.33333333,6,False,False,0.37869211081084414,False,0.0,False,0.0919280632506695,Voting,Voting,False,0.37869211081084414
7,26,6,193,0.533333333,36.6,5,True,False,0.053451710501162535,False,0.0,False,0.2620755556516033,Voting,Voting,False,0.053451710501162535
3,26,9,210,0.642857143,28.14285714,13,True,False,0.08072607345733633,False,0.2,False,0.1289002387233313,Voting,Voting,False,0.08072607345733633
10,53,0,419,0.28571428600000004,28.78571429,7,False,False,0.12429975317299888,True,0.8,True,0.5028469535532509,Voting,Voting,False,0.12429975317299888
7,50,271,392,0.384615385,13.34615385,9,False,False,0.12368525588545372,False,0.2,False,0.14286112044722846,Voting,Voting,False,0.12368525588545372
28,137,774,1254,0.127906977,26.88636364,5,True,True,0.5962536142113236,True,0.9,True,0.5634237832263715,Voting,Voting,True,0.5962536142113236
7,5,10,5,0.4,0.0,1,False,False,0.02725762175918529,False,0.0,False,0.01960213017942531,Voting,Voting,False,0.02725762175918529
12,109,233,881,0.157051282,32.11538462,4,True,True,0.9051844890713916,True,0.8,True,0.6022842892370283,Voting,Voting,True,0.9051844890713916
7,39,100,241,0.382352941,12.41176471,7,False,False,0.08981696211969964,False,0.2,False,0.02011435821011835,Voting,Voting,False,0.08981696211969964
142,158,1627,1752,0.160233918,28.96551724,17,True,True,0.9621456030379976,True,1.0,True,0.6909031115666051,Voting,Voting,True,0.9621456030379976
4,56,107,689,0.260869565,28.73913043,7,True,True,0.6530621796274656,True,0.6,False,0.4242284069292389,Voting,Voting,True,0.6530621796274656
4,29,17,224,0.4,18.72727273,3,False,False,0.059182569187490215,False,0.2,False,0.21101438163323472,Voting,Voting,False,0.059182569187490215
6,24,0,133,0.325,15.25,6,False,False,0.0640122033400053,False,0.0,False,0.15341885028258925,Voting,Voting,False,0.0640122033400053
8,16,8,77,0.4375,14.0,2,False,False,0.03758424393008733,False,0.0,False,0.2633787125828067,Voting,Voting,False,0.03758424393008733
5,7,0,33,0.583333333,6.75,2,True,False,0.02712306920805706,False,0.0,False,0.036461210200767535,Voting,Voting,False,0.02712306920805706
2,11,3,51,0.666666667,7.166666667,1,False,False,0.026925328313596758,False,0.0,False,0.016342682098154884,Voting,Voting,False,0.026925328313596758
4,41,15,388,0.2,54.0,3,True,False,0.09220670888165347,True,0.8,False,0.3916869506217217,RandomForest,RandomForest,True,0.8
5,30,0,328,0.375,30.8,12,False,False,0.1924327436088748,False,0.1,False,0.2175688694897012,Voting,Voting,False,0.1924327436088748
3,26,0,115,0.625,27.0,1,False,False,0.04044699593928849,False,0.1,False,0.1992196698374117,Voting,Voting,False,0.04044699593928849
18,53,86,348,0.155080214,18.82352941,8,True,False,0.17760662146759046,False,0.4,False,0.42543092487510215,Voting,Voting,False,0.17760662146759046
9,34,68,199,0.292307692,14.15384615,5,False,False,0.07509902823548233,False,0.4,True,0.5101827300546333,Voting,Voting,False,0.07509902823548233
1,17,0,251,0.5,77.33333333,11,False,False,0.06633222565981667,False,0.3,False,0.3068482379010426,Voting,Voting,False,0.06633222565981667
1,7,0,58,0.666666667,17.66666667,4,False,False,0.029719985148203232,False,0.0,False,0.007765122948474817,Voting,Voting,False,0.029719985148203232
9,16,11,195,0.4,29.5,3,False,False,0.043334081445463184,True,0.6,False,0.4528819790520669,Voting,Voting,False,0.043334081445463184
24,45,46,189,0.375,12.0,3,False,False,0.07537929603609612,False,0.3,False,0.3543952035694574,Voting,Voting,False,0.07537929603609612
7,37,66,184,0.512820513,12.84615385,4,False,False,0.06466589777503512,False,0.4,False,0.4195363948787901,Voting,Voting,False,0.06466589777503512
7,25,12,133,0.270833333,14.875,3,False,False,0.05646588636217695,False,0.0,False,0.1429401062001161,Voting,Voting,False,0.05646588636217695
25,109,268,879,0.125,28.68965517,29,True,True,0.9747911044808172,True,0.9,True,0.6190331801152743,Voting,Voting,True,0.9747911044808172
6,17,0,156,0.583333333,46.33333333,9,False,False,0.055719083773429434,False,0.2,False,0.17362020200251554,Voting,Voting,False,0.055719083773429434
4,7,0,34,0.5,7.25,2,False,False,0.029124032862804367,False,0.0,False,0.04013622292557551,Voting,Voting,False,0.029124032862804367
5,21,130,125,0.36,5.0,4,False,False,0.3822186143272003,False,0.3,False,0.4634958333043678,Voting,Voting,False,0.3822186143272003
29,40,72,463,0.177777778,26.9375,5,False,False,0.44513031881307297,True,0.6,False,0.45554228599869495,Voting,Voting,False,0.44513031881307297
0,2,0,15,1.0,3.0,0,False,False,0.3490987448509741,True,0.9,True,0.8534516557663392,Voting,Voting,False,0.3490987448509741
9,36,62,202,0.307692308,14.30769231,5,True,False,0.07767183978460641,False,0.3,True,0.5184370672243739,AdaBoost,AdaBoost,True,0.5184370672243739
7,1,0,1,1.0,0.0,1,False,False,0.01566264574590117,False,0.0,False,0.08468893240806796,Voting,Voting,False,0.01566264574590117
1,14,28,271,0.45,32.875,7,False,False,0.05513212836807382,False,0.0,False,0.012987607397401657,Voting,Voting,False,0.05513212836807382
1,0,0,7,0.0,0.0,0,False,False,0.032779040302674416,False,0.0,False,0.01741074161468746,Voting,Voting,False,0.032779040302674416
6,10,0,74,0.583333333,12.8,5,False,False,0.03539939592548458,False,0.1,False,0.1739841879783403,Voting,Voting,False,0.03539939592548458
13,32,0,192,0.238095238,14.83333333,4,False,False,0.07127245163124289,False,0.0,False,0.06758701448394451,Voting,Voting,False,0.07127245163124289
15,108,244,712,0.178030303,26.92,8,True,True,0.5791826600424401,True,0.7,True,0.6627871127119022,Voting,Voting,True,0.5791826600424401
3,7,0,27,0.666666667,7.666666667,1,False,False,0.024159879534234992,False,0.0,False,0.08193963436537004,Voting,Voting,False,0.024159879534234992
2,9,1,22,1.0,10.0,1,False,False,0.019694833265611767,False,0.0,False,0.024191563075662118,Voting,Voting,False,0.019694833265611767
8,75,53,968,0.183333333,86.27272727,17,True,True,0.9116336451557694,True,0.8,True,0.6202292946364477,Voting,Voting,True,0.9116336451557694
2,11,3,25,0.666666667,7.333333333,1,False,False,0.026605533232696158,False,0.0,False,0.021671021672331103,Voting,Voting,False,0.026605533232696158
5,20,28,156,0.481481481,15.88888889,1,False,False,0.03926289763563917,False,0.0,False,0.2995604664079217,Voting,Voting,False,0.03926289763563917
5,42,233,269,0.269230769,9.115384615,3,False,False,0.41924118434913216,False,0.3,False,0.4134399996306751,Voting,Voting,False,0.41924118434913216
7,28,0,191,0.314285714,25.71428571,2,False,False,0.057679644714301335,False,0.0,False,0.12644466314204153,Voting,Voting,False,0.057679644714301335
4,1,0,1,1.0,0.0,1,False,False,0.015920194139750782,False,0.0,False,0.08593162666360474,Voting,Voting,False,0.015920194139750782
3,6,6,24,0.7,3.4,1,False,False,0.02285763112401187,False,0.0,False,0.035847701498099516,Voting,Voting,False,0.02285763112401187
5,27,3,135,0.5,21.16666667,2,False,False,0.04794443868633516,False,0.0,False,0.0695156280172859,Voting,Voting,False,0.04794443868633516
5,16,0,82,1.0,15.0,3,False,False,0.35996496687581425,False,0.0,False,0.2455577127297696,Voting,Voting,False,0.35996496687581425
13,57,4,377,0.5,44.75,7,False,False,0.1301602580867922,False,0.1,False,0.435639184980015,Voting,Voting,False,0.1301602580867922
2,7,21,7,0.642857143,0.0,1,False,False,0.024183981877464768,False,0.1,False,0.1664672583489238,Voting,Voting,False,0.024183981877464768
10,42,126,274,0.17857142899999998,11.66666667,4,False,False,0.09245742196814227,False,0.3,False,0.26426881546729114,Voting,Voting,False,0.09245742196814227
12,97,302,1230,0.272321429,41.78571429,20,False,True,0.6161507223633279,True,1.0,True,0.5267477408502428,Voting,Voting,True,0.6161507223633279
1,0,0,25,0.0,0.0,0,False,False,0.03299060327871636,False,0.0,False,0.03184890567495563,Voting,Voting,False,0.03299060327871636
5,12,3,44,1.0,13.66666667,1,False,False,0.354353531751673,False,0.1,False,0.05107225367422786,Voting,Voting,False,0.354353531751673
4,10,0,55,0.666666667,17.0,1,False,False,0.02622123335937419,False,0.0,False,0.033195620920675045,Voting,Voting,False,0.02622123335937419
10,90,63,615,0.222222222,42.14285714,3,False,True,0.7961960365791335,True,0.6,True,0.6082987679583048,Voting,Voting,True,0.7961960365791335
4,15,0,105,0.5,24.5,1,False,False,0.03454401687693754,False,0.0,False,0.05372692803514133,Voting,Voting,False,0.03454401687693754
5,21,3,104,0.533333333,15.66666667,1,False,False,0.038075289213585765,False,0.0,False,0.2547023281007851,Voting,Voting,False,0.038075289213585765
3,1,0,1,1.0,0.0,1,False,False,0.016006968899049925,False,0.0,False,0.09155905388208373,Voting,Voting,False,0.016006968899049925
6,30,0,182,0.6,88.5,9,False,False,0.06805967264241622,False,0.4,False,0.4580608433534426,Voting,Voting,False,0.06805967264241622
14,24,11,124,0.35714285700000004,14.71428571,1,False,False,0.045041375417947206,False,0.3,False,0.3252502161362479,Voting,Voting,False,0.045041375417947206
2,12,0,68,0.5,15.25,1,False,False,0.03188277954722063,False,0.1,False,0.11114565186148304,Voting,Voting,False,0.03188277954722063
6,15,6,122,0.4375,13.625,2,False,False,0.037881398006707694,False,0.0,False,0.33635471156958835,Voting,Voting,False,0.037881398006707694
5,45,21,359,0.45,34.3,2,False,False,0.08157650008806702,False,0.3,False,0.44645002313422777,Voting,Voting,False,0.08157650008806702
5,4,6,4,0.625,0.0,1,False,False,0.0226122426351153,False,0.0,False,0.04668509754116716,Voting,Voting,False,0.0226122426351153
1,8,0,43,0.666666667,6.0,1,False,False,0.025159069531608996,False,0.0,False,0.0045182129315879385,Voting,Voting,False,0.025159069531608996
7,40,58,292,0.32967033,20.92307692,10,False,False,0.4761077145793516,False,0.3,True,0.523839587048513,Voting,Voting,False,0.4761077145793516
4,15,3,70,0.533333333,10.0,1,False,False,0.03274318786915336,False,0.0,False,0.13785807865703045,Voting,Voting,False,0.03274318786915336
7,39,148,285,0.375,12.6,5,False,False,0.0812341227713766,False,0.4,False,0.16771014799952205,Voting,Voting,False,0.0812341227713766
1,6,1,20,0.75,9.0,1,False,False,0.022270076323156224,False,0.0,False,0.04601125679624835,Voting,Voting,False,0.022270076323156224
10,47,145,1004,0.18487395,54.66666667,47,True,True,0.968159570649096,True,0.6,True,0.55550155849812,Voting,Voting,True,0.968159570649096
16,79,365,466,0.20952381,13.64516129,4,False,True,0.7918798605328794,False,0.3,False,0.4266296368700441,Voting,Voting,True,0.7918798605328794
3,5,1,12,0.75,5.0,1,False,False,0.35475127793401984,False,0.5,True,0.6413054628214414,Voting,Voting,False,0.35475127793401984
7,37,44,231,0.291666667,17.75,5,False,False,0.08283606318568107,False,0.1,False,0.2486354756281225,Voting,Voting,False,0.08283606318568107
5,30,8,214,0.5,25.25,6,False,False,0.0665174950689313,False,0.2,False,0.4618656734301268,Voting,Voting,False,0.0665174950689313
3,20,3,82,0.5,26.33333333,6,False,False,0.051317481689708976,False,0.3,False,0.17188045753314302,Voting,Voting,False,0.051317481689708976
4,43,81,230,0.28571428600000004,14.92857143,5,False,False,0.42698891774365705,False,0.3,False,0.4776179667168134,Voting,Voting,False,0.42698891774365705
8,27,21,94,0.4,7.272727272999999,1,False,False,0.04657119678889975,False,0.2,False,0.3799097472186584,Voting,Voting,False,0.04657119678889975
8,6,1,25,0.833333333,7.0,3,False,False,0.02041979154710809,False,0.1,False,0.2745380637104326,Voting,Voting,False,0.02041979154710809
10,64,22,791,0.703703704,86.88888889,23,True,True,0.8741655232340874,True,0.6,True,0.6140233487906483,Voting,Voting,True,0.8741655232340874
3,11,1,74,0.5555555560000001,10.66666667,1,False,False,0.02833483671749407,False,0.0,False,0.12955744111366296,Voting,Voting,False,0.02833483671749407
9,10,6,185,0.5,34.0,5,False,False,0.3713972439862598,False,0.5,False,0.4524905999021756,Voting,Voting,False,0.3713972439862598
13,14,6,56,0.375,12.75,1,False,False,0.03375511472672395,False,0.0,False,0.11723815531830115,Voting,Voting,False,0.03375511472672395
32,120,417,2098,0.290441176,58.05714286,19,True,True,0.971443684344858,False,0.5,True,0.5226663869185201,Voting,Voting,True,0.971443684344858
3,1,0,1,1.0,0.0,1,False,False,0.014454749399281245,False,0.0,False,0.052321756931627286,Voting,Voting,False,0.014454749399281245
13,87,69,498,0.233333333,31.73333333,7,True,True,0.8344774392062279,False,0.3,False,0.4541331405129773,Voting,Voting,True,0.8344774392062279
4,21,3,108,0.428571429,13.71428571,2,False,False,0.042792906318022836,False,0.0,False,0.06041700431112518,Voting,Voting,False,0.042792906318022836
4,41,0,381,0.818181818,29.5,3,True,False,0.05970446460654352,False,0.4,False,0.4487161093559071,Voting,Voting,False,0.05970446460654352
2,1,0,1,1.0,0.0,1,False,False,0.014585419542189969,False,0.0,False,0.028760221369334905,Voting,Voting,False,0.014585419542189969
6,72,22,623,0.273809524,45.84615385,1,True,True,0.6891352637253014,True,0.8,True,0.6361332588076754,Voting,Voting,True,0.6891352637253014
6,60,402,4541,0.191666667,109.0243902,47,True,True,0.9949858720444648,False,0.5,True,0.674693588018232,Voting,Voting,True,0.9949858720444648
27,23,68,400,0.708333333,28.23076923,50,True,True,0.8845921395624163,False,0.5,False,0.474899302743548,Voting,Voting,True,0.8845921395624163
13,31,76,165,0.1953125,8.8125,4,False,False,0.0673862219998951,False,0.0,False,0.12194694679699301,Voting,Voting,False,0.0673862219998951
6,30,30,282,0.472222222,22.08333333,6,False,False,0.06923297272012167,False,0.0,False,0.2256012040241117,Voting,Voting,False,0.06923297272012167
4,5,0,24,0.875,4.75,1,False,False,0.017790554113353885,False,0.0,False,0.1039936187771612,Voting,Voting,False,0.017790554113353885
15,76,152,573,0.17857142899999998,25.85714286,23,True,True,0.911328641802938,True,0.9,True,0.6960868212992272,Voting,Voting,True,0.911328641802938
5,18,14,90,0.40625,8.333333332999999,1,True,False,0.03747352604215595,False,0.0,False,0.1029149876025792,Voting,Voting,False,0.03747352604215595
7,46,27,372,0.214285714,24.92857143,5,False,False,0.13483676274861608,False,0.2,False,0.295143652851453,Voting,Voting,False,0.13483676274861608
1,0,0,26,0.0,0.0,0,False,False,0.03332993372419205,False,0.0,False,0.05998668088759095,Voting,Voting,False,0.03332993372419205
3,30,9,278,0.5555555560000001,36.42857143,3,False,False,0.05491020000813427,False,0.2,False,0.09430298185450288,Voting,Voting,False,0.05491020000813427
4,17,0,131,0.5555555560000001,20.0,1,False,False,0.03393181454374488,False,0.0,False,0.06626047652339279,Voting,Voting,False,0.03393181454374488
4,17,0,107,0.476190476,13.85714286,5,False,False,0.04411034385758222,False,0.2,False,0.3616194123582644,Voting,Voting,False,0.04411034385758222
1,2,0,4,1.0,3.0,0,False,False,0.014278269990438672,False,0.0,False,0.03648165141831153,Voting,Voting,False,0.014278269990438672
14,42,113,356,0.268907563,18.38888889,11,True,False,0.2887942501457505,False,0.5,False,0.2397147752851164,Voting,Voting,False,0.2887942501457505
19,33,66,261,0.259259259,20.58333333,8,False,False,0.1088092646396342,False,0.1,False,0.2528860196822646,Voting,Voting,False,0.1088092646396342
11,20,0,75,0.4375,17.5,3,True,False,0.04149980557866423,False,0.0,False,0.03720134569378713,Voting,Voting,False,0.04149980557866423
5,39,4,274,0.46875,32.5,5,False,False,0.08113475451276664,False,0.0,False,0.36837384975072224,Voting,Voting,False,0.08113475451276664
14,62,133,625,0.26623376600000004,27.22727273,9,False,True,0.780961599416958,False,0.2,False,0.4071030033718125,Voting,Voting,True,0.780961599416958
8,10,0,51,0.625,11.5,1,False,False,0.02476259005443237,False,0.0,False,0.12894670224768298,Voting,Voting,False,0.02476259005443237
18,66,77,315,0.222222222,19.53333333,2,False,False,0.18678504926687767,False,0.4,False,0.4940214006446992,Voting,Voting,False,0.18678504926687767
18,80,86,631,0.188888889,37.75,4,True,True,0.7998503815080283,False,0.5,False,0.4730588078250983,Voting,Voting,True,0.7998503815080283
23,45,348,204,0.079192547,6.25,4,True,True,0.5475450775290706,False,0.5,True,0.5170614675437644,Voting,Voting,True,0.5475450775290706
5,1,0,1,1.0,0.0,1,False,False,0.014196724636087713,False,0.0,False,0.049442584621271136,Voting,Voting,False,0.014196724636087713
13,26,0,198,0.392857143,26.71428571,5,False,False,0.060009445731110965,False,0.0,False,0.06513158555010858,Voting,Voting,False,0.060009445731110965
3,10,0,44,0.5555555560000001,13.33333333,4,False,False,0.03214527436230531,False,0.2,False,0.1380553739899612,Voting,Voting,False,0.03214527436230531
6,15,2,85,0.5,19.5,6,True,False,0.0435522882813244,False,0.1,False,0.27493483229741195,Voting,Voting,False,0.0435522882813244
5,70,407,615,0.316129032,18.16129032,11,False,False,0.4959202005193705,True,0.6,False,0.4869596616266832,Voting,Voting,False,0.4959202005193705
2,11,3,25,0.666666667,7.333333333,1,False,False,0.02504683207110425,False,0.0,False,0.0220937604814316,Voting,Voting,False,0.02504683207110425
4,13,0,85,0.5,19.75,1,False,False,0.031934213472390637,False,0.0,False,0.06032963240826152,Voting,Voting,False,0.031934213472390637
5,7,0,29,0.625,6.0,1,False,False,0.02309701044944432,False,0.0,False,0.19534897699003287,Voting,Voting,False,0.02309701044944432
34,63,200,528,0.219387755,17.57142857,8,True,True,0.7251294168854359,False,0.5,True,0.5467265900226354,Voting,Voting,True,0.7251294168854359
3,11,0,56,0.375,8.0,3,False,False,0.03640562468606709,False,0.0,False,0.2657787442719315,Voting,Voting,False,0.03640562468606709
3,9,0,64,0.533333333,11.2,1,False,False,0.02752842921972096,False,0.0,False,0.03437032358957253,Voting,Voting,False,0.02752842921972096
7,3,3,3,0.476190476,0.0,1,False,False,0.022997627502677236,False,0.0,False,0.011471271376302258,Voting,Voting,False,0.022997627502677236
67,14,35,75,0.32,6.2,3,False,False,0.35562660385790834,False,0.4,False,0.2322260640221933,Voting,Voting,False,0.35562660385790834
5,26,0,172,0.375,20.125,4,False,False,0.058300379802759185,False,0.1,False,0.05379020900803425,Voting,Voting,False,0.058300379802759185
4,42,185,249,0.211180124,9.52173913,3,False,False,0.09244450561277262,False,0.1,False,0.34603565899887084,Voting,Voting,False,0.09244450561277262
9,1,0,1,1.0,0.0,1,False,False,0.013693549107898094,False,0.0,False,0.06950952855159921,Voting,Voting,False,0.013693549107898094
3,0,0,0,0.0,0.0,0,False,False,0.03273989715190543,False,0.0,False,0.010006074272983915,Voting,Voting,False,0.03273989715190543
8,15,20,136,0.476190476,15.375,7,False,False,0.38104423448643626,False,0.1,False,0.4965763317037701,Voting,Voting,False,0.38104423448643626
5,21,10,71,0.533333333,13.2,2,False,False,0.03775431066614797,False,0.0,False,0.0759977467519283,Voting,Voting,False,0.03775431066614797
2,36,38,620,0.293650794,28.0,3,True,False,0.4740042046858854,True,0.7,False,0.3433195678342785,RandomForest,RandomForest,True,0.7
8,13,6,44,0.625,10.0,2,False,False,0.02770287987746248,False,0.0,False,0.32959396993680545,Voting,Voting,False,0.02770287987746248
3,31,3,202,0.666666667,66.33333333,14,False,False,0.4517144119759979,True,0.6,True,0.5393226563450378,Voting,Voting,False,0.4517144119759979
25,59,67,304,0.261538462,20.35714286,4,True,False,0.4794550142751831,False,0.5,False,0.4117884943789932,Voting,Voting,False,0.4794550142751831
7,51,381,376,0.241935484,10.67741935,4,False,False,0.32837924566598603,False,0.2,False,0.08204840456492918,Voting,Voting,False,0.32837924566598603
10,12,1,76,0.666666667,24.33333333,4,False,False,0.029625743376333474,False,0.3,False,0.1817322234028657,Voting,Voting,False,0.029625743376333474
1,5,0,45,0.666666667,13.33333333,2,False,False,0.02347657631780252,False,0.0,False,0.01878109374376612,Voting,Voting,False,0.02347657631780252
8,49,21,265,0.363636364,22.72727273,7,False,False,0.13080873210588587,False,0.4,True,0.5389180585157541,Voting,Voting,False,0.13080873210588587
4,14,15,56,0.476190476,6.571428571,1,False,False,0.031560509496873265,False,0.1,False,0.31268108774130826,Voting,Voting,False,0.031560509496873265
4,1,0,1,1.0,0.0,1,False,False,0.014325189102000837,False,0.0,False,0.05106606507434802,Voting,Voting,False,0.014325189102000837
25,157,744,1828,0.13986014,39.04444444,19,True,True,0.9865040481593172,True,1.0,True,0.7532430445673638,Voting,Voting,True,0.9865040481593172
1,6,1,22,0.666666667,6.0,1,False,False,0.02232890522524436,False,0.0,False,0.016330386442418816,Voting,Voting,False,0.02232890522524436
3,32,0,1254,0.5555555560000001,207.3333333,2,False,False,0.0771835094527909,False,0.3,False,0.2333112354789339,Voting,Voting,False,0.0771835094527909
3,8,8,101,0.625,18.0,1,False,False,0.02527311840615776,False,0.0,False,0.06862000144503189,Voting,Voting,False,0.02527311840615776
6,55,79,322,0.268907563,16.11111111,3,False,False,0.12834794468504904,False,0.3,False,0.390221436618303,Voting,Voting,False,0.12834794468504904
2,4,1,12,0.75,5.0,1,False,False,0.3528274889832869,False,0.1,False,0.3779757428532261,Voting,Voting,False,0.3528274889832869
21,96,246,610,0.15416666699999998,24.08333333,14,False,True,0.9052045826086108,True,0.8,True,0.5878288429763884,Voting,Voting,True,0.9052045826086108
7,20,12,75,0.259259259,7.0,1,False,False,0.04373041941337343,False,0.0,False,0.09925644956747527,Voting,Voting,False,0.04373041941337343
5,19,21,105,0.2,14.0,8,True,False,0.07604562343084717,False,0.0,False,0.16683892652868273,Voting,Voting,False,0.07604562343084717
365,288,6692,2384,0.090084034,18.55833333,6,True,True,0.7399668822379909,True,0.7,True,0.6627097471977799,Voting,Voting,True,0.7399668822379909
2,24,19,373,0.4166666670000001,52.14285714,6,False,False,0.0661476002508341,False,0.4,False,0.13045591792793065,Voting,Voting,False,0.0661476002508341
10,100,271,788,0.216748768,24.83333333,3,True,True,0.5407475342570338,True,0.7,False,0.4918126890700504,Voting,Voting,True,0.5407475342570338
7,33,37,178,0.386363636,14.54545455,4,False,False,0.06202860769662314,False,0.4,False,0.3274067044404185,Voting,Voting,False,0.06202860769662314
3,13,31,76,0.375,6.3,2,True,False,0.03461029928142948,False,0.1,False,0.06487233768546118,Voting,Voting,False,0.03461029928142948
3,58,108,345,0.254901961,18.70588235,4,False,False,0.12487884534921112,False,0.4,False,0.4472637294219693,Voting,Voting,False,0.12487884534921112
112,112,461,1021,0.12770562800000002,28.91176471,7,True,True,0.5450709250836573,True,0.7,False,0.4386614984053424,Voting,Voting,True,0.5450709250836573
7,45,183,307,0.386363636,12.18181818,11,False,False,0.16978764023958434,False,0.0,False,0.18447083571378048,Voting,Voting,False,0.16978764023958434
10,15,0,110,0.571428571,12.0,2,False,False,0.03158235632396516,False,0.0,False,0.13050313316665366,Voting,Voting,False,0.03158235632396516
5,24,4,156,0.3125,16.0,6,False,False,0.06142033110385575,False,0.0,False,0.1805322477983882,Voting,Voting,False,0.06142033110385575
9,38,29,260,0.228571429,21.81818182,2,False,False,0.0715340094974216,False,0.1,False,0.3640967559797845,Voting,Voting,False,0.0715340094974216
8,26,1,149,1.0,73.5,1,False,False,0.029010743391753174,False,0.2,False,0.4777994415184764,Voting,Voting,False,0.029010743391753174
7,31,3,123,0.55,19.16666667,2,False,False,0.047386285914204386,False,0.0,False,0.07507057157143054,Voting,Voting,False,0.047386285914204386
5,54,138,703,0.17763157899999998,33.2,11,False,True,0.7829467900069781,True,0.7,True,0.5732389313014982,Voting,Voting,True,0.7829467900069781
5,25,16,152,0.75,17.625,3,False,False,0.03871860893262986,False,0.0,False,0.249250528859127,Voting,Voting,False,0.03871860893262986
7,38,84,234,0.375,12.8125,6,False,False,0.07829982096477907,False,0.1,False,0.2047407043037353,Voting,Voting,False,0.07829982096477907
13,118,265,1542,0.177777778,55.59259259,10,True,True,0.9479703991854984,True,0.9,True,0.6249929585164085,Voting,Voting,True,0.9479703991854984
27,41,57,312,0.45,19.06666667,4,False,False,0.06923416194229619,False,0.2,False,0.1992318264095808,Voting,Voting,False,0.06923416194229619
3,39,41,469,0.311111111,29.33333333,1,True,False,0.07661260494422982,False,0.3,True,0.5160787363162276,AdaBoost,AdaBoost,True,0.5160787363162276
15,47,44,240,0.254545455,18.58333333,6,False,False,0.10242291660986268,True,0.6,False,0.4919212429375018,Voting,Voting,False,0.10242291660986268
6,50,24,404,0.458333333,43.33333333,2,True,False,0.4184599168503112,False,0.4,True,0.5572512592962389,AdaBoost,AdaBoost,True,0.5572512592962389
11,5,10,5,0.5,0.0,1,False,False,0.023329670200602767,False,0.0,False,0.08860029140389931,Voting,Voting,False,0.023329670200602767
7,31,16,147,0.35714285700000004,17.0,2,True,False,0.054157032322098834,False,0.2,False,0.17012172624595714,Voting,Voting,False,0.054157032322098834
6,2,1,2,0.75,0.0,1,False,False,0.01862409538847294,False,0.0,False,0.034861126917105134,Voting,Voting,False,0.01862409538847294
