lcom,ce,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
252,5,505,3,4,False,True,0.6068593857402665,False,0.1,False,0.26786413556029226,Voting
0,20,274,1,5,False,True,0.6696721595468481,False,0.4952380952380952,True,0.5002160777837517,RandomForest
13,21,157,0,4,False,False,0.4003550833893111,False,0.1,False,0.08052561824985231,Voting
83,1,129,1,7,False,False,0.23523370104233354,False,0.3,False,0.2396519799831449,Voting
25,11,411,0,5,False,False,0.4802484618895074,False,0.3,False,0.18944788972113905,Voting
0,0,23,0,1,False,False,0.14600367787850266,False,0.0,False,0.08454242505424793,Voting
147,14,596,3,8,True,True,0.9405914877323248,True,1.0,True,0.8469165683240635,Voting
0,23,291,1,5,False,True,0.6588990349840551,True,0.5166666666666666,True,0.5006309953877085,Voting
1,7,125,0,1,False,False,0.20069122115289156,False,0.0,False,0.04746118474654784,Voting
0,15,178,3,9,True,False,0.252711406871916,False,0.0,False,0.11128413211313692,Voting
21,10,71,0,1,False,False,0.19578380462845585,False,0.0,False,0.08856522139806326,Voting
37,10,447,2,9,False,False,0.4595944876654247,False,0.0,False,0.12041910765469913,Voting
15,2,6,0,1,False,False,0.14642410168387696,False,0.0,False,0.10499880682499167,Voting
26,5,200,2,3,False,False,0.2309700218487364,False,0.1,False,0.09979491878335607,Voting
1,1,15,0,1,False,False,0.1443237021572635,False,0.0,False,0.1078421215183456,Voting
15,8,83,0,2,False,False,0.1993529834738441,False,0.1,False,0.16570094195066598,Voting
28,10,83,0,3,False,False,0.3901884700780481,True,0.5716666666666667,False,0.4943699326861144,Voting
24,1,331,1,22,False,False,0.17924995107529398,False,0.0,False,0.09880407131181414,Voting
0,1,1,0,1,False,False,0.13950362471914166,False,0.0,False,0.0019742057559959513,Voting
10,1,89,0,3,False,False,0.1892352704813972,False,0.0,False,0.11642904435082735,Voting
115,31,823,8,13,False,True,0.9555905669807344,True,0.6,True,0.6942793694620069,Voting
0,0,13,0,0,False,False,0.2902784901712311,True,0.5083333333333333,True,0.5032280242152551,Voting
21,2,7,0,1,False,False,0.14110823792049748,False,0.0,False,0.049370701755077406,Voting
88,2,163,2,7,False,False,0.4561180884605386,False,0.4416666666666666,False,0.4993470351093036,Voting
14,1,46,1,1,False,False,0.14433171801677147,False,0.0,False,0.08872458107572143,Voting
0,0,140,0,2,False,False,0.18933445578684127,False,0.0,False,0.018762369134427057,Voting
0,12,155,0,2,False,False,0.24615906916617455,False,0.0,False,0.041632266466842656,Voting
0,1,30,0,1,False,False,0.13983734439175136,False,0.0,False,0.09710641749145632,Voting
21,11,80,0,1,False,False,0.1948496353453907,False,0.0,False,0.11127937993362666,Voting
55,2,11,0,1,True,False,0.4894678414093656,True,1.0,True,0.8715135905624077,Voting
11,6,169,0,5,False,False,0.2542350424531683,False,0.0,False,0.05316581774878571,Voting
18,19,360,0,6,False,False,0.4968559872245148,False,0.1,False,0.14320753041447304,Voting
37,1,109,1,7,False,False,0.2158721681055556,False,0.03333333333333333,False,0.11616794419724495,Voting
1,2,2,0,1,False,False,0.13375441337959035,False,0.0,False,0.07737822321723575,Voting
6,0,17,0,1,False,False,0.13616898888204462,False,0.0,False,0.12736405929111164,Voting
17,0,128,0,5,False,False,0.21654748458549591,False,0.225,False,0.16832277522260716,Voting
10,5,163,0,3,False,False,0.22939602138348636,False,0.0,False,0.12114925558365375,Voting
61,1,154,1,7,False,True,0.5874109897602481,True,1.0,True,0.9876704687380244,Voting
0,10,237,2,4,False,False,0.3168260010571254,False,0.1,False,0.08724819651871316,Voting
3,1,16,0,0,False,False,0.12661985121824426,False,0.0,False,0.12969044079625036,Voting
0,2,44,0,2,False,False,0.1570638438093412,False,0.1,False,0.06908347557599273,Voting
6,0,104,0,5,False,False,0.20195456872811576,False,0.1,False,0.11572709075257938,Voting
0,4,52,0,1,False,False,0.15259578855839914,True,0.6,False,0.1917443072821551,Voting
406,34,736,8,6,True,True,0.9794690995903642,True,1.0,True,0.6464857552517139,Voting
36,1,342,0,4,False,False,0.35724440684267783,False,0.1,False,0.10364178456248616,Voting
7,17,216,0,5,False,False,0.3762301482298504,False,0.0,False,0.08184958573233563,Voting
13,13,226,1,1,False,False,0.2775291745625457,False,0.0,False,0.0292536051101778,Voting
6,3,22,0,1,False,False,0.14276946749743605,False,0.0,False,0.12152532360209653,Voting
3,0,35,0,1,False,False,0.14061748985627634,False,0.0,False,0.1357599300050249,Voting
0,7,168,1,3,False,False,0.2382864176681877,False,0.1,False,0.1314564902850919,Voting
18,7,255,0,5,False,True,0.649061108236652,True,0.9,True,0.8224034535430108,Voting
4,3,97,0,2,False,False,0.17932200838424472,False,0.0,False,0.13254038699950946,Voting
40,0,119,0,7,False,False,0.3871266191633183,True,0.6416666666666666,True,0.5036488934286448,Voting
0,1,190,0,5,False,False,0.24474344026024436,False,0.1,False,0.11395180704872372,Voting
6,5,38,0,1,False,False,0.15232316549275646,False,0.0,False,0.09013242105098214,Voting
3,1,3,0,1,False,False,0.4291816584012547,True,0.7835714285714286,True,0.5113289542351106,Voting
1,3,91,0,5,False,False,0.20189622324845427,False,0.0,False,0.08436919400444114,Voting
457,6,454,2,7,False,True,0.8038483998886964,True,0.5666666666666667,True,0.5012230853429364,Voting
28,9,65,0,1,False,False,0.18258421354343998,False,0.0,False,0.1402817526622436,Voting
66,12,110,0,1,True,True,0.5715746431508674,True,1.0,True,0.8235568133464978,Voting
3,0,90,0,6,False,False,0.19603554498839992,False,0.0,False,0.11369750782274413,Voting
0,1,1,0,1,False,False,0.13155849130808173,False,0.0,False,0.026839616839549437,Voting
11,1,81,2,3,False,False,0.18011616201960298,False,0.05,False,0.09698485476543572,Voting
0,0,22,0,1,False,False,0.13599746508698946,False,0.0,False,0.07997081087273382,Voting
15,2,6,0,1,False,False,0.13887545613161456,False,0.0,False,0.08615369603178402,Voting
15,2,6,0,1,False,False,0.13887545613161456,False,0.0,False,0.08615369603178402,Voting
0,5,94,0,1,False,False,0.1695629475411303,False,0.0,False,0.10098965728534966,Voting
1,8,59,0,1,False,False,0.16719356601963414,False,0.0,False,0.06015691215573722,Voting
8,9,219,1,4,False,False,0.29638283662016324,False,0.0,False,0.05602370351940414,Voting
3,4,39,0,1,True,False,0.14929748151234487,False,0.0,False,0.12127390454030433,Voting
53,2,211,0,7,False,False,0.28195284323656605,False,0.0,False,0.08903248711511938,Voting
20,21,252,5,5,False,False,0.4392450107480334,False,0.0,False,0.11812796711085807,Voting
4,0,90,0,1,False,False,0.15862740384542515,False,0.0,False,0.134301196207442,Voting
10,1,5,0,1,False,False,0.13538887613687484,False,0.0,False,0.05531188453690202,Voting
0,0,11,0,0,False,False,0.2897439582512457,False,0.37666666666666665,False,0.18856065367988667,Voting
11,1,141,7,3,False,False,0.22086814492247292,False,0.03333333333333333,False,0.1680512541557743,Voting
1,4,30,0,2,False,False,0.15743837835988192,False,0.0,False,0.06875545094839998,Voting
325,13,204,0,1,False,True,0.5947897098794007,False,0.0,False,0.0791353516867668,Voting
0,4,63,1,3,False,False,0.17820954422563848,False,0.0,False,0.16104703361788145,Voting
0,0,164,0,13,False,False,0.3287126621119953,False,0.4966666666666667,False,0.4963058452317719,Voting
492,6,441,2,7,False,True,0.9729518297600556,True,1.0,True,0.8946470914116456,Voting
51,17,350,1,3,True,True,0.8056314609751114,True,0.9,True,0.8482369295630481,Voting
11,1,129,6,3,False,False,0.3772640406055816,False,0.40166666666666667,False,0.498537401702699,Voting
1,8,56,0,1,False,False,0.16616198287379916,False,0.0,False,0.13537255835479303,Voting
10,16,495,3,3,True,True,0.5280236992135161,False,0.0,False,0.0741669648247011,Voting
16,15,354,5,4,False,False,0.44426982102800144,False,0.2,False,0.1388698679689218,Voting
21,3,174,0,19,False,False,0.12242128372445933,False,0.0,False,0.1590337045279464,Voting
55,5,11,0,1,True,False,0.16248021987006064,False,0.2,False,0.1267364515124102,Voting
24,13,448,1,5,True,True,0.5283825016781725,True,0.65,False,0.4727926361707036,Voting
0,4,254,1,3,False,False,0.496139059690049,True,0.7483333333333333,True,0.5113993612415371,Voting
0,0,23,0,1,False,False,0.13764105407723784,False,0.0,False,0.026687555355146404,Voting
66,5,12,0,1,False,False,0.1678033124314778,False,0.3,False,0.3151997710964403,Voting
21,12,337,0,5,False,False,0.4239570252922016,False,0.05,False,0.35626524496286777,Voting
260,4,443,3,8,True,True,0.5837184756346275,False,0.1,False,0.09153238849005046,Voting
21,7,73,0,2,False,False,0.18870855050459304,False,0.1,False,0.1406773385359838,Voting
15,2,84,0,1,False,False,0.16704623240226632,False,0.0,False,0.15254149234141334,Voting
1,0,45,0,4,False,False,0.15926920308455628,False,0.05,False,0.07673708156264965,Voting
182,31,495,4,2,False,True,0.6194535168341152,False,0.0,False,0.13126232088389694,Voting
177,26,380,10,4,False,True,0.5152007275269261,False,0.2,False,0.3950949629240674,Voting
31,7,297,0,7,False,False,0.3256214184512016,False,0.06666666666666668,False,0.11797223137090365,Voting
11,1,117,5,3,False,False,0.2255825158435052,False,0.0,False,0.09711632787942603,Voting
6,0,4,0,1,False,False,0.13299672902794654,False,0.0,False,0.08823232116835099,Voting
60,14,312,6,7,False,False,0.4534374674355106,False,0.4,False,0.07647271565052867,Voting
63,1,152,1,7,False,False,0.38306158787129,True,0.5083333333333333,True,0.5006229958080165,Voting
10,8,135,0,1,False,False,0.2092580078576738,False,0.0,False,0.06233204704860645,Voting
31,0,64,0,1,False,False,0.1605760885004506,False,0.0,False,0.14670522805483135,Voting
1,3,26,1,0,False,False,0.13040392658708788,False,0.1,False,0.09738434927815057,Voting
0,14,402,0,17,False,False,0.22212871879949148,False,0.0,False,0.13014015767466694,Voting
8,0,26,0,1,False,False,0.14048082716356716,False,0.0,False,0.12082765384475715,Voting
3,1,16,0,0,False,False,0.13141402850886347,False,0.0,False,0.0876745661869608,Voting
8,15,361,0,8,True,False,0.4448585369235218,False,0.0,False,0.09671527308649737,Voting
1,0,2,0,1,False,False,0.13127050749028354,False,0.0,False,0.07474702285795562,Voting
21,1,109,1,7,False,False,0.17520810053514546,False,0.0,False,0.10288770999555093,Voting
6,1,79,5,1,False,False,0.17563005450286906,False,0.0,False,0.022660086714585824,Voting
53,14,360,6,4,False,False,0.4860618464327652,True,0.6,False,0.11848993142696385,Voting
9,0,91,5,1,False,False,0.18011506092854238,False,0.15,False,0.18006254070176353,Voting
16,2,112,1,2,False,False,0.1805415209558853,False,0.0,False,0.13142881902841924,Voting
0,3,78,0,3,False,False,0.1752198743251987,False,0.0,False,0.1368617678290417,Voting
10,5,5,0,1,False,False,0.1453221110677747,False,0.0,False,0.04017451545794555,Voting
51,5,183,0,3,False,False,0.2544808769835392,False,0.3,False,0.43442301924108,Voting
4,7,111,0,3,False,False,0.20705071253157012,False,0.0,False,0.15948709396202196,Voting
0,2,1,0,1,False,False,0.13408476100305336,False,0.0,False,0.019084476986455216,Voting
6,22,413,1,6,False,True,0.7316312468272076,False,0.3766666666666666,False,0.499258101864651,Voting
3,7,187,0,4,False,False,0.2521809528018754,False,0.0,False,0.07282477561135492,Voting
27,11,220,1,4,False,False,0.31756797897759304,False,0.0,False,0.08961787596470297,Voting
26,0,134,0,1,False,False,0.18782060053615848,False,0.0,False,0.11328588848456506,Voting
10,0,75,0,2,False,False,0.3873094999348456,True,0.6666666666666667,True,0.5091417708924522,Voting
21,11,190,4,3,False,False,0.3160021321063127,False,0.0,False,0.060356504661970414,Voting
107,21,765,5,9,False,True,0.6293991161275504,False,0.4,False,0.22408093176868846,Voting
1,2,17,0,1,False,False,0.13934784644490755,False,0.0,False,0.0735263699095339,Voting
143,3,309,2,7,False,True,0.761069993108728,True,1.0,True,0.8408047318805599,Voting
1,1,16,0,1,False,False,0.1371519163668908,False,0.0,False,0.056114988785364535,Voting
2,6,57,1,1,True,False,0.15853773785010133,False,0.0,False,0.10876321365078473,Voting
300,8,25,0,1,False,True,0.5074290343496982,False,0.0,False,0.048139279851457696,Voting
3,0,3,0,1,False,False,0.1320111638223366,False,0.08181818181818183,False,0.08277796547628265,Voting
0,7,298,1,6,False,True,0.6613974484789805,True,1.0,True,0.6644806969652672,Voting
263,1,724,0,7,False,True,0.6468357125500551,False,0.0,False,0.16026978120838375,Voting
15,3,6,0,1,False,False,0.14145716373083345,False,0.1,False,0.09469326502152264,Voting
0,3,78,0,3,False,False,0.1752198743251987,False,0.0,False,0.1368617678290417,Voting
16,2,112,1,2,False,False,0.1805415209558853,False,0.0,False,0.13142881902841924,Voting
9,0,91,5,1,False,False,0.18011506092854238,False,0.15,False,0.18006254070176353,Voting
51,14,361,6,5,False,False,0.483965855493345,False,0.5,False,0.21963243527342036,Voting
6,1,79,5,1,False,False,0.17563005450286906,False,0.0,False,0.022660086714585824,Voting
42,3,204,0,19,False,False,0.13727162472707655,False,0.4,False,0.13419836439569022,Voting
21,1,109,1,7,True,False,0.17520810053514546,False,0.0,False,0.10288770999555093,Voting
3,7,186,0,4,False,False,0.2515627340649018,False,0.0,False,0.07280747247126178,Voting
27,11,220,1,4,False,False,0.31756797897759304,False,0.0,False,0.08961787596470297,Voting
26,0,134,0,1,False,False,0.18782060053615848,False,0.0,False,0.11328588848456506,Voting
378,8,28,0,1,False,True,0.5480427941037878,False,0.1,False,0.10343811514630594,Voting
10,5,5,0,1,False,False,0.1453221110677747,False,0.0,False,0.04017451545794555,Voting
51,5,183,0,3,False,False,0.2544808769835392,False,0.3,False,0.43442301924108,Voting
4,7,111,0,3,False,False,0.20705071253157012,False,0.0,False,0.15948709396202196,Voting
0,7,168,1,3,False,False,0.25847080320391697,False,0.1,False,0.13832501392219096,Voting
3,0,35,0,1,False,False,0.16473833286211206,False,0.0,False,0.09998740441488094,Voting
6,3,22,0,1,False,False,0.16596981227891958,False,0.0,False,0.04602843592465115,Voting
13,13,226,1,1,False,False,0.3287912407410752,False,0.0,False,0.05172849071997555,Voting
7,17,216,0,5,False,False,0.4111846959604024,False,0.0,False,0.08449497168923048,Voting
36,1,342,0,4,False,False,0.3944799553065239,False,0.1,False,0.11550811305008153,Voting
484,37,814,8,6,False,True,0.9821970038231899,True,0.55,True,0.5233158155015947,Voting
21,11,80,0,1,False,False,0.2300778220519883,False,0.0,False,0.09051161951635453,Voting
1,0,2,0,1,False,False,0.15326919801198993,False,0.0,False,0.0967997693672646,Voting
6,22,413,1,6,False,True,0.7353622247614497,False,0.4583333333333334,True,0.501735150589544,RandomForest
0,2,1,0,1,False,False,0.15580393486524016,False,0.0,False,0.028428423777555695,Voting
3,0,3,0,1,False,False,0.15392052510320284,False,0.06923076923076922,False,0.06830866928330014,Voting
25,8,284,2,6,False,False,0.3567544959657067,True,0.9,False,0.4349847259333167,Voting
263,1,724,0,7,False,True,0.6473621372475312,False,0.0,False,0.16567552423683835,Voting
3,1,16,0,0,False,False,0.1510527856802324,False,0.0,False,0.06781671122834318,Voting
21,7,73,0,2,False,False,0.21264261460589629,False,0.0,False,0.14102242479861954,Voting
3,2,66,0,2,False,False,0.18781518029870728,False,0.3,True,0.5057398005415629,Voting
309,4,465,3,8,False,True,0.757417398811167,True,0.8,True,0.5707802794066071,Voting
78,5,13,0,1,False,False,0.19340983605910111,False,0.016666666666666666,False,0.05037385060215748,Voting
0,0,23,0,1,False,False,0.16000493711424096,False,0.0,False,0.02236127186782897,Voting
8,8,151,1,3,False,False,0.25630654835480965,False,0.0,False,0.1732101352689234,Voting
0,4,254,1,3,False,True,0.5263899033691902,True,0.7,True,0.5039620723297111,Voting
78,7,13,0,1,False,False,0.20213740965095925,False,0.04575757575757576,False,0.10545016235603492,Voting
13,9,189,0,5,False,False,0.2990976796910769,False,0.1,False,0.10275211141062432,Voting
11,0,39,0,1,False,False,0.16773808033432758,False,0.2,False,0.29032281568817336,Voting
0,0,157,0,2,False,False,0.2274539340786277,False,0.1,False,0.2440577681652336,Voting
6,5,37,0,1,False,True,0.5103619252916315,False,0.3,False,0.2381569827182737,Voting
15,3,6,0,1,False,False,0.16240379466929478,False,0.0,False,0.09643229753440023,Voting
2,6,57,1,1,False,True,0.5124481565460797,True,0.7,True,0.7880702582436866,Voting
4,9,172,0,2,False,False,0.2727822692652453,False,0.0,False,0.06712340470168457,Voting
1,1,16,0,1,False,False,0.15913730570036316,False,0.0,False,0.0643724813238517,Voting
143,3,309,2,7,True,False,0.4305153631559051,False,0.2,False,0.16368931420274896,Voting
1,2,17,0,1,False,False,0.16120667604590122,False,0.0,False,0.049523204970675416,Voting
107,21,765,5,9,False,True,0.6284866477789353,False,0.3,False,0.22472017631854185,Voting
28,12,498,0,10,False,True,0.5250617310133986,False,0.1,False,0.2306914531367427,Voting
21,11,190,4,3,False,False,0.3143596275861137,False,0.0,False,0.054951522163103415,Voting
10,0,75,0,2,False,False,0.3563221071456432,True,0.5549999999999999,True,0.5153579224221101,Voting
8,11,173,0,2,False,False,0.2908703820111129,False,0.0,False,0.12959467306710687,Voting
16,15,354,5,4,False,False,0.473341415641424,False,0.0,False,0.14609553427383168,Voting
11,1,129,6,3,False,False,0.4038617580907236,True,0.5333333333333334,False,0.4977199609294025,Voting
28,9,65,0,1,False,False,0.21188757886245635,False,0.1,False,0.0384882773284791,Voting
457,6,454,2,7,True,True,0.6168182730391805,False,0.05,False,0.1792215972279309,Voting
9,8,214,1,4,False,False,0.30353322734232563,False,0.0,False,0.10782760317242944,Voting
3,4,39,0,1,False,True,0.5074656208598136,True,1.0,True,0.8981787896002225,Voting
53,2,211,0,7,False,False,0.27555371273297397,False,0.0,False,0.12760368640042613,Voting
492,6,441,2,7,True,True,0.7840914869714365,False,0.42,False,0.4977693013819261,Voting
0,0,164,0,13,False,False,0.30806475461899896,True,0.5333333333333333,True,0.5051809470549968,Voting
406,13,229,0,1,False,True,0.5957745353001884,False,0.0,False,0.2042904470939093,Voting
0,4,63,1,3,False,False,0.19053598117704826,False,0.1,False,0.15727149701882326,Voting
1,4,30,0,1,False,False,0.17047993560499008,False,0.1,False,0.09841977433329256,Voting
1,4,30,0,2,False,False,0.17878296050087752,False,0.0,False,0.05859306280238065,Voting
3,6,237,0,2,False,True,0.6306548989116735,False,0.1,False,0.3449554487454495,Voting
91,14,135,0,1,False,False,0.32769307727044944,False,0.2857142857142857,False,0.4051780664193488,Voting
1,9,400,0,1,False,False,0.4462541209326225,False,0.1,False,0.3428680308935373,Voting
1,8,57,0,1,False,False,0.19635338426497848,False,0.0,False,0.21281718176695472,Voting
0,5,94,0,1,False,False,0.19928567705248132,False,0.0,False,0.08791526806446204,Voting
15,2,6,0,1,False,False,0.16026048162570142,False,0.0,False,0.09528881114354587,Voting
21,2,7,0,1,False,False,0.16196194916059878,False,0.0,False,0.08050725680248964,Voting
3,8,75,0,1,False,False,0.2043157541829043,False,0.0,False,0.2453558533583104,Voting
33,24,468,0,2,False,True,0.6096666084128215,False,0.4,True,0.6184531407516136,RandomForest
0,0,22,0,1,False,False,0.159662653390605,False,0.0,False,0.022143392458549585,Voting
11,1,81,2,3,False,False,0.18856165565161684,False,0.0,False,0.1512751500736397,Voting
0,1,1,0,1,False,False,0.15409937810017493,False,0.0,False,0.008722067283581759,Voting
3,0,90,0,6,False,False,0.1966881687292512,False,0.0,False,0.06460518950218211,Voting
11,1,141,7,3,False,False,0.26057625355126063,False,0.1,False,0.1737998759998333,Voting
0,0,11,0,0,False,False,0.3475573887877004,True,0.5588095238095238,False,0.17556076636466195,Voting
10,1,5,0,1,False,False,0.14702177993983742,False,0.0,False,0.0941996442829614,Voting
1,2,2,0,1,False,False,0.14820208786670475,False,0.0,False,0.09362883564386497,Voting
37,1,109,1,7,False,False,0.17689848079052936,False,0.0,False,0.12129389277930093,Voting
18,19,360,0,6,False,True,0.5354792470453994,False,0.3,False,0.15571434644087762,Voting
78,2,13,0,1,False,False,0.17213494858736356,False,0.4,False,0.3124772266678261,Voting
11,6,169,0,5,False,False,0.24644458997723956,False,0.0,False,0.06971140971042658,Voting
142,34,1051,9,17,False,True,0.6445444940163639,False,0.3,False,0.3490640334348725,Voting
0,0,115,0,6,False,False,0.18285225120926046,False,0.0,False,0.05307616708095166,Voting
0,4,52,0,1,False,False,0.1716345131743113,False,0.3,False,0.1834183760785096,Voting
40,0,119,0,7,True,False,0.18486292323811476,False,0.0,False,0.07842020742280749,Voting
0,1,190,0,5,False,False,0.22889629090769176,False,0.3,False,0.13926440820452854,Voting
4,3,97,0,2,False,False,0.189999155924682,False,0.0,False,0.08741643781319186,Voting
6,0,17,0,1,False,False,0.1468302828798657,False,0.0,False,0.06897593093985084,Voting
21,2,7,0,1,False,False,0.15294023233776347,False,0.0,False,0.10807640812785664,Voting
4,0,90,0,1,False,False,0.1706576676574808,False,0.0,False,0.07801943377728851,Voting
20,21,252,5,5,False,False,0.4724843905216849,False,0.0,False,0.13681724283839672,Voting
3,9,166,0,3,False,False,0.2682751302105661,False,0.0,False,0.04017949025278924,Voting
1,2,70,0,3,False,False,0.17866455761824745,False,0.0,False,0.06262603011706612,Voting
3,1,3,0,1,False,False,0.4454195202712453,True,0.8859848484848485,True,0.5155983308441368,Voting
6,5,38,0,1,False,False,0.17262760727538792,False,0.0,False,0.06487391402979754,Voting
3,1,16,0,0,False,False,0.1433318196026647,False,0.0,False,0.10597905529317338,Voting
0,10,237,2,4,False,False,0.32401421948210585,False,0.1,False,0.14410648662257325,Voting
61,1,154,1,7,True,False,0.2063404673429986,False,0.09285714285714286,False,0.16584326779947098,Voting
10,5,163,0,3,False,False,0.2364958478271082,False,0.0,False,0.10360459762304512,Voting
17,0,128,0,5,False,False,0.19692269257444864,False,0.2,False,0.121477318160468,Voting
18,7,255,0,5,True,False,0.31201725762942084,False,0.0,False,0.0751344461966468,Voting
6,4,205,0,1,False,False,0.2394744333250025,False,0.2,False,0.1360838866821857,Voting
1,1,15,0,1,False,False,0.14853043007856,False,0.0,False,0.07082122629014766,Voting
26,5,200,2,3,False,False,0.25333736606221624,False,0.2,False,0.1256526106782001,Voting
37,10,449,2,9,False,False,0.4667707697145424,False,0.0,False,0.10808084441512272,Voting
15,2,6,0,1,False,False,0.15151706652315275,False,0.0,False,0.06917737603798105,Voting
28,11,87,0,1,False,False,0.2383837433203477,False,0.2833333333333333,False,0.39635336590844455,Voting
0,17,185,4,8,False,True,0.5248457177162446,True,0.5833333333333333,True,0.5678033403191446,Voting
24,1,331,1,22,False,False,0.13166135042677718,False,0.0,False,0.1046913430561918,Voting
0,1,1,0,1,False,False,0.14447208436891215,False,0.0,False,0.1042583812540375,Voting
0,12,155,0,2,False,False,0.2871280291291937,False,0.1,False,0.022024406169143976,Voting
3,1,3,0,1,False,False,0.4454195202712453,True,0.8859848484848485,True,0.5155983308441368,Voting
14,1,46,1,1,False,False,0.15243242443868166,False,0.0,False,0.09717897962446463,Voting
15,8,83,0,2,False,False,0.21607536342377,False,0.0,False,0.1583431879401478,Voting
55,5,540,0,5,False,True,0.5596501149610787,False,0.4,False,0.32343633942172983,Voting
6,7,29,0,1,False,False,0.18077243061408566,False,0.1,False,0.4833709345707342,Voting
4,0,31,0,1,False,False,0.1506859226734669,False,0.0,False,0.09529647947435922,Voting
331,3,370,3,7,True,True,0.8836388003748161,True,0.9,True,0.8212714486860564,Voting
0,0,1,0,1,False,False,0.1415484750209359,False,0.0,False,0.09889883509028577,Voting
6,1,91,6,1,False,False,0.1778635880240744,False,0.0,False,0.036905975192596085,Voting
0,3,141,2,2,False,False,0.1971145122677324,False,0.0,False,0.10931454576484866,Voting
28,1,8,0,1,False,False,0.15129866183359972,False,0.0,False,0.08382627571755845,Voting
9,6,226,0,4,False,False,0.28299599958698113,False,0.2,False,0.1844105836607727,Voting
110,1,204,0,12,False,False,0.18037194788319166,True,0.6,True,0.5209289838651345,Voting
28,10,83,0,3,False,False,0.4091422643116953,False,0.4416666666666666,True,0.5031556858002849,Voting
6,6,27,0,1,False,True,0.5076432429013019,True,0.6,True,0.6573010585692856,Voting
88,2,163,2,7,True,False,0.2280467623852728,False,0.0,False,0.053993911727414134,Voting
21,2,7,0,1,False,False,0.15294023233776347,False,0.0,False,0.10807640812785664,Voting
0,0,13,0,0,False,False,0.30576245007283553,False,0.36666666666666653,False,0.4994141535312134,Voting
13,24,337,1,3,False,True,0.9003980370203633,True,0.8,True,0.9096670610583948,Voting
0,0,23,0,1,False,False,0.1477392686177647,False,0.0,False,0.05491614664884848,Voting
25,11,411,0,5,False,False,0.4911397799476127,False,0.0,False,0.18892167600248466,Voting
83,2,129,2,7,True,False,0.2072780803945201,False,0.0,False,0.17560882460460495,Voting
13,21,157,0,4,False,False,0.4515200956394006,False,0.0,False,0.08485712101459403,Voting
69,7,215,3,7,False,False,0.2837709862014248,False,0.24285714285714285,False,0.15433939522450954,Voting
0,20,274,1,5,False,True,0.7155925622309711,True,0.6583333333333333,True,0.5107099852366646,Voting
41,19,298,1,3,False,True,0.5040084075773232,True,0.9,True,0.7662902143096691,Voting
4,12,271,0,9,False,False,0.3183315341835669,False,0.0,False,0.18497088156053407,Voting
17,0,150,0,3,False,False,0.20812765739246428,False,0.0,False,0.10241176507765992,Voting
4,9,241,1,3,False,False,0.31317132693973004,False,0.3,False,0.28209627919023633,Voting
36,9,207,0,7,False,False,0.2847813460037994,False,0.3,False,0.12299540367864355,Voting
28,2,8,0,1,False,False,0.14757832961908174,False,0.0,False,0.0829005608969213,Voting
10,1,89,0,3,False,False,0.16516372843129512,False,0.03333333333333333,False,0.09024211312392376,Voting
1,7,125,0,1,False,False,0.1960614745573865,False,0.0,False,0.059758982541594015,Voting
0,23,291,1,5,False,True,0.6939507936103367,True,0.7,False,0.4967511153326612,AdaBoost
130,15,574,3,8,False,True,0.9264110850537376,True,1.0,True,0.8792371872991478,Voting
24,0,50,0,1,False,False,0.14980617789719258,False,0.0,False,0.2419522263306456,Voting
4,4,128,2,2,False,False,0.1827289166897074,False,0.0,False,0.07764150735934781,Voting
10,1,5,0,1,False,False,0.13786418769977068,False,0.0,False,0.03145813967184515,Voting
41,11,185,6,5,False,False,0.3852515911414388,False,0.0,False,0.0499070881858761,Voting
1,7,46,0,1,False,False,0.1718323890156326,False,0.0,False,0.08685548350546761,Voting
401,11,563,1,5,False,True,0.9749122223256906,True,1.0,True,0.6737595548245328,Voting
3,5,78,1,4,False,False,0.1749409115977081,False,0.05,False,0.2765409077066547,Voting
15,0,385,0,47,False,False,0.05625480798857917,False,0.0,False,0.13224823454713647,Voting
238,5,475,3,4,False,True,0.5864483277605662,False,0.25,False,0.3661645504533229,Voting
31,7,297,0,7,False,False,0.2893745491801316,False,0.0,False,0.15319145892614403,Voting
222,25,352,11,4,False,True,0.5495348768629139,False,0.3,False,0.38991764830495423,Voting
289,2,198,0,7,False,True,0.5434877392476628,False,0.09,False,0.2677065492023034,Voting
1,8,56,0,1,False,False,0.1808107647833169,False,0.0,False,0.110653824822369,Voting
3,2,3,0,1,False,False,0.1388796243257766,False,0.0,False,0.1399905846288556,Voting
21,2,7,0,1,False,False,0.14498729397327026,False,0.0,False,0.06585171800785206,Voting
1,4,33,0,1,False,False,0.15320098055291018,False,0.2,False,0.3431529829261365,Voting
5,3,177,1,2,False,False,0.19640872375086255,False,0.1,False,0.1432059307822551,Voting
11,1,105,4,3,False,False,0.1946246207961135,False,0.0,False,0.04402573195701833,Voting
11,1,105,4,3,False,False,0.1946246207961135,False,0.0,False,0.04402573195701833,Voting
4,17,219,1,4,False,False,0.39484251049561697,False,0.1,False,0.0578810016052969,Voting
11,1,117,5,3,False,False,0.22791735639634686,False,0.15,False,0.12417275295541715,Voting
6,0,4,0,1,False,False,0.13361271978783104,False,0.0,False,0.08910184552782405,Voting
