rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
14,0,False,False,0.32797036928014683,False,0.41527777777777775,False,0.4945096759700289,Voting
12,3,False,False,0.1306394584306204,False,0.0,False,0.13410781748734055,Voting
63,0,False,False,0.3042370041139671,False,0.15666666666666668,True,0.8208517929125374,Voting
4,0,True,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting
12,2,False,False,0.12301222944425247,False,0.0,False,0.1371791488248811,Voting
132,6,True,True,0.5113157232982354,False,0.0,False,0.04168345821490922,Voting
45,0,False,False,0.3551037450577453,True,0.8,True,0.8540942816626749,Voting
56,1,False,False,0.1933197134634113,False,0.08333333333333333,False,0.007013251725113375,Voting
37,1,False,False,0.16124564278404988,False,0.0,True,0.5069469050017971,Voting
2,0,False,False,0.12905256942961796,False,0.0,False,0.014755292498075006,Voting
31,1,False,False,0.15229265357355706,False,0.0,False,0.08084591184550248,Voting
25,0,False,False,0.2824290277312151,False,0.0,False,0.4991636528043322,Voting
19,0,False,False,0.23254635129720105,False,0.4854312354312354,True,0.5023568276919165,Voting
26,2,False,False,0.139185823699936,False,0.0,False,0.08946741906075965,Voting
32,1,False,False,0.15374539487113273,False,0.0,False,0.14247941371557574,Voting
10,0,False,False,0.21200649396788032,False,0.30177977819282165,False,0.4968755510740568,Voting
510,13,False,True,0.6652785141534626,False,0.1,False,0.15624356263217618,Voting
4,0,True,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting
38,2,False,False,0.15615823249295788,False,0.0,False,0.051799395220329184,Voting
8,0,False,False,0.2894528771201668,True,0.5310073260073261,False,0.4972603777290442,Voting
15,0,False,False,0.23927728621237285,False,0.4603800366300366,False,0.4865070477329066,Voting
101,1,False,False,0.2981058399636008,False,0.0,False,0.22281590872963944,Voting
62,1,False,False,0.2046656194696959,False,0.0,False,0.02258159870162401,Voting
4,0,False,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting
12,1,False,False,0.12781309417333367,False,0.0,False,0.1318242949090973,Voting
97,0,False,False,0.2981857550267901,False,0.0,False,0.08353570791388841,Voting
190,5,False,True,0.6016837835396854,False,0.0,False,0.04132424919101561,Voting
108,7,False,False,0.4658476174173655,False,0.0,False,0.1378097488465308,Voting
13,0,False,False,0.22488064786644466,False,0.0,False,0.4825383281324935,Voting
61,1,True,False,0.20273138021948367,False,0.0,False,0.028476335303494808,Voting
9,0,False,False,0.2276701038327649,False,0.2348934364569039,False,0.4945834894069905,Voting
18,0,False,False,0.3812295705364441,False,0.46904761904761894,False,0.4979245437084481,Voting
79,1,False,True,0.5738635778357511,True,0.9,True,0.7681695104333772,Voting
25,0,False,False,0.2824290277312151,False,0.0,False,0.4991636528043322,Voting
55,0,False,False,0.4281464415174076,True,0.7480952380952381,True,0.500002175945402,Voting
2,0,False,False,0.12905256942961796,False,0.0,False,0.014755292498075006,Voting
90,3,False,False,0.2828964641430421,False,0.2,True,0.7146169209651821,Voting
59,0,False,True,0.5466319920997053,False,0.5,True,0.7244237561197053,RandomForest
3,0,False,False,0.1300995656478557,False,0.0,False,0.015197918027597512,Voting
1,0,False,False,0.12802426874544168,False,0.0,False,0.013617405454408777,Voting
110,3,False,True,0.688991877998606,True,1.0,True,0.9155852728113738,Voting
32,0,False,False,0.3343346595168022,True,0.8373809523809523,True,0.5118767972332968,Voting
117,1,False,False,0.3516141651605261,False,0.0,False,0.14473904852672084,Voting
34,1,False,False,0.18526289238137292,False,0.0,False,0.056141568506873865,Voting
5,0,False,False,0.15957556949309354,False,0.0,False,0.486904849604854,Voting
14,0,False,False,0.168119174812597,False,0.0,False,0.014297402618485647,Voting
1,0,False,False,0.15614887003019726,False,0.0,False,0.010507228320251336,Voting
25,0,False,False,0.1800409577549326,False,0.15083333333333335,False,0.17755144366054587,Voting
27,0,False,False,0.1823765518609569,True,0.76,True,0.6496579181088348,Voting
44,0,False,False,0.20427071670324332,False,0.0,False,0.10528010154277076,Voting
19,1,False,False,0.1679063104641825,False,0.0,False,0.0579404125771957,Voting
18,0,False,False,0.17227101187989746,False,0.0,False,0.01366758091258334,Voting
25,0,False,False,0.1800409577549326,False,0.15083333333333335,False,0.17755144366054587,Voting
17,0,False,False,0.21287979826751305,False,0.0,False,0.4879586562578172,Voting
19,2,False,False,0.17056087341278456,False,0.0,False,0.1164271178759256,Voting
6,0,False,False,0.16046866396736373,False,0.0,False,0.4823116823910192,Voting
69,3,False,False,0.2602217871697545,False,0.0,False,0.10129354785425887,Voting
12,0,False,False,0.16612376850264687,False,0.06912698412698412,False,0.4882610186771194,Voting
29,0,False,False,0.18476292161781768,False,0.0,False,0.1910375579799883,Voting
5,0,False,False,0.15957556949309354,False,0.0,False,0.486904849604854,Voting
52,1,False,False,0.2101354642535657,False,0.0,False,0.07310460544895189,Voting
40,0,False,False,0.19879002979166074,False,0.0,False,0.05997233047431085,Voting
28,0,False,False,0.40578562697146864,False,0.4,False,0.3789354989824778,Voting
28,1,False,False,0.17795401784623255,False,0.0,False,0.05647094112561171,Voting
29,0,False,False,0.18476292161781768,False,0.0,False,0.1910375579799883,Voting
38,0,False,False,0.19612607987709546,False,0.38666666666666666,False,0.4909301202542073,Voting
33,0,False,False,0.18968721915634149,False,0.0,False,0.019733408695056395,Voting
48,0,False,False,0.3210688518912581,False,0.075,False,0.12026479143204473,Voting
4,0,False,False,0.4535687072927988,True,0.899513020144866,True,0.5099113848911022,Voting
35,0,False,False,0.27555828814905503,False,0.0,False,0.019733408695056395,Voting
3,0,False,False,0.1578328210413593,False,0.0,False,0.024214896297594928,Voting
4,0,True,False,0.4535687072927988,True,0.899513020144866,True,0.5099113848911022,Voting
12,0,False,False,0.16612376850264687,False,0.06912698412698412,False,0.4882610186771194,Voting
16,0,False,False,0.2812795907241044,False,0.0,False,0.014876515109698145,Voting
60,1,False,False,0.22267635092069585,False,0.3,False,0.29618423275983424,Voting
76,2,False,True,0.5892739525512694,False,0.5,True,0.7682121346879985,RandomForest
2,0,False,False,0.15698342794131995,False,0.0,False,0.016717777950135078,Voting
3,0,False,False,0.1578328210413593,False,0.0,False,0.024214896297594928,Voting
38,1,False,False,0.1904054026590678,False,0.0,False,0.04142098159977182,Voting
37,1,False,False,0.18909948181900516,False,0.0,False,0.05633077355277,Voting
98,0,False,False,0.30228399355332985,False,0.0,False,0.15766777059774004,Voting
30,5,False,False,0.2848733467288729,False,0.0,False,0.07050896547564628,Voting
29,2,False,False,0.1816692154684221,False,0.0,False,0.10143782113814144,Voting
23,1,False,False,0.17223528047555822,False,0.0,False,0.08114138241274557,Voting
1,0,False,False,0.15614887003019726,False,0.0,False,0.010507228320251336,Voting
87,1,False,False,0.273032995661506,False,0.0,False,0.10807242970967898,Voting
29,0,False,False,0.18476292161781768,False,0.0,False,0.1910375579799883,Voting
1,0,False,False,0.15614887003019726,False,0.0,False,0.010507228320251336,Voting
47,1,False,False,0.2027743856672257,False,0.0,False,0.07904429513589112,Voting
9,0,False,False,0.20027038994807025,False,0.0,False,0.04645116355474405,Voting
3,0,False,False,0.1578328210413593,False,0.0,False,0.024214896297594928,Voting
0,0,False,False,0.15532928856772926,False,0.0,False,0.010507228320251336,Voting
56,2,False,False,0.2250342710409644,False,0.0,False,0.09637823189990223,Voting
81,3,False,True,0.6283673617985368,False,0.0,False,0.16253117895639058,Voting
15,0,False,False,0.1679442607693958,False,0.0,False,0.4916871267090235,Voting
23,3,False,False,0.21221864048119826,False,0.0,False,0.08818862369211483,Voting
29,1,False,False,0.18283861047390412,False,0.0,False,0.08490131527586277,Voting
27,2,False,False,0.1924103643104141,False,0.0,False,0.11178754031844516,Voting
53,1,False,False,0.2085311714850444,False,0.0,False,0.08104100954846179,Voting
14,1,False,False,0.17046186884034245,False,0.0,False,0.11782315084118725,Voting
19,2,False,False,0.18556717467026246,False,0.0,False,0.09103046053076053,Voting
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting
144,2,False,False,0.4358661117970564,False,0.1,False,0.1998440466763603,Voting
3,0,False,False,0.15989640006160824,False,0.0,False,0.0219636818773746,Voting
58,1,False,False,0.21489336625814714,False,0.0,False,0.14431672315101432,Voting
8,0,False,False,0.21858801677094689,False,0.0,False,0.491427441336896,Voting
106,3,False,False,0.3547508472446824,True,0.9333333333333332,False,0.17537499342510252,Voting
6,0,False,False,0.1617400357486745,False,0.111886056540788,False,0.09753189802959414,Voting
29,0,False,False,0.1795245517382024,False,0.0,False,0.1872134398662512,Voting
7,0,False,False,0.24571331235911145,False,0.0,False,0.4927011841888622,Voting
5,0,False,False,0.16111272463529328,False,0.06534090909090909,False,0.04150322266117301,Voting
86,3,False,False,0.30567774878265364,False,0.0,False,0.06728560428508554,Voting
1,0,False,False,0.15873186445142884,False,0.0,False,0.01945852577124227,Voting
7,0,False,False,0.24571331235911145,False,0.0,False,0.4927011841888622,Voting
26,0,False,False,0.260181375589268,False,0.0,False,0.4910372712006431,Voting
8,0,False,False,0.21858801677094689,False,0.0,False,0.491427441336896,Voting
10,1,False,False,0.16762954578893216,False,0.0,False,0.11428601939239867,Voting
4,0,False,False,0.4604981445612772,True,0.8964141780408337,True,0.5111245927505672,Voting
32,0,False,False,0.18230801054558685,False,0.0,False,0.4999307094913639,Voting
1,0,False,False,0.15873186445142884,False,0.0,False,0.01945852577124227,Voting
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting
131,1,False,False,0.3725831990902395,False,0.1,False,0.1154866463173082,Voting
139,5,False,True,0.8587846780832457,True,1.0,True,0.9307104199069254,Voting
25,2,False,False,0.19061551464800985,False,0.0,False,0.08604375299515626,Voting
16,0,False,False,0.16869436302050686,False,0.12416666666666668,False,0.030207528561070413,Voting
6,0,False,False,0.1617400357486745,False,0.111886056540788,False,0.09753189802959414,Voting
19,1,False,False,0.17428174553104467,False,0.0,False,0.11767487696449284,Voting
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting
75,3,False,False,0.2830992641150402,False,0.0,False,0.035182910792580895,Voting
21,0,False,False,0.20966045551568588,False,0.12373737373737373,False,0.4854416679138653,Voting
98,3,False,True,0.6672192560851955,True,1.0,True,0.8561065806466791,Voting
64,1,False,True,0.5563879721024518,True,0.7388095238095238,True,0.8673750694230009,Voting
1,0,False,False,0.15873186445142884,False,0.0,False,0.01945852577124227,Voting
2,0,False,False,0.15930760136839178,False,0.0,False,0.021346123105709467,Voting
21,0,False,False,0.20966045551568588,False,0.12373737373737373,False,0.4854416679138653,Voting
8,0,False,False,0.21858801677094689,False,0.0,False,0.491427441336896,Voting
54,1,False,False,0.2097731503035584,False,0.0,False,0.08007948320165366,Voting
9,0,False,False,0.16369739465877187,False,0.16952380952380952,False,0.07091071731189325,Voting
5,0,False,False,0.16111272463529328,False,0.06534090909090909,False,0.04150322266117301,Voting
4,0,False,False,0.4604981445612772,True,0.8964141780408337,True,0.5111245927505672,Voting
33,2,False,False,0.1981331444388957,False,0.0,False,0.08360231657284982,Voting
