rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
26,11,True,True,0.9999999999999992,True,1.0,True,0.876123811295136,Voting
19,19,True,True,1.0,True,1.0,True,0.9111806971827792,Voting
27,8,True,True,0.999999999991581,True,1.0,True,0.8784866511289635,Voting
14,1,True,True,0.6484487242073929,False,0.19345238095238093,False,0.495683480229102,Voting
14,2,True,True,0.9952895795112592,True,1.0,True,0.8782663575292949,Voting
70,7,True,True,0.9999999999991908,True,1.0,True,0.9103427574312166,Voting
0,0,True,False,0.3426497119727103,True,1.0,True,0.9999996643902191,Voting
12,3,True,True,0.9997192593526938,True,1.0,True,0.8858509406721583,Voting
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting
8,2,True,True,0.9901122426197638,True,1.0,True,0.919380305222094,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
84,37,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
22,11,True,True,0.9999999999999986,True,1.0,True,0.9268537629044649,Voting
23,10,True,True,0.9999999999999709,True,1.0,True,0.933004154786432,Voting
50,4,True,True,0.9999998940246068,True,1.0,True,0.9103427574312166,Voting
6,3,True,True,0.999401828542784,True,1.0,True,0.9119082296863574,Voting
48,11,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
20,8,True,True,0.9999999999796286,True,1.0,True,0.9163469844740609,Voting
115,52,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
5,1,True,True,0.5864907040852682,True,0.7,True,0.9172954519584364,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
0,0,True,False,0.3426497119727103,True,1.0,True,0.9999996643902191,Voting
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting
15,11,True,True,0.9999999999999964,True,1.0,True,0.8625533699948388,Voting
14,3,True,True,0.99978185659985,True,1.0,True,0.8834295452319518,Voting
2,2,True,True,0.9795976803490528,True,1.0,True,0.8993380752601298,Voting
45,4,True,True,0.9999998007873064,True,1.0,True,0.9103427574312166,Voting
1,1,True,True,0.5922288028370627,True,1.0,True,0.9999349554950524,Voting
74,21,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
23,4,True,True,0.9999967981107916,True,1.0,True,0.933004154786432,Voting
23,0,True,True,0.7239479627140174,True,0.7184676133979541,True,0.5072558321584706,Voting
2,2,True,True,0.9795976803490528,True,1.0,True,0.8993380752601298,Voting
26,3,True,True,0.9999520161772938,True,1.0,True,0.876123811295136,Voting
12,2,True,True,0.9939612703676229,True,1.0,True,0.8800172345790038,Voting
19,3,True,True,0.9998839184957022,True,1.0,True,0.9111806971827792,Voting
49,0,True,True,0.9745118775696318,True,1.0,True,0.8961709452690824,Voting
41,11,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
43,10,True,True,0.9999999999999976,True,1.0,True,0.9103427574312166,Voting
27,13,True,True,1.0,True,1.0,True,0.8784866511289635,Voting
26,2,True,True,0.9989528592408696,True,1.0,True,0.8705097305002955,Voting
14,1,True,True,0.6484487242073929,False,0.19345238095238093,False,0.495683480229102,Voting
7,3,True,True,0.9994726539456096,True,1.0,True,0.8651666075755521,Voting
30,21,True,True,1.0,True,1.0,True,0.9103196492691192,Voting
23,0,True,True,0.7239479627140174,True,0.7184676133979541,True,0.5072558321584706,Voting
24,2,True,True,0.9986533390860348,True,1.0,True,0.8478830273064226,Voting
346,119,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
14,10,True,True,0.9999999999999094,True,1.0,True,0.8834295452319518,Voting
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting
2,2,True,True,0.9795976803490528,True,1.0,True,0.8993380752601298,Voting
11,1,True,False,0.4070343561511904,False,0.16666666666666666,False,0.16085770234716176,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting
41,5,True,True,0.9999999849202976,True,1.0,True,0.9103427574312166,Voting
24,8,True,True,0.999999999987705,True,1.0,True,0.8542101595342827,Voting
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting
124,27,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting
168,22,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
79,26,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
27,2,True,True,0.9990766965253762,True,1.0,True,0.8728780167815454,Voting
32,8,True,True,0.9999999999955212,True,1.0,True,0.9103427574312166,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
122,71,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
48,3,True,True,0.9999970142030484,True,1.0,True,0.9103427574312166,Voting
8,1,True,False,0.30315287610207514,False,0.0,False,0.09200386605585203,Voting
8,4,True,True,0.9999787323728354,True,1.0,True,0.9210020186261476,Voting
36,5,True,True,0.9999999716531472,True,1.0,True,0.9103427574312166,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
56,41,True,True,1.0,True,1.0,True,0.9103427574312166,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
30,23,True,True,1.0,True,1.0,True,0.9103196492691192,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
10,2,True,True,0.9922671999640076,True,1.0,True,0.9105685656655174,Voting
3,2,True,True,0.9818857218366815,True,1.0,True,0.9700798089968632,Voting
27,3,True,True,0.999957705894976,True,1.0,True,0.8784866511289635,Voting
12,5,True,True,0.9999994135349146,True,1.0,True,0.8858509406721583,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
15,3,True,True,0.9998077114757756,True,1.0,True,0.8625533699948388,Voting
12,3,True,True,0.9997192593526938,True,1.0,True,0.8858509406721583,Voting
9,3,True,True,0.9995901695821484,True,1.0,True,0.8410761079145689,Voting
10,9,True,True,0.9999999999967112,True,1.0,True,0.9374662368492194,Voting
20,0,True,True,0.5685519007780958,True,0.7589056209528346,True,0.5051465682217432,Voting
2,2,True,True,0.9796868725190824,True,1.0,True,0.9681248902054308,Voting
22,3,True,True,0.9998965778854964,True,1.0,True,0.9073045365234996,Voting
10,1,True,False,0.4267034695428765,False,0.1376190476190476,False,0.4916465979213623,Voting
46,9,True,True,0.9999999999999352,True,1.0,True,0.8877116782735706,Voting
114,40,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
2,2,True,True,0.9796868725190824,True,1.0,True,0.9681248902054308,Voting
8,3,True,True,0.9994962822088448,True,1.0,True,0.8480430039156373,Voting
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting
4,0,False,False,0.013650533094830131,False,0.0,False,0.08563296414714541,Voting
145,27,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
2,1,True,True,0.5736284275853388,True,1.0,True,0.9385871706246908,Voting
9,9,True,True,0.9999999999957376,True,1.0,True,0.830597517816845,Voting
2,1,False,True,0.5736284275853388,True,1.0,True,0.9385871706246908,Voting
15,5,True,True,0.9999995168137582,True,1.0,True,0.8376477340595527,Voting
101,5,True,True,0.9999999999713424,True,1.0,True,0.8877116782735706,Voting
117,54,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
69,48,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
10,5,True,True,0.9999991491311718,True,1.0,True,0.8897661095137545,Voting
41,7,True,True,0.999999999946106,True,1.0,True,0.8877116782735706,Voting
6,0,True,False,0.016748803859268822,False,0.0,False,0.13421991248511952,Voting
13,2,True,True,0.9938850158630194,True,1.0,True,0.8506207595388772,Voting
21,4,True,True,0.9999946721685506,True,1.0,True,0.9108747365346244,Voting
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting
83,13,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
22,5,True,True,0.9999997811901046,True,1.0,True,0.9073045365234996,Voting
34,10,True,True,0.9999999999999885,True,1.0,True,0.8877116782735706,Voting
1,1,True,True,0.5855249170798641,True,1.0,True,0.9391380143406014,Voting
20,10,True,True,0.9999999999999436,True,1.0,True,0.940575399608193,Voting
4,2,True,True,0.9835989451128896,True,1.0,True,0.954004837398622,Voting
37,6,True,True,0.9999999981571872,True,1.0,True,0.8877116782735706,Voting
69,40,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
27,13,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
73,16,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
37,5,True,True,0.9999999599297924,True,1.0,True,0.8877116782735706,Voting
63,7,True,True,0.9999999999955308,True,1.0,True,0.8877116782735706,Voting
5,5,True,True,0.9999985016602454,True,1.0,True,0.951636197481232,Voting
178,76,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
59,21,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
18,4,True,True,0.9999925183602856,True,1.0,True,0.9120527113220229,Voting
29,8,True,True,0.9999999999903618,True,1.0,True,0.8877116782735706,Voting
57,6,True,True,0.9999999998083596,True,1.0,True,0.8877116782735706,Voting
7,6,True,True,0.9999999450494174,True,1.0,True,0.8771057107844505,Voting
41,16,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting
4,3,True,True,0.9992085735948718,True,1.0,True,0.9540048374025232,Voting
4,2,True,True,0.9835989451128896,True,1.0,True,0.954004837398622,Voting
49,0,True,True,0.9564557525289864,True,1.0,True,0.8936688218406718,Voting
133,110,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
11,2,True,True,0.9923673375222976,True,1.0,True,0.8468302225590059,Voting
4,2,True,True,0.9835989451128896,True,1.0,True,0.954004837398622,Voting
28,8,True,True,0.9999999999892067,True,1.0,True,0.8877116782735706,Voting
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting
69,34,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
49,0,True,True,0.9564557525289864,True,1.0,True,0.8936688218406718,Voting
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting
23,0,True,True,0.6647211591081242,True,0.7358255633255633,True,0.5107924264973566,Voting
56,20,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
3,2,True,True,0.9817413617358932,True,1.0,True,0.9590497288476664,Voting
7,2,True,True,0.9881527197151102,True,1.0,True,0.8771057107239264,Voting
23,0,True,True,0.6647211591081242,True,0.7358255633255633,True,0.5107924264973566,Voting
25,7,True,True,0.9999999996704381,True,1.0,True,0.8826881739682481,Voting
10,3,True,True,0.9995981899161238,True,1.0,True,0.8897661095137545,Voting
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting
4,2,True,True,0.9835989451128896,True,1.0,True,0.954004837398622,Voting
1,1,True,True,0.5855249170798641,True,1.0,True,0.9391380143406014,Voting
22,11,True,True,0.999999999999998,True,1.0,True,0.9073045365234996,Voting
13,3,True,True,0.9997137651899676,True,1.0,True,0.8584195080581909,Voting
12,10,True,True,0.9999999999998604,True,1.0,True,0.8598002499036688,Voting
4,2,True,True,0.9835989451128896,True,1.0,True,0.954004837398622,Voting
33,14,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
38,7,True,True,0.9999999999243184,True,1.0,True,0.8877116782735706,Voting
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting
22,6,True,True,0.9999999899370164,True,1.0,True,0.9073045365234996,Voting
26,16,True,True,1.0,True,1.0,True,0.8822665118684909,Voting
54,4,True,True,0.9999998727619698,True,1.0,True,0.8877116782735706,Voting
23,0,True,True,0.6647211591081242,True,0.7358255633255633,True,0.5107924264973566,Voting
36,12,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
2,1,True,True,0.5736284275853388,True,1.0,True,0.9385871706246908,Voting
21,10,True,True,0.9999999999999496,True,1.0,True,0.9108747365346244,Voting
64,26,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
49,19,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
8,0,True,False,0.18736355493262852,False,0.43666666666666665,True,0.5029495277903655,AdaBoost
49,8,True,True,0.9999999999989976,True,1.0,True,0.8877116782735706,Voting
15,3,True,True,0.9997717038533088,True,1.0,True,0.8376477340595527,Voting
7,2,True,True,0.9881527197151102,True,1.0,True,0.8771057107239264,Voting
7,2,True,True,0.9881527197151102,True,1.0,True,0.8771057107239264,Voting
29,14,True,True,1.0,True,1.0,True,0.8877116782735706,Voting
29,9,True,True,0.9999999999995568,True,1.0,True,0.8877116782735706,Voting
12,8,True,True,0.9999999999339999,True,1.0,True,0.8598002499036688,Voting
23,12,True,True,1.0,True,1.0,True,0.8690133947732668,Voting
55,5,True,True,0.9999999999999988,True,1.0,True,0.908367794107172,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
26,5,True,True,0.999999999999881,True,1.0,True,0.9053265434026692,Voting
37,7,True,True,1.0,True,1.0,True,0.908367794107172,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
7,2,True,True,0.9999319858885468,True,1.0,True,0.9193813053979418,Voting
46,9,True,True,1.0,True,1.0,True,0.908367794107172,Voting
44,44,True,True,1.0,True,1.0,True,0.908367794107172,Voting
23,2,True,True,0.9999945383366176,True,1.0,True,0.879704212880405,Voting
32,3,True,True,0.9999999956783248,True,1.0,True,0.908367794107172,Voting
15,3,True,True,0.9999999369816006,True,1.0,True,0.9418312242849496,Voting
1,1,True,True,0.9538411018427704,True,1.0,True,0.923962849967628,Voting
7,3,True,True,0.9999997775947864,True,1.0,True,0.9193813053979418,Voting
16,9,True,True,1.0,True,1.0,True,0.9414812737454872,Voting
55,38,True,True,1.0,True,1.0,True,0.908367794107172,Voting
49,0,True,True,0.9917291139473884,True,1.0,True,0.8791200241780368,Voting
45,19,True,True,1.0,True,1.0,True,0.908367794107172,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
15,7,True,True,1.0,True,1.0,True,0.9418312242849496,Voting
34,7,True,True,1.0,True,1.0,True,0.908367794107172,Voting
12,3,True,True,0.9999998988778032,True,1.0,True,0.9585835769513916,Voting
55,12,True,True,1.0,True,1.0,True,0.908367794107172,Voting
7,3,True,True,0.9999997775947864,True,1.0,True,0.9193813053979418,Voting
50,10,True,True,1.0,True,1.0,True,0.908367794107172,Voting
34,8,True,True,1.0,True,1.0,True,0.908367794107172,Voting
30,3,True,True,0.9999999940765932,True,1.0,True,0.908367794107172,Voting
41,4,True,True,0.9999999999965804,True,1.0,True,0.908367794107172,Voting
33,30,True,True,1.0,True,1.0,True,0.908367794107172,Voting
1,1,True,True,0.9538411018427704,True,1.0,True,0.923962849967628,Voting
26,11,True,True,1.0,True,1.0,True,0.9053265434026692,Voting
14,1,True,True,0.9932374489869714,True,1.0,True,0.942025377530959,Voting
151,55,True,True,1.0,True,1.0,True,0.908367794107172,Voting
48,16,True,True,1.0,True,1.0,True,0.908367794107172,Voting
33,6,True,True,1.0,True,1.0,True,0.908367794107172,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
23,0,True,True,0.5264392330222604,True,0.6813020093941147,True,0.5028007400466925,Voting
9,5,True,True,0.9999999999982656,True,1.0,True,0.9213678599793248,Voting
2,1,True,True,0.9482659181724951,True,0.9590410672470168,True,0.5259825993625575,Voting
4,2,True,True,0.9998908749067332,True,1.0,True,0.9019836215913674,Voting
16,13,True,True,1.0,True,1.0,True,0.9414812737454872,Voting
68,29,True,True,1.0,True,1.0,True,0.908367794107172,Voting
23,6,True,True,0.9999999999999994,True,1.0,True,0.879704212880405,Voting
23,0,True,True,0.5264392330222604,True,0.6813020093941147,True,0.5028007400466925,Voting
4,3,True,True,0.999999643118558,True,1.0,True,0.9019836215913674,Voting
17,3,True,True,0.999999954022226,True,1.0,True,0.9414812737455054,Voting
8,0,True,False,0.15266677931605818,False,0.3738095238095238,False,0.4932486353398112,Voting
15,3,True,True,0.9999999369816006,True,1.0,True,0.9418312242849496,Voting
2,1,True,True,0.9482659181724951,True,0.9590410672470168,True,0.5259825993625575,Voting
13,5,True,True,0.9999999999990768,True,1.0,True,0.9437204015515188,Voting
5,0,False,False,0.012330765660568023,False,0.0,False,0.06319093109188798,Voting
8,3,True,True,0.9999998100298872,True,1.0,True,0.9199526160639688,Voting
68,29,True,True,1.0,True,1.0,True,0.908367794107172,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
7,3,True,True,0.9999997775947864,True,1.0,True,0.9193813053979418,Voting
196,48,True,True,1.0,True,1.0,True,0.908367794107172,Voting
24,2,True,True,0.999995334843234,True,1.0,True,0.9022080567243916,Voting
35,6,True,True,1.0,True,1.0,True,0.908367794107172,Voting
4,4,True,True,0.9999999988332386,True,1.0,True,0.9019836215913674,Voting
21,10,True,True,1.0,True,1.0,True,0.9412030392259652,Voting
45,9,True,True,1.0,True,1.0,True,0.908367794107172,Voting
44,6,True,True,1.0,True,1.0,True,0.908367794107172,Voting
4,2,True,True,0.9998908749067332,True,1.0,True,0.9019836215913674,Voting
7,3,True,True,0.9999997775947864,True,1.0,True,0.9193813053979418,Voting
19,5,True,True,0.9999999999996416,True,1.0,True,0.9548495485096924,Voting
159,79,True,True,1.0,True,1.0,True,0.908367794107172,Voting
29,8,True,True,1.0,True,1.0,True,0.908367794107172,Voting
0,0,True,False,0.3391526314715753,True,1.0,True,0.9999989063908384,Voting
47,2,True,True,0.9999998757494056,True,1.0,True,0.908367794107172,Voting
8,2,True,True,0.9999419031979956,True,1.0,True,0.9199526160639688,Voting
24,3,True,True,0.999999984747891,True,1.0,True,0.9022080567243916,Voting
23,0,True,True,0.5264392330222604,True,0.6813020093941147,True,0.5028007400466925,Voting
50,16,True,True,1.0,True,1.0,True,0.908367794107172,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
13,7,True,True,1.0,True,1.0,True,0.9437204015515188,Voting
11,3,True,True,0.999999881612405,True,1.0,True,0.9390343317441194,Voting
17,4,True,True,0.9999999998496838,True,1.0,True,0.9414812737455054,Voting
3,2,True,True,0.9998722502441184,True,1.0,True,0.9277144301181368,Voting
2,1,True,True,0.9482659181724951,True,0.9590410672470168,True,0.5259825993625575,Voting
37,4,True,True,0.999999999993576,True,1.0,True,0.908367794107172,Voting
13,2,True,True,0.9999735823075868,True,1.0,True,0.9437204015515188,Voting
39,16,True,True,1.0,True,1.0,True,0.908367794107172,Voting
83,9,True,True,1.0,True,1.0,True,0.908367794107172,Voting
18,5,True,True,0.9999999999995802,True,1.0,True,0.941481273745485,Voting
46,10,True,True,1.0,True,1.0,True,0.908367794107172,Voting
17,13,True,True,1.0,True,1.0,True,0.9414812737455054,Voting
9,2,False,True,0.9999503746548232,True,1.0,True,0.9213678599793248,Voting
9,2,True,True,0.9999503746548232,True,1.0,True,0.9213678599793248,Voting
4,1,True,True,0.9696506018224458,True,1.0,True,0.9004751002645425,Voting
24,16,True,True,1.0,True,1.0,True,0.9022080567243916,Voting
18,6,True,True,0.9999999999999986,True,1.0,True,0.941481273745485,Voting
54,29,True,True,1.0,True,1.0,True,0.908367794107172,Voting
12,4,True,True,0.9999850702382816,True,1.0,True,0.8877314877233926,Voting
5,2,True,True,0.9851917792979512,True,1.0,True,0.902904834110014,Voting
1,1,True,True,0.5967533518252927,True,1.0,True,0.9997985579677188,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
12,3,True,True,0.9996828203875148,True,1.0,True,0.8877314877233926,Voting
11,2,True,True,0.9925676623432984,True,1.0,True,0.8486741021121579,Voting
9,4,True,True,0.9999786840713836,True,1.0,True,0.8882828660994171,Voting
37,2,True,True,0.9996531975447877,True,1.0,True,0.9137835030753392,Voting
7,7,True,True,0.9999999971887508,True,1.0,True,0.8982753325061067,Voting
49,0,True,True,0.96607124753112,True,1.0,True,0.9081549765056564,Voting
40,7,True,True,0.9999999999440702,True,1.0,True,0.9146554554596776,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
4,2,True,True,0.9834182197459008,True,1.0,True,0.9111229333767906,Voting
17,4,True,True,0.9999917530110242,True,1.0,True,0.8820521119218819,Voting
10,2,True,True,0.9916543547164716,True,1.0,True,0.8796659046991638,Voting
12,2,True,True,0.9933830569647122,True,1.0,True,0.8466515416339248,Voting
11,3,True,True,0.9996428863784179,True,1.0,True,0.8891768916997863,Voting
13,3,True,True,0.99971829257885,True,1.0,True,0.8873975276187148,Voting
23,0,True,True,0.7006114170206598,True,0.6902378079436902,True,0.5128964401777257,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
56,5,True,True,0.9999999962148453,True,1.0,True,0.9146554554596776,Voting
120,42,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
10,2,True,True,0.9916543547164716,True,1.0,True,0.8796659046991638,Voting
6,5,True,True,0.9999985686577638,True,1.0,True,0.8959610137126145,Voting
6,1,True,True,0.6047546319236218,True,0.7038461538461538,False,0.4635930681732567,Voting
5,2,True,True,0.9851917792979512,True,1.0,True,0.902904834110014,Voting
1,1,True,True,0.5967533518252927,True,1.0,True,0.9997985579677188,Voting
6,2,True,True,0.986783557238736,True,1.0,True,0.8959610137126145,Voting
198,66,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
4,2,True,True,0.9834182197459008,True,1.0,True,0.9111229333767906,Voting
107,22,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
13,3,True,True,0.99971829257885,True,1.0,True,0.8873975276187148,Voting
154,23,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
14,4,True,True,0.9999882252818744,True,1.0,True,0.8844329684596641,Voting
23,2,True,True,0.9981807067946196,True,1.0,True,0.9233430011322948,Voting
18,9,True,True,0.9999999999983152,True,1.0,True,0.9171618044043168,Voting
118,52,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
2,1,True,True,0.5769362771579887,True,0.9542014234441768,True,0.519449749286229,Voting
41,2,True,True,0.9997842056546554,True,1.0,True,0.9137835030753392,Voting
5,5,True,True,0.9999983882544288,True,1.0,True,0.902904834110014,Voting
84,45,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
15,10,True,True,0.9999999999998868,True,1.0,True,0.8841259840388029,Voting
15,4,True,True,0.9999895431951612,True,1.0,True,0.8841259840388029,Voting
46,13,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
2,1,True,True,0.5769362771579887,True,0.9542014234441768,True,0.519449749286229,Voting
173,118,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
205,48,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
10,4,True,True,0.9999810698466616,True,1.0,True,0.8817502131611327,Voting
15,12,True,True,0.9999999999999996,True,1.0,True,0.8841259840388029,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
26,3,True,True,0.9999397586161609,True,1.0,True,0.9143744328542878,Voting
20,8,True,True,0.9999999999717474,True,1.0,True,0.921655310844364,Voting
5,2,True,True,0.9851917792979512,True,1.0,True,0.902904834110014,Voting
20,8,True,True,0.9999999999717474,True,1.0,True,0.921655310844364,Voting
44,4,True,True,0.9999996655213452,True,1.0,True,0.9146554554596776,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
41,6,True,True,0.9999999989438252,True,1.0,True,0.9146554554596776,Voting
23,12,True,True,1.0,True,1.0,True,0.9240863795015728,Voting
199,66,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
100,46,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
1,1,True,True,0.5967533518252927,True,1.0,True,0.9997985579677188,Voting
9,9,True,True,0.9999999999950968,True,1.0,True,0.8882828660994171,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
10,5,True,True,0.9999991097104908,True,1.0,True,0.8817502131611327,Voting
8,8,True,True,0.9999999998825914,True,1.0,True,0.8701574509770311,Voting
49,16,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
15,3,True,True,0.9997777870355606,True,1.0,True,0.8841259840388029,Voting
19,8,True,True,0.9999999999681864,True,1.0,True,0.923256245860077,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
60,34,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
74,31,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
20,12,True,True,1.0,True,1.0,True,0.921655310844364,Voting
82,17,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
2,1,True,True,0.5769362771579887,True,0.9542014234441768,True,0.519449749286229,Voting
15,3,True,True,0.9997777870355606,True,1.0,True,0.8841259840388029,Voting
10,0,True,False,0.0750203897842886,False,0.43690476190476185,True,0.7253529488093308,AdaBoost
11,6,True,True,0.9999999628179994,True,1.0,True,0.8891768916997863,Voting
20,0,True,False,0.4630785745243133,True,0.7419219908058917,True,0.5064192568051551,Voting
4,3,True,True,0.9991813906216306,True,1.0,True,0.9111229333767906,Voting
51,14,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
5,0,False,False,0.015651167533793926,False,0.0,False,0.07065673681740285,Voting
3,2,True,True,0.9814446177970592,True,1.0,True,0.9463037785218729,Voting
4,4,True,True,0.9999614123863412,True,1.0,True,0.9111229333767906,Voting
56,6,True,True,0.999999999821993,True,1.0,True,0.9146554554596776,Voting
6,5,True,True,0.9999985686577638,True,1.0,True,0.8959610137126145,Voting
18,5,True,True,0.999999655565936,True,1.0,True,0.9171618044043168,Voting
15,3,True,True,0.9997777870355606,True,1.0,True,0.8841259840388029,Voting
25,4,True,True,0.9999968093723038,True,1.0,True,0.8984354876830626,Voting
56,19,True,True,1.0,True,1.0,True,0.9146554554596776,Voting
0,0,True,False,0.3430602293840966,True,1.0,True,0.9999996757566384,Voting
128,8,True,True,1.0,True,1.0,True,0.868380159738565,Voting
65,7,True,True,0.9999999999973282,True,1.0,True,0.868380159738565,Voting
18,3,True,True,0.9998570583610178,True,1.0,True,0.8837357649886411,Voting
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
38,3,True,True,0.9999847437074102,True,1.0,True,0.8683801597258067,Voting
2,1,True,True,0.6124833963178541,True,0.9719359762101698,True,0.5182212249582562,Voting
125,77,True,True,1.0,True,1.0,True,0.8683801597489437,Voting
20,12,True,True,1.0,True,1.0,True,0.8786922571175579,Voting
9,4,True,True,0.999982958476598,True,1.0,True,0.8861303745161009,Voting
14,14,True,True,1.0,True,1.0,True,0.9008430552435662,Voting
20,0,True,False,0.3995281739098923,True,1.0,True,0.5062906130705881,Voting
6,2,True,True,0.9878788800883456,True,1.0,True,0.9139950859934496,Voting
208,59,True,True,1.0,True,1.0,True,0.8683801597489437,Voting
151,10,True,True,1.0,True,1.0,True,0.868380159738565,Voting
43,7,True,True,0.9999999999686771,True,1.0,True,0.868380159738565,Voting
23,0,True,True,0.6120849180139624,True,0.7430353535353535,True,0.5060426464030497,Voting
48,19,True,True,1.0,True,1.0,True,0.868380159738565,Voting
9,9,True,True,0.9999999999973348,True,1.0,True,0.8861303745161009,Voting
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
45,3,True,True,0.9999930288704654,True,1.0,True,0.8683801597258067,Voting
10,1,True,True,0.7170608719213862,False,0.2041666666666667,False,0.4931051044338273,Voting
