cbo,lcom3,mfa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
3,2.0,0.931818182,True,True,0.9569371278388658,True,1.0,True,0.96556778195538,RandomForest
0,2.0,0.0,False,False,0.18129349969644976,False,0.0636219457517766,False,0.4857922970757216,RandomForest
18,2.0,0.0,True,True,0.9994484184758198,True,0.95,True,0.8320700428228077,RandomForest
2,2.0,0.886792453,True,True,0.9318011522280116,True,1.0,True,0.9734591272741407,RandomForest
2,0.5,0.944444444,True,True,0.9647485635243026,True,0.9,True,0.8289281049520301,RandomForest
5,2.0,0.0,True,True,0.6286850425112154,True,0.8083333333333332,True,0.5121636393497903,RandomForest
0,2.0,0.0,False,False,0.18129349969644976,False,0.0636219457517766,False,0.4857922970757216,RandomForest
8,0.638888889,0.0,True,True,0.9367570582834812,True,1.0,True,0.9726220835956076,RandomForest
2,2.0,0.979166667,True,True,0.949869817543474,True,1.0,True,0.9682488640010198,RandomForest
1,2.0,0.0,False,False,0.40032911053183584,True,0.5714574314574314,True,0.5021901941749397,Voting
9,2.0,0.833333333,True,True,0.9941094937075988,True,1.0,True,0.9916865563139468,RandomForest
19,0.833333333,0.9,True,True,0.9999527385878264,True,1.0,True,0.94774682344498,RandomForest
2,2.0,0.979166667,True,True,0.949869817543474,True,1.0,True,0.9682488640010198,RandomForest
5,0.375,0.533333333,True,True,0.9563256960785212,True,1.0,True,0.9555153426952936,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
24,2.0,0.0,True,True,0.6666445649893401,False,0.4,False,0.3426717352585103,Voting
3,0.0,0.0,True,True,0.5148607196306564,False,0.5,True,0.7579556222875656,RandomForest
11,2.0,0.653061224,True,True,0.995810529184649,True,1.0,True,0.9760810314363192,RandomForest
7,0.685714286,0.0,True,True,0.9220390265006541,True,1.0,True,0.9649178777914821,RandomForest
20,0.988095238,0.779661017,True,True,0.9999751202354008,True,0.9,True,0.8204084025048987,RandomForest
2,0.0,0.0,False,False,0.4744040372541531,False,0.4,True,0.5096183083363811,RandomForest
3,1.2,0.0,False,True,0.6813943088587711,True,1.0,True,0.8414444883752425,RandomForest
10,0.7179487179999999,0.2,True,True,0.9877622421650925,True,1.0,True,0.9411609273607074,RandomForest
10,0.5,0.0,True,True,0.985991132793296,True,1.0,True,0.9612161436557859,RandomForest
0,1.043478261,0.0,False,False,0.2380468360994576,False,0.009574468085106385,False,0.14950686105689354,RandomForest
60,0.934911243,0.0,True,True,0.9999999999969229,True,1.0,True,0.9679254731470772,RandomForest
3,2.0,0.931818182,True,True,0.9469744307296752,True,1.0,True,0.9573717731957728,RandomForest
3,2.0,0.0,True,True,0.6187054686380623,True,1.0,True,0.9636894459582288,RandomForest
0,2.0,0.0,True,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
0,0.08,0.0,True,False,0.3842186726080103,False,0.1,False,0.3307998553213745,RandomForest
0,0.882032668,0.0,False,False,0.2585036649417889,False,0.1,False,0.2598805677785014,RandomForest
6,2.0,0.971830986,True,True,0.9850169360486464,True,1.0,True,0.9447708868552898,RandomForest
2,2.0,0.0,True,True,0.5565332319224446,True,0.964587057887018,True,0.5168934889254937,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
6,0.7142857140000001,0.932432432,True,True,0.9906050511422668,True,1.0,True,0.9701672531412276,RandomForest
6,0.7142857140000001,0.333333333,True,True,0.9356408876371992,True,1.0,True,0.9363184750238808,RandomForest
3,1.5,0.0,False,True,0.6520479571170766,True,0.9,True,0.9029884400480132,RandomForest
3,2.0,0.891304348,True,True,0.9384104222067758,True,1.0,True,0.9255734221293545,RandomForest
14,0.807692308,0.0,True,True,0.9983188136658376,True,0.9,True,0.8326343389763283,RandomForest
7,0.0,0.545454545,True,True,0.6550086898146305,True,0.9,True,0.7793651186483841,RandomForest
5,1.25,0.0,True,True,0.7750707529089335,True,0.9,True,0.6930829234087701,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
16,0.9969758059999999,0.0,True,True,0.999373190446782,True,1.0,True,0.9209463377932716,RandomForest
6,1.333333333,0.971830986,True,True,0.9887371671829562,True,1.0,True,0.9469910221141888,RandomForest
2,2.0,0.0,True,True,0.5565332319224446,True,0.964587057887018,True,0.5168934889254937,RandomForest
2,0.35714285700000004,0.0,True,True,0.7541788398968742,True,1.0,True,0.9862977411282062,RandomForest
2,2.0,0.854545455,True,True,0.9067785653469284,True,1.0,True,0.9595024360240122,RandomForest
3,2.0,0.8039215690000001,True,True,0.9144772765049024,True,1.0,True,0.9156098506238436,RandomForest
2,2.0,0.959183673,True,True,0.9343171307737468,True,1.0,True,0.9698047868336755,RandomForest
1,2.0,0.0,True,False,0.3664232232439116,False,0.4042207792207792,True,0.5005131815404351,AdaBoost
11,2.0,0.916666667,True,True,0.9983975581946938,True,1.0,True,0.9191166272680418,RandomForest
1,0.25,0.764705882,True,True,0.9258032124019404,True,0.9,False,0.4951813987666073,RandomForest
13,2.0,0.0,True,True,0.9938333468071344,True,1.0,True,0.9847188897227408,RandomForest
9,0.740740741,0.272727273,True,True,0.98121280594498,True,1.0,True,0.9595265390862322,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
2,1.142857143,0.0,True,True,0.6230059512540315,True,0.9,True,0.8783174918812967,RandomForest
2,2.0,0.979166667,True,True,0.9383619835871312,True,1.0,True,0.9714366954509306,RandomForest
51,0.8979166670000001,0.0,True,True,0.9999999998504876,True,1.0,True,0.9675342552718492,RandomForest
3,2.0,0.0,False,True,0.6187054686380623,True,1.0,True,0.9636894459582288,RandomForest
18,0.9661654140000001,0.0,True,True,0.9997570749948008,True,1.0,True,0.9668647142225746,RandomForest
2,2.0,0.959183673,True,True,0.9343171307737468,True,1.0,True,0.9698047868336755,RandomForest
6,0.0,0.916666667,True,True,0.6594982816958811,True,0.6,True,0.6705473330468997,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
9,0.904761905,0.88,True,True,0.9968765196674956,True,1.0,True,0.9752727239838938,RandomForest
0,0.375,0.8,False,True,0.5688717209516705,False,0.2,False,0.39478976432487856,RandomForest
13,2.0,0.882352941,True,True,0.9993766174521792,True,1.0,True,0.8052920231615285,RandomForest
39,0.982905983,0.977777778,True,True,0.9999999952898496,True,0.8,True,0.8736029110473745,RandomForest
0,2.0,0.0,False,False,0.1857098464927546,False,0.0623537913083456,False,0.4860451082602397,RandomForest
1,2.0,0.0,True,False,0.3664232232439116,False,0.4042207792207792,True,0.5005131815404351,AdaBoost
2,2.0,0.94,True,True,0.930095273595044,True,1.0,True,0.9776485790774287,RandomForest
32,0.9061771559999999,0.0,True,True,0.9999994466507802,True,1.0,True,0.9676727562082424,RandomForest
0,0.5,0.974358974,False,True,0.6015524994276237,False,0.1,False,0.1332938494293196,RandomForest
9,0.666666667,0.851851852,True,True,0.9985635703912168,True,1.0,True,0.9727386890483736,RandomForest
13,0.767857143,0.0,False,True,0.9985956213313726,True,1.0,True,0.8872911198635733,RandomForest
8,0.46296296299999995,0.0,True,True,0.968049569722204,True,1.0,True,0.9231433778403938,RandomForest
0,2.0,1.0,False,True,0.5840865984629325,False,0.0,False,0.15236249346991362,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
6,2.0,1.0,True,True,0.993721850023408,True,1.0,True,0.905731852037734,RandomForest
4,0.625,0.5,True,True,0.9403821372082168,True,1.0,True,0.931581891676582,RandomForest
1,1.037878788,0.0,False,True,0.5907132742532489,True,0.9,True,0.6610244735564262,RandomForest
8,0.5,0.0,True,True,0.9666651560858824,True,1.0,True,0.9231433778403938,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
2,2.0,0.0,True,True,0.5511991339785695,True,0.9532032205693344,True,0.5182179622556773,RandomForest
8,2.0,0.0,False,True,0.7232263823469016,True,0.6166666666666666,False,0.4998816377674866,AdaBoost
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
10,1.023550725,0.0,True,True,0.984543965702682,True,1.0,True,0.8843767513057121,RandomForest
11,0.7142857140000001,0.6875,True,True,0.9991985545185322,True,1.0,True,0.9571570487461128,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
3,0.666666667,0.0,True,True,0.7398690740640287,True,1.0,True,0.938695808834658,RandomForest
4,0.0,0.944444444,True,True,0.9892694575071128,True,0.8,True,0.7685651384336545,RandomForest
18,2.0,0.666666667,True,True,0.9999689001443128,True,1.0,True,0.8901388893003513,RandomForest
11,2.0,0.8214285709999999,True,True,0.999174411930806,True,1.0,True,0.9449331085379442,RandomForest
17,2.0,0.9090909090000001,True,True,0.999968630968878,True,1.0,True,0.8603736540272791,RandomForest
7,0.7179487179999999,0.806451613,True,True,0.9953159150754892,True,1.0,True,0.9727938131768163,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
0,0.7777777779999999,0.0,False,False,0.24754132657672534,False,0.0,False,0.15715858938320396,RandomForest
21,0.8516129029999999,0.333333333,True,True,0.9999891050830384,True,1.0,True,0.9439586950704534,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
15,0.901234568,0.0,True,True,0.9995644877059496,True,1.0,True,0.9612699119755652,RandomForest
0,0.5,0.974358974,False,True,0.6015524994276237,False,0.1,False,0.1332938494293196,RandomForest
0,2.0,1.0,False,True,0.5840865984629325,False,0.0,False,0.15236249346991362,RandomForest
11,2.0,0.9090909090000001,True,True,0.9993626285453908,True,1.0,True,0.8991236188045024,RandomForest
25,0.9457364340000001,0.3695652170000001,True,True,0.9999985267300464,True,1.0,True,0.9849741230095868,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
21,0.125,0.0,True,True,0.9999819703412336,True,1.0,True,0.8445700121167738,RandomForest
18,0.951219512,0.601941748,True,True,0.9999716820395572,True,1.0,True,0.9821755067571128,RandomForest
29,0.75,0.0,True,True,0.9999995831260368,True,1.0,True,0.9266453733622132,RandomForest
1,1.095238095,0.0,True,True,0.5846659327907755,True,0.7555555555555555,True,0.5464762347459365,RandomForest
29,0.926666667,0.0,True,True,0.9999995673609486,True,1.0,True,0.9673343401489091,RandomForest
14,2.0,0.0,True,True,0.9987612382861976,True,0.8166666666666667,True,0.6805865572014576,RandomForest
5,1.111111111,0.0,True,True,0.7908077423989006,True,0.9,True,0.9607190393672088,RandomForest
2,2.0,0.0,True,True,0.5511991339785695,True,0.9532032205693344,True,0.5182179622556773,RandomForest
24,0.9642857140000001,0.535714286,True,True,0.9999982642230548,True,1.0,True,0.9757997755082449,RandomForest
10,1.25,0.0,False,True,0.9809998760086104,True,1.0,True,0.9025690189175064,RandomForest
6,0.333333333,0.894736842,True,True,0.9948952016677524,True,1.0,True,0.8020497080502909,RandomForest
3,2.0,0.911111111,True,True,0.9670982705700664,True,1.0,True,0.9489068372564976,RandomForest
25,0.891304348,0.571428571,True,True,0.999999021273442,True,1.0,True,0.9833051054847036,RandomForest
0,2.0,0.0,False,False,0.1756683467678433,False,0.06965015450072595,False,0.4863855416932232,RandomForest
8,2.0,0.0,True,True,0.7232263823469016,True,0.6166666666666666,False,0.4998816377674866,RandomForest
3,2.0,0.0,True,True,0.5870074356799994,True,0.9302442002442004,True,0.5128018718795856,RandomForest
8,1.0909090909999999,0.0,True,True,0.6050498569919207,True,0.6333333333333333,False,0.4851659688364384,RandomForest
3,1.5,0.9642857140000001,True,True,0.9757590141146918,True,0.9,True,0.8471260474638804,RandomForest
3,2.0,0.0,True,True,0.5870074356799994,True,0.9302442002442004,True,0.5128018718795856,RandomForest
4,0.75,0.967741935,True,True,0.9875932602607759,True,1.0,True,0.9228348776559059,RandomForest
2,1.0,0.0,True,True,0.6433582555036308,True,1.0,True,0.902646393217004,RandomForest
9,2.0,0.0,True,True,0.9370389540540854,True,0.8333333333333333,True,0.8111887284118484,RandomForest
3,2.0,0.788461538,True,True,0.9460041670692636,True,1.0,True,0.9410463721419146,RandomForest
4,2.0,0.0,True,True,0.6670034364779971,True,1.0,True,0.9651866408002798,RandomForest
3,2.0,0.985507246,True,True,0.974052158532722,True,1.0,True,0.9621411433173498,RandomForest
3,2.0,0.872340426,True,True,0.9620424349340015,True,1.0,True,0.9479856238011954,RandomForest
6,2.0,0.971830986,True,True,0.9839023787248016,True,1.0,True,0.9666003870302141,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
1,0.666666667,0.5555555560000001,True,True,0.8475499102696776,True,0.9,True,0.9297046489704146,RandomForest
4,0.5,0.0,True,True,0.801890453144478,True,1.0,True,0.9654191788361264,RandomForest
0,0.6984126979999999,0.0,False,False,0.2770376082958161,False,0.0,False,0.3115313411267936,RandomForest
3,0.4625,0.515151515,True,True,0.9057051582488752,True,1.0,True,0.9221166539331084,RandomForest
4,0.75,0.969230769,True,True,0.9788851993392406,True,1.0,True,0.9436441234898936,RandomForest
31,0.953007519,0.6190476189999999,True,True,0.9999992781476128,True,1.0,True,0.9701197104120882,RandomForest
2,2.0,0.0,True,True,0.5553102409394265,True,0.9388350763350763,True,0.5153143865076096,RandomForest
2,0.9722222220000001,0.6,True,True,0.8681173389669254,True,1.0,True,0.945663495474259,RandomForest
3,2.0,0.911111111,True,True,0.9427675051228926,True,1.0,True,0.9600186996236334,RandomForest
2,2.0,0.979166667,True,True,0.9397938450524194,True,1.0,True,0.9637280533575104,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
4,0.666666667,0.666666667,True,True,0.9480068648113704,True,1.0,True,0.9538693671074204,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
12,0.9632352940000001,0.0,True,True,0.9914099513614244,True,1.0,True,0.9706570850299217,RandomForest
7,1.133333333,0.9090909090000001,True,True,0.990473625524102,True,0.9,True,0.98130312165894,RandomForest
9,1.035714286,0.066666667,True,True,0.9528643195873656,True,0.7,True,0.9581901946793342,RandomForest
2,0.9,0.0,True,True,0.6594842371129727,True,1.0,True,0.7943111345706457,RandomForest
17,0.773809524,0.0,True,True,0.9993909649411704,True,0.8,True,0.716519156979393,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
2,2.0,0.979166667,True,True,0.9397938450524194,True,1.0,True,0.9637280533575104,RandomForest
7,2.0,0.727272727,True,True,0.9693173189755244,True,1.0,True,0.931668248548964,RandomForest
3,1.333333333,0.0,True,False,0.325549977338112,False,0.2,False,0.4808321889822666,RandomForest
2,2.0,0.0,True,True,0.5553102409394265,True,0.9388350763350763,True,0.5153143865076096,RandomForest
2,2.0,0.0,True,True,0.5553102409394265,True,0.9388350763350763,True,0.5153143865076096,RandomForest
2,2.0,0.854545455,True,True,0.9084673903164324,True,1.0,True,0.9681850520413541,RandomForest
2,2.0,0.959183673,True,True,0.9357950250251262,True,1.0,True,0.9744620542947868,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
4,0.666666667,0.9523809520000001,True,True,0.9785874285844924,True,1.0,True,0.9460920116591882,RandomForest
11,2.0,0.64,True,True,0.9946257342657336,True,1.0,True,0.9554249728816832,RandomForest
2,2.0,0.94,True,True,0.9316166930224892,True,1.0,True,0.9851284611393296,RandomForest
0,2.0,0.0,True,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
3,1.0,0.969072165,True,True,0.96712884544163,True,1.0,True,0.8922542846971048,RandomForest
20,2.0,0.0,True,True,0.9997781993916734,True,0.925,True,0.8106855967594007,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
6,2.0,1.0,True,True,0.9855850689005016,True,1.0,True,0.9361194684783432,RandomForest
1,2.0,0.0,False,False,0.4254401388812609,True,0.6983333333333334,True,0.5031539728236549,Voting
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
2,2.0,0.0,True,True,0.5553102409394265,True,0.9388350763350763,True,0.5153143865076096,RandomForest
39,2.0,0.87804878,True,True,0.9999999780345258,True,1.0,True,0.9139375247867012,RandomForest
6,2.0,0.0,True,True,0.6716256673488169,True,0.7,True,0.5085049862171839,RandomForest
0,2.0,1.0,False,True,0.5695186997748659,False,0.0,False,0.15768617165374232,RandomForest
5,0.666666667,0.9552238809999999,True,True,0.985307255583666,True,1.0,True,0.9680127061256808,RandomForest
1,0.0,0.0,False,True,0.7472392664691933,False,0.4,False,0.4623553122460173,RandomForest
5,0.25,0.0,True,True,0.8738709958673573,True,0.8,True,0.7845006612301191,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
0,1.2,0.0,False,False,0.2209003201405801,False,0.0039603960396039604,False,0.257650244513784,RandomForest
2,2.0,0.0,True,True,0.5553102409394265,True,0.9388350763350763,True,0.5153143865076096,RandomForest
3,0.9285714290000001,0.0,True,True,0.7005047867872478,True,1.0,True,0.8821316060934395,RandomForest
36,2.0,0.0,True,True,0.999999637571982,True,0.825,True,0.7590377101479304,RandomForest
4,2.0,0.0,True,True,0.659637873500599,True,1.0,True,0.9819696937556199,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
0,2.0,0.0,False,False,0.1929629404363416,False,0.06649956023746731,False,0.4863095076241009,RandomForest
15,0.84981685,0.0,True,True,0.9984644146333154,True,1.0,True,0.8656035275751945,RandomForest
15,0.964102564,0.47826087,True,True,0.9993674179227692,True,1.0,True,0.9580121941092986,RandomForest
3,2.0,0.872340426,True,True,0.9312916277016836,True,1.0,True,0.9789517383295836,RandomForest
4,0.75,0.9607843140000001,True,True,0.9819907601391108,True,1.0,True,0.9424792205707544,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
3,2.0,0.854166667,True,True,0.9263463723146448,True,1.0,True,0.9787844554827564,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
6,2.0,0.0,True,True,0.6605026780800463,True,0.7455128205128205,True,0.5036975808342481,RandomForest
13,0.9,0.954545455,True,True,0.9997400962198592,True,0.9,True,0.8288507409299384,RandomForest
52,1.166666667,0.0,True,True,0.9999999999814728,True,0.8,True,0.8206958224881994,RandomForest
6,0.0,0.0,False,True,0.9605064134203296,True,1.0,True,0.5967735595037247,RandomForest
9,2.0,0.8214285709999999,True,True,0.994696978587096,True,1.0,True,0.9850660601145316,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
0,0.303030303,0.0,False,True,0.7037111651108803,True,0.7,True,0.8816575847466757,RandomForest
6,2.0,0.0,True,True,0.6605026780800463,True,0.7455128205128205,True,0.5036975808342481,RandomForest
2,2.0,0.0,True,True,0.5508682976565068,True,0.9541068585544484,True,0.516507075794274,RandomForest
3,2.0,0.931818182,True,True,0.9450811484746716,True,1.0,True,0.9716626282998116,RandomForest
3,1.166666667,0.0,True,True,0.6885860580945183,True,0.7,False,0.4073754935413774,RandomForest
3,2.0,0.0,True,True,0.5855523332543311,True,0.8007223495458788,True,0.5143127389510497,RandomForest
11,1.333333333,0.0,True,True,0.989630331717568,True,0.6,True,0.7422902439884402,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
20,0.8327526129999999,0.8,True,True,0.9999875144107232,True,1.0,True,0.8138428779886575,RandomForest
4,0.333333333,0.0,True,True,0.8723133243391391,True,1.0,True,0.9771080918224928,RandomForest
12,0.9070548709999999,0.0,True,True,0.996579204283841,True,1.0,True,0.9363545630116868,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
1,0.857142857,0.0,False,True,0.637540808288469,True,0.9,True,0.7092638477577481,RandomForest
2,2.0,0.0,True,True,0.5508682976565068,True,0.9541068585544484,True,0.516507075794274,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
6,2.0,0.882352941,True,True,0.979665636782338,True,1.0,True,0.9834077338246184,RandomForest
16,2.0,0.8684210529999999,True,True,0.9999004865181448,True,1.0,True,0.8648986069353384,RandomForest
0,0.0,0.85,False,True,0.5876374776805872,False,0.1,False,0.1580109969188451,RandomForest
2,1.333333333,0.975308642,True,True,0.9491546395795584,True,0.8,True,0.9487438260518231,RandomForest
7,1.066666667,0.0,True,True,0.9059268201779916,True,0.8,True,0.5440799939730149,RandomForest
2,2.0,0.87037037,True,True,0.906302333916087,True,1.0,True,0.9922040395359968,RandomForest
16,0.97979798,0.0,True,True,0.9996567841728112,True,1.0,True,0.978315471667884,RandomForest
2,0.666666667,0.0,True,True,0.7194525534252135,True,1.0,True,0.9426078866608524,RandomForest
2,2.0,0.979166667,True,True,0.9347149254581394,True,1.0,True,0.9712959882290324,RandomForest
21,0.939393939,0.0,True,True,0.9999681515473264,True,1.0,True,0.9571865649673752,RandomForest
3,2.0,0.931818182,True,True,0.9450811484746716,True,1.0,True,0.9716626282998116,RandomForest
3,2.0,0.895238095,True,True,0.9370228186278258,True,1.0,True,0.9789517383295836,RandomForest
1,0.791666667,0.47619047600000003,True,True,0.8149447858701576,True,1.0,True,0.9401144756253432,RandomForest
16,0.6,0.632911392,True,True,0.666565594656114,True,1.0,True,0.8188492661062814,RandomForest
3,2.0,0.979166667,True,True,0.953694375019142,True,1.0,True,0.9552154319332108,RandomForest
48,0.333333333,0.944444444,True,True,0.9999999999812552,True,1.0,True,0.9485713834851786,RandomForest
3,2.0,0.0,True,True,0.5855523332543311,True,0.8007223495458788,True,0.5143127389510497,RandomForest
11,0.7894736840000001,0.64,True,True,0.9985949092840012,True,1.0,True,0.9018050649366516,RandomForest
2,2.0,0.959183673,True,True,0.9304270249458644,True,1.0,True,0.984414279442016,RandomForest
7,2.0,0.0,True,True,0.8299286078918383,True,0.9,True,0.8090373709958699,RandomForest
14,1.5,0.0,False,True,0.9986807510018066,True,0.9,True,0.7839234678154848,RandomForest
41,0.863095238,0.0,True,True,0.9999999971573637,True,1.0,True,0.9595712073429922,RandomForest
17,2.0,0.0,True,True,0.8886043956245843,True,0.7657142857142857,True,0.5138512735666699,RandomForest
6,1.333333333,0.971830986,True,True,0.9899594756128997,True,1.0,True,0.9188546491861443,RandomForest
2,2.0,0.9215686270000001,True,True,0.921269867167124,True,1.0,True,0.9915553838900936,RandomForest
3,2.0,0.911111111,True,True,0.9406802728865218,True,1.0,True,0.9717253572172794,RandomForest
14,0.882352941,0.0,True,True,0.9990414446100386,True,1.0,True,0.9816919535209898,RandomForest
7,0.75,0.545454545,True,True,0.9820953791037932,True,1.0,True,0.9622926652481624,RandomForest
10,0.5,0.884615385,True,True,0.9988758530314126,True,1.0,True,0.8397093021401761,RandomForest
6,2.0,0.428571429,True,True,0.8801496102485911,True,1.0,True,0.9273576416436372,RandomForest
0,2.0,0.0,False,False,0.1786297262661204,False,0.08357170923635537,False,0.4865860571767816,RandomForest
3,2.0,0.734375,True,True,0.8960837387675754,True,1.0,True,0.9078964881538358,RandomForest
19,0.611111111,0.625,True,True,0.9999924138352616,True,1.0,True,0.9285301947522486,RandomForest
3,2.0,0.810344828,True,True,0.9227389338367028,True,1.0,True,0.9132701576906468,RandomForest
6,0.8,0.0,True,True,0.8866989827236429,True,1.0,True,0.8631813268756319,RandomForest
13,2.0,0.0,True,True,0.9986215905363744,True,1.0,True,0.8591941921334295,RandomForest
2,2.0,0.0,True,True,0.5552064907321269,True,0.9419126500217696,True,0.5162383983604448,RandomForest
46,0.055555556,0.0,True,True,0.9999999999916248,True,0.9,True,0.8798925977885262,RandomForest
9,0.7564102559999999,0.0,True,True,0.9816426628688896,True,1.0,True,0.9966343431592568,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
2,2.0,0.0,True,True,0.5552064907321269,True,0.9419126500217696,True,0.5162383983604448,RandomForest
13,2.0,0.666666667,True,True,0.9997124041092136,True,1.0,True,0.9388782825578268,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
0,2.0,0.944444444,True,True,0.532807773156069,False,0.3,False,0.4553439690743359,Voting
2,2.0,0.979166667,True,True,0.9392668920312908,True,1.0,True,0.9650181135531308,RandomForest
1,2.0,0.0,True,False,0.3973803263002637,True,0.6805555555555556,True,0.5021619482794621,RandomForest
5,2.0,1.0,True,True,0.9852705329200944,True,1.0,True,0.9434328111143672,RandomForest
12,2.0,0.7333333329999999,True,True,0.9995173200893942,True,1.0,True,0.9443761693964259,RandomForest
1,2.0,0.0,False,False,0.3973803263002637,True,0.6805555555555556,True,0.5021619482794621,Voting
4,0.75,0.966101695,True,True,0.98218783122057,True,1.0,True,0.9554143267375638,RandomForest
5,2.0,0.0,True,True,0.6824334006522058,True,0.7875,True,0.5099795231193474,RandomForest
2,2.0,0.9215686270000001,True,True,0.9268682585943924,True,1.0,True,0.9652437961149544,RandomForest
0,2.0,0.0,True,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
14,0.666666667,0.0,True,True,0.9996109208629956,True,1.0,True,0.9587529510963492,RandomForest
16,2.0,0.0,False,True,0.9998538137421268,True,1.0,True,0.8278114940980834,RandomForest
3,2.0,0.717557252,True,True,0.8893393657610908,True,1.0,True,0.9086680876742088,RandomForest
14,0.985714286,0.307692308,True,True,0.999752388917916,True,1.0,True,0.9590963001778716,RandomForest
3,2.0,0.773584906,True,True,0.9106492831272224,True,1.0,True,0.8453789273919069,RandomForest
10,2.0,1.0,False,True,0.9991981149205552,True,1.0,True,0.95740071232142,RandomForest
3,2.0,1.0,True,True,0.9624842306263588,True,0.9,True,0.7889909837587233,RandomForest
4,1.25,0.0,True,True,0.7313248986073129,True,0.7,True,0.6826121579122545,RandomForest
3,1.0,0.897727273,True,True,0.9619182882446891,True,1.0,True,0.8982805091864836,RandomForest
5,0.916666667,0.608695652,True,True,0.9562609771711582,True,1.0,True,0.9653155048328748,RandomForest
13,0.951219512,0.046511628,True,True,0.9991871193330144,True,0.9,True,0.8573217895756785,RandomForest
