rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
9,1,False,False,0.01014785767892769,False,0.0,False,0.08042900891181834,AdaBoost
44,1,False,False,0.011013096217430001,False,0.0,False,0.08042900891181834,AdaBoost
10,0,False,False,0.009200283762832984,False,0.0,False,5.114214496132986e-05,AdaBoost
88,2,False,False,0.014900861195007869,False,0.0,False,0.028117291843955512,AdaBoost
64,0,False,False,0.010663273563888341,False,0.0,False,0.02197086947983514,AdaBoost
27,1,False,False,0.010530577567574216,False,0.0,False,0.08042900891181834,AdaBoost
14,0,False,False,0.009267370876770709,False,0.0,False,5.080095942320378e-05,AdaBoost
33,0,False,False,0.009669231186418015,False,0.0,False,5.080095942320378e-05,AdaBoost
39,1,False,False,0.010858097622386756,False,0.0,False,0.08042900891181834,AdaBoost
45,5,False,False,0.02527602068410193,False,0.0,False,0.02628010001758506,AdaBoost
16,1,False,False,0.010281486443661706,False,0.0,False,0.08042900891181834,AdaBoost
86,3,False,False,0.017546941548403115,False,0.0,False,0.06303354201822083,AdaBoost
18,1,False,False,0.010323234633285685,False,0.0,False,0.08042900891181834,AdaBoost
3,0,False,False,0.0090979917442078,False,0.0,False,0.011291906967764123,AdaBoost
17,0,False,False,0.005983499401079396,False,0.0,False,0.00124605653367917,AdaBoost
5,0,False,False,0.00570360718113144,False,0.0,False,0.0004930879721011293,AdaBoost
1,0,False,False,0.005618193211410918,False,0.0,False,0.013957409871280795,AdaBoost
78,2,False,False,0.01065579141570846,False,0.0,False,0.044667885988531435,AdaBoost
4,0,False,False,0.040769596039435516,False,0.11962694168576522,False,0.4875822095305412,AdaBoost
57,2,False,False,0.009489734009885736,False,0.0,False,0.04443844546623468,AdaBoost
14,0,False,False,0.005910244472325125,False,0.0,False,0.00124605653367917,AdaBoost
12,3,False,False,0.00915538547565997,False,0.0,False,0.05189119595222935,AdaBoost
63,0,False,False,0.0074170484376099325,False,0.0,False,0.03570599564164646,AdaBoost
4,0,True,False,0.040769596039435516,False,0.11962694168576522,False,0.4875822095305412,AdaBoost
12,2,False,False,0.0077433951635975315,False,0.0,False,0.011850746593100871,AdaBoost
132,6,True,False,0.13140451901639896,False,0.0,False,0.06776375690197073,AdaBoost
45,0,False,False,0.00677786447753664,False,0.0,False,0.002491251004067471,AdaBoost
56,1,False,False,0.008156736583825092,False,0.0,False,0.02879732534093448,AdaBoost
37,1,False,False,0.0074500826157660625,False,0.0,False,0.015919698335776524,AdaBoost
2,0,False,False,0.005639168008586978,False,0.0,False,0.027516866729307643,AdaBoost
31,1,False,False,0.007251665731793428,False,0.0,False,0.0058044705280431395,AdaBoost
25,0,False,False,0.006189583614269853,False,0.0,False,0.00124605653367917,AdaBoost
19,0,False,False,0.006033549732838737,False,0.0,False,0.00124605653367917,AdaBoost
26,2,False,False,0.008206100077451732,False,0.0,False,0.011850746593100871,AdaBoost
32,1,False,False,0.007283997973566505,False,0.0,False,0.0058044705280431395,AdaBoost
10,0,False,False,0.005815965150009966,False,0.0,False,0.00124605653367917,AdaBoost
510,13,False,False,0.4969769202420583,False,0.1,False,0.08682895183893856,AdaBoost
4,0,True,False,0.040769596039435516,False,0.11962694168576522,False,0.4875822095305412,AdaBoost
38,2,False,False,0.00865648374712631,False,0.0,False,0.032246611401854905,AdaBoost
8,0,False,False,0.005770285336922781,False,0.0,False,0.0012449709591494551,AdaBoost
15,0,False,False,0.005934420423009053,False,0.0,False,0.00124605653367917,AdaBoost
101,1,False,False,0.01068641951636437,False,0.0,False,0.02920758979393461,AdaBoost
62,1,False,False,0.008409555275305172,False,0.0,False,0.029055147196616494,AdaBoost
4,0,False,False,0.040769596039435516,False,0.11962694168576522,False,0.4875822095305412,AdaBoost
12,1,False,False,0.006689882324700053,False,0.0,False,0.0058044705280431395,AdaBoost
97,0,False,False,0.009141635736700751,False,0.0,False,0.035858435887462535,AdaBoost
190,5,False,False,0.2702308590744056,False,0.0,False,0.06547229293674696,AdaBoost
108,7,False,False,0.1753254052165718,False,0.0,False,0.05314413452033444,AdaBoost
13,0,False,False,0.005886310785806668,False,0.0,False,0.00124605653367917,AdaBoost
61,1,True,False,0.008366253290232583,False,0.0,False,0.029055147196616494,AdaBoost
9,0,False,False,0.005793003096150906,False,0.0,False,0.001249672381588844,AdaBoost
18,0,False,False,0.006008402931845542,False,0.0,False,0.00124605653367917,AdaBoost
79,1,False,False,0.00923351394823156,False,0.0,False,0.02920758979393461,AdaBoost
25,0,False,False,0.006189583614269853,False,0.0,False,0.00124605653367917,AdaBoost
55,0,False,False,0.17378434981422633,True,0.5283333333333333,True,0.5003673940647805,Voting
2,0,False,False,0.005639168008586978,False,0.0,False,0.027516866729307643,AdaBoost
90,3,False,False,0.01388164035101846,False,0.0,False,0.07754080266040457,AdaBoost
59,0,False,False,0.007263981653430594,False,0.0,False,0.0363640498327675,AdaBoost
3,0,False,False,0.005660396462928018,False,0.0,False,0.03361788630995372,AdaBoost
1,0,False,False,0.005618193211410918,False,0.0,False,0.013957409871280795,AdaBoost
110,3,False,False,0.016715860789859083,False,0.0,False,0.17818805370186053,AdaBoost
32,0,False,False,0.0063830739591251105,False,0.0,False,0.00124605653367917,AdaBoost
117,1,False,False,0.012295604470408377,False,0.0,False,0.2875621016462157,AdaBoost
34,1,False,False,0.009834761817655769,False,0.0,False,0.008577793627326316,AdaBoost
5,0,False,False,0.008000198292323145,False,0.0,False,0.00023910154888042998,AdaBoost
14,0,False,False,0.008180851944998083,False,0.0,False,0.00044731810488017913,AdaBoost
1,0,False,False,0.00792792192919172,False,0.0,False,0.002545647090467504,AdaBoost
25,0,False,False,0.008435064756608697,False,0.0,False,0.000527706586061543,AdaBoost
27,0,False,False,0.008485295016111628,False,0.0,False,0.000527706586061543,AdaBoost
44,0,False,False,0.00896612791536855,False,0.0,False,0.0005312146521935675,AdaBoost
19,1,False,False,0.009405563096668791,False,0.0,False,0.008577793627326316,AdaBoost
18,0,False,False,0.008269026694024437,False,0.0,False,0.000527706586061543,AdaBoost
25,0,False,False,0.008435064756608697,False,0.0,False,0.000527706586061543,AdaBoost
17,0,False,False,0.008246528997071555,False,0.0,False,0.00044731810488017913,AdaBoost
19,2,False,False,0.010885557562251872,False,0.0,False,0.015724710431080764,AdaBoost
6,0,False,False,0.008019047605072606,False,0.0,False,0.00025044076840487,AdaBoost
69,3,False,False,0.015538318698062534,False,0.0,False,0.04757540448224619,AdaBoost
12,0,False,False,0.008138578824716095,False,0.0,False,0.00044573170496670176,AdaBoost
29,0,False,False,0.008536794158167849,False,0.0,False,0.000527706586061543,AdaBoost
5,0,False,False,0.008000198292323145,False,0.0,False,0.00023910154888042998,AdaBoost
52,1,False,False,0.010460450175381754,False,0.0,False,0.012114701414196356,AdaBoost
40,0,False,False,0.008843812412629078,False,0.0,False,0.0005312146521935675,AdaBoost
28,0,False,False,0.008510884761558727,False,0.0,False,0.000527706586061543,AdaBoost
28,1,False,False,0.009653881141550469,False,0.0,False,0.008577793627326316,AdaBoost
29,0,False,False,0.008536794158167849,False,0.0,False,0.000527706586061543,AdaBoost
38,0,False,False,0.008784874613077172,False,0.0,False,0.0005312146521935675,AdaBoost
33,0,False,False,0.008643684968172886,False,0.0,False,0.000527706586061543,AdaBoost
48,0,False,False,0.009094682024393879,False,0.0,False,0.0005312146521935675,AdaBoost
4,0,False,False,0.05560070676189719,False,0.16746507317159492,False,0.4897753964745651,AdaBoost
35,0,False,False,0.008699127871082346,False,0.0,False,0.000527706586061543,AdaBoost
3,0,False,False,0.007963431983448194,False,0.0,False,0.026173580511089853,AdaBoost
4,0,True,False,0.05560070676189719,False,0.16746507317159492,False,0.4897753964745651,AdaBoost
12,0,False,False,0.008138578824716095,False,0.0,False,0.00044573170496670176,AdaBoost
16,0,False,False,0.008224334213644137,False,0.0,False,0.00044731810488017913,AdaBoost
60,1,False,False,0.010786002936813073,False,0.4,False,0.19231575602433545,AdaBoost
76,2,False,False,0.013411320321530584,False,0.0,False,0.03615093257759884,AdaBoost
2,0,False,False,0.007945518837783105,False,0.0,False,0.015474251289534726,AdaBoost
3,0,False,False,0.007963431983448194,False,0.0,False,0.026173580511089853,AdaBoost
38,1,False,False,0.009962560836586207,False,0.0,False,0.012114701414196356,AdaBoost
37,1,False,False,0.009930051553559716,False,0.0,False,0.012114701414196356,AdaBoost
98,0,False,False,0.011549065984735984,False,0.0,False,0.04767557321622325,AdaBoost
30,5,False,False,0.022880049798731927,False,0.0,False,0.013976221168187296,AdaBoost
29,2,False,False,0.011204795532437329,False,0.0,False,0.015724710431080764,AdaBoost
23,1,False,False,0.00951260400651138,False,0.0,False,0.008577793627326316,AdaBoost
1,0,False,False,0.00792792192919172,False,0.0,False,0.002545647090467504,AdaBoost
87,1,False,False,0.012208111243007412,False,0.0,False,0.0496078726735606,AdaBoost
29,0,False,False,0.008536794158167849,False,0.0,False,0.000527706586061543,AdaBoost
1,0,False,False,0.00792792192919172,False,0.0,False,0.002545647090467504,AdaBoost
47,1,False,False,0.010272972334786195,False,0.0,False,0.012114701414196356,AdaBoost
9,0,False,False,0.008077441156230953,False,0.0,False,0.00031032925530263366,AdaBoost
3,0,False,False,0.007963431983448194,False,0.0,False,0.026173580511089853,AdaBoost
0,0,False,False,0.007910643683750647,False,0.0,False,0.002545647090467504,AdaBoost
56,2,False,False,0.01349614765617337,False,0.0,False,0.0626196658477303,AdaBoost
81,3,False,False,0.01812285615898141,False,0.0,False,0.06170270390300655,AdaBoost
15,0,False,False,0.0091756022845894,False,0.0,False,0.0009774816245317203,AdaBoost
23,3,False,False,0.014420897332805396,False,0.0,False,0.0482856943964463,AdaBoost
29,1,False,False,0.010721251266445237,False,0.0,False,0.08319211642086764,AdaBoost
27,2,False,False,0.012285110552923695,False,0.0,False,0.028166318165960574,AdaBoost
53,1,False,False,0.011575683969958284,False,0.0,False,0.08319211642086764,AdaBoost
14,1,False,False,0.010313694711305466,False,0.0,False,0.08319211642086764,AdaBoost
19,2,False,False,0.012031858970491338,False,0.0,False,0.028166318165960574,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.003293050405671213,AdaBoost
144,2,False,False,0.02705451261883654,False,0.0,False,0.2094267983974108,AdaBoost
3,0,False,False,0.008943799511704006,False,0.0,False,0.010500358166735394,AdaBoost
58,1,False,False,0.011791508002924224,False,0.0,False,0.11327277801491442,AdaBoost
8,0,False,False,0.009033667898945436,False,0.0,False,0.0007985548185747611,AdaBoost
106,3,False,False,0.021648540999823315,False,0.0,False,0.06170270390300655,AdaBoost
6,0,False,False,0.008996547325916092,False,0.0,False,0.0003682439884335633,AdaBoost
29,0,False,False,0.009514646447648016,False,0.0,False,0.0009774816245317203,AdaBoost
7,0,False,False,0.009014914048944998,False,0.0,False,0.0007594270642094481,AdaBoost
5,0,False,False,0.008978570553643187,False,0.0,False,0.0003399823763463205,AdaBoost
86,3,False,False,0.018673640253318708,False,0.0,False,0.06170270390300655,AdaBoost
1,0,False,False,0.008910628997167103,False,0.0,False,0.0002490030799228467,AdaBoost
7,0,False,False,0.009014914048944998,False,0.0,False,0.0007594270642094481,AdaBoost
26,0,False,False,0.00943575573995232,False,0.0,False,0.0009774816245317203,AdaBoost
8,0,False,False,0.009033667898945436,False,0.0,False,0.0007985548185747611,AdaBoost
10,1,False,False,0.010220130425008857,False,0.0,False,0.07005642555377738,AdaBoost
4,0,False,False,0.0724530503181524,False,0.19129050312126536,False,0.4922623701532447,AdaBoost
32,0,False,False,0.009597039614612965,False,0.0,False,0.0009774816245317203,AdaBoost
1,0,False,False,0.008910628997167103,False,0.0,False,0.0002490030799228467,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.003293050405671213,AdaBoost
131,1,False,False,0.01912101509592361,False,0.0,False,0.13743209778711585,AdaBoost
139,5,False,False,0.0773310735701729,False,0.0,False,0.35999961844937783,AdaBoost
25,2,False,False,0.012218822188922543,False,0.0,False,0.028166318165960574,AdaBoost
16,0,False,False,0.009197382776373109,False,0.0,False,0.0009774816245317203,AdaBoost
6,0,False,False,0.008996547325916092,False,0.0,False,0.0003682439884335633,AdaBoost
19,1,False,False,0.010439593620876424,False,0.0,False,0.08319211642086764,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.003293050405671213,AdaBoost
75,3,False,False,0.01753393962626439,False,0.0,False,0.06170270390300655,AdaBoost
21,0,False,False,0.009311883316008943,False,0.0,False,0.0009774816245317203,AdaBoost
98,3,False,False,0.020280672675445848,False,0.0,False,0.06170270390300655,AdaBoost
64,1,False,False,0.012071935866101129,False,0.1,False,0.0327186454061348,AdaBoost
1,0,False,False,0.008910628997167103,False,0.0,False,0.0002490030799228467,AdaBoost
2,0,False,False,0.008927012258110609,False,0.0,False,0.003293050405671213,AdaBoost
21,0,False,False,0.009311883316008943,False,0.0,False,0.0009774816245317203,AdaBoost
8,0,False,False,0.009033667898945436,False,0.0,False,0.0007985548185747611,AdaBoost
54,1,False,False,0.011617642798940085,False,0.0,False,0.08848205481121117,AdaBoost
9,0,False,False,0.009052806318366314,False,0.0,False,0.0008087166444568666,AdaBoost
5,0,False,False,0.008978570553643187,False,0.0,False,0.0003399823763463205,AdaBoost
4,0,False,False,0.0724530503181524,False,0.19129050312126536,False,0.4922623701532447,AdaBoost
33,2,False,False,0.012496182932359387,False,0.0,False,0.028166318165960574,AdaBoost
